wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10076.1,,0300,48                    EA,,1,0,-1,29.16,0.0,-29.16,Grimco - HanleyLED PhoenixNRG Bar -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10076.1,,0300,64                    EA,,2,0,-2,77.76,0.0,-77.76,Grimco - HanleyLED PhoenixNRG Bar -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10076.1,,0600,DISPOSAL              EA,,10,0,-10,10.0,0.0,-10.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10077.1,,0200,GEMINI                EA,,1,0,-1,845.13,0.0,-845.13,Gemini - quote #5630966,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10079.1,,0200,FACES                 EA,,1,0,-1,620.9,0.0,-620.9,Commercial Plastics - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10079.1,,0200,FREIGHT               EA,,1,0,-1,120.0,0.0,-120.0,Commercial Plastics - freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10079.2,,0500,OVERLAMINATE          SF,,3,0,-3,4.5,0.0,-4.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10080.2,,0600,QUOTE                 EA,,2,0,-2,17519.8,0.0,-17519.8,Country Landscapes - proposal #0220,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.1,,0500,OVERLAMINATE          SF,,45,0,-45,40.5,0.0,-40.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.2,,0500,OVERLAMINATE          SF,,32,0,-32,28.8,0.0,-28.8,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10082.3,,0500,OVERLAMINATE          SF,,16,0,-16,14.4,0.0,-14.4,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,FACES                 EA,,1,0,-1,1382.0,0.0,-1382.0,World Wide Sign Systems - quote #19,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10084.1,,0200,FREIGHT               EA,,1,0,-1,250.0,0.0,-250.0,estimated shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10088.1,,0500,CHROME                SF,,24,0,-24,21.72,0.0,-21.72,"MidWest - 24"" NP 046 CHROME MIRROR",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,2021-04-30,,PO#19638-1 DIVISION,,,1.0,,,1750.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,,PO#19638-1 DIVISION   EA,,,1,1,,1750.0,1750.0,PROVIDE FOOTING PER PROPOSAL # 2021,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0200,FREIGHT               EA,,1,0,-1,135.0,0.0,-135.0,Gemini freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0200,LETTERS               EA,,1,0,-1,1684.0,0.0,-1684.0,Gemini - quote #E314601,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0300,CONTROLLER            EA,,1,0,-1,47.49,0.0,-47.49,Grimco - HanleyLED RGB Controller,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0300,RGB                   BG,,1,0,-1,246.07,0.0,-246.07,Grimco - HanleyLED Peregrine Series,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10089.1,,0600,FOOTINGS              EA,,1,0,-1,1750.0,0.0,-1750.0,D3 - quote #2021011,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.2,2007-06-30,,PO#1073-1 NAGLE SIGN,,,1.0,,,3504.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.2,,,PO#1073-1 NAGLE SIGN  EA,,,1,1,,3504.0,3504.0,Remove (3),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.4,2007-06-05,,PO#1073-2 NAGLE SIGN,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.4,,,PO#1073-2 NAGLE SIGN  EA,,,1,1,,0.0,0.0,Remove,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.5,2007-06-05,,PO#1073-3 NAGLE SIGN,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1009.5,,,PO#1073-3 NAGLE SIGN  EA,,,1,1,,0.0,0.0,Install (1) set,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.1,2021-03-22,,PO#19614-1 VITAL SIG,,,1.0,,,150.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.1,,,PO#19614-1 VITAL SIG  EA,,,1,1,,150.0,150.0,"Cut and apply, first surface white",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10090.3,,0500,OVERLAMINATE          SF,,1,0,-1,1.0,0.0,-1.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10091.3,,0500,OVERLAMINATE          SF,,1,0,-1,1.0,0.0,-1.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10098.1,2021-02-17,,PO#19512-1 UNISHIPPE,,,1.0,,,126.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10098.1,,,PO#19512-1 UNISHIPPE  EA,,,1,1,,126.2,126.2,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10101.1,2021-02-12,,PO#19511-1 BTI LOGIS,,,1.0,,,1900.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10101.1,,,PO#19511-1 BTI LOGIS  EA,,,1,1,,1900.0,1900.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10103.1,2021-03-26,,PO#19612-1 BTI LOGIS,,,1.0,,,2650.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10103.1,,,PO#19612-1 BTI LOGIS  EA,,,1,1,,2650.0,2650.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10105.1,,0200,LUMBER                EA,,20,0,-20,1569.6,0.0,-1569.6,"Beisser - 6"" x 6"" x 12´",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10106.1,,0200,48839                 EA,,1,0,-1,12.0,0.0,-12.0,watchfire - AC Cable,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10106.1,,0200,50954                 EA,,1,0,-1,15.0,0.0,-15.0,watchfire - 4.5´ Ethernet Jumper (M,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10106.1,,0200,950377                EA,,1,0,-1,795.0,0.0,-795.0,watchfire - LCBBW 4G Modem Kit w/ A,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10106.1,,0200,DATA                  EA,,1,0,-1,595.0,0.0,-595.0,watchfire - 5 Year Data Plan,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10106.1,,0200,E950383               EA,,1,0,-1,2195.0,0.0,-2195.0,"watchfire - Controller, BC-860",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10108.1,,0600,OVERNIGHT             EA,,2,0,-2,200.0,0.0,-200.0,"Food, lodging",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10116.1,,0200,ACM                   EA,,4,0,-4,363.96,0.0,-363.96,Grimco - 3mm MaxMetal 5x10,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10116.1,,0200,METALMAX              EA,,4,0,-4,256.0,0.0,-256.0,"3mm 4"" X 8´",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10116.1,,0500,OVERLAMINATE          SF,,364,0,-364,364.0,0.0,-364.0,overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10117.2,,0200,EMC                   EA,,1,0,-1,12663.0,0.0,-12663.0,Daktronics - quote #737035-1-0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10117.4,,0200,EMC                   EA,,1,0,-1,21149.0,0.0,-21149.0,Daktronics - quote #737035-1-0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10118.1,2021-02-28,,PO#19561-1 UNISHIPPE,,,1.0,,,881.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10118.1,,,PO#19561-1 UNISHIPPE  EA,,,1,1,,881.4,881.4,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10121.1,,0200,FACES                 EA,,2,0,-2,598.4,0.0,-598.4,Commercial Plastics - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10121.1,,0200,FREIGHT               EA,,1,0,-1,116.64,0.0,-116.64,Commercial Plastics - freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10122.1,2021-04-30,,PO#19701-1 DIVISION,,,1.0,,,1010.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10122.1,,,PO#19701-1 DIVISION   EA,,,1,1,,1010.0,1010.0,"REMOVE 6"" THICK CONCRETE FOR NEW BA",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10122.1,,0600,D3                    EA,,1,0,-1,1010.0,0.0,-1010.0,D3 - quote #2021051,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10124.1,2021-03-16,,PO#19589-1 UNISHIPPE,,,1.0,,,379.55,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10124.1,,,PO#19589-1 UNISHIPPE  EA,,,1,1,,379.55,379.55,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10129.1,2021-03-31,,PO#19673-1 BTI LOGIS,,,1.0,,,2650.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10129.1,,,PO#19673-1 BTI LOGIS  EA,,,1,1,,2650.0,2650.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1013.1,2007-05-31,,PO#1218-1 FEDEX NATI,,,1.0,,,285.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1013.1,,,PO#1218-1 FEDEX NATI  EA,,,1,1,,285.88,285.88,freight out,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10130.1,2021-03-18,,PO#19608-1 UNISHIPPE,,,1.0,,,839.61,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10130.1,,,PO#19608-1 UNISHIPPE  EA,,,1,1,,839.61,839.61,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.1,,0200,GEMINI                EA,,1,0,-1,1381.34,0.0,-1381.34,Gemini - quote #5666484,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.1,,0400,POWDERCOAT            EA,,1,0,-1,385.0,0.0,-385.0,Performance Powder Coat - email quo,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.2,,0200,PANEL                 EA,,1,0,-1,529.0,0.0,-529.0,Fossil - quote #F92280,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.2,,0400,PAINT                 EA,,1,0,-1,226.0,0.0,-226.0,Tony Moro - powder coating,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.2,,0600,TEMPLATE              EA,,1,0,-1,75.0,0.0,-75.0,mounting,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.6,,0200,PANEL                 EA,,2,0,-2,1058.0,0.0,-1058.0,Fossil - quote #F92280,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.6,,0400,PAINT                 EA,,2,0,-2,452.0,0.0,-452.0,Tony Moro - powder coating,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.6,,0600,ANCHOR                EA,,12,0,-12,120.0,0.0,-120.0,"1/2"" anchor",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.7,,0200,GEMINI                EA,,1,0,-1,1381.34,0.0,-1381.34,Gemini - quote #5666484,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10131.7,,0400,POWDERCOAT            EA,,1,0,-1,385.0,0.0,-385.0,Performance Powder Coat - email quo,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10135.1,2021-03-18,,PO#19616-1 UNISHIPPE,,,1.0,,,127.43,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10135.1,,,PO#19616-1 UNISHIPPE  EA,,,1,1,,127.43,127.43,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10136.1,,0300,LEDS                  EA,,15,0,-15,328.05,0.0,-328.05,Grimco - HanleyLED PhoenixNRG Bar -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10136.1,,0500,OVERLAMINATE          SF,,23,0,-23,34.5,0.0,-34.5,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10136.1,,0600,LAMP                  EA,,15,0,-15,15.0,0.0,-15.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.2,,0600,RENT                  EA,,3,0,-3,150.0,0.0,-150.0,lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.3,,0600,RENT                  EA,,1,0,-1,50.0,0.0,-50.0,lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.4,,0600,RENT                  EA,,2,0,-2,100.0,0.0,-100.0,lift,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.5,,0600,LIFT                  EA,,1,0,-1,50.0,0.0,-50.0,rental,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.6,,0600,LIFT                  EA,,1,0,-1,50.0,0.0,-50.0,rent,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10137.7,,0600,LIFT                  EA,,1,0,-1,50.0,0.0,-50.0,rent,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10138.1,2021-03-12,,PO#19603-1 BTI LOGIS,,,1.0,,,2850.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10138.1,,,PO#19603-1 BTI LOGIS  EA,,,1,1,,2850.0,2850.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10147.3,,0200,GEMINI                EA,,1,0,-1,765.53,0.0,-765.53,Gemini - quote #E361958,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10148.2,,0200,GEMINI                EA,,1,0,-1,273.09,0.0,-273.09,Gemini - quote #5677571,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10148.3,,0200,GEMINI                EA,,1,0,-1,886.07,0.0,-886.07,Gemini - quote #5677570,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10148.4,,0600,PAINT                 EA,,1,0,-1,2961.0,0.0,-2961.0,Heartland finishes - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10151.1,,0600,DIRT                  BG,,8,0,-8,40.0,0.0,-40.0,Menards - lawn soil,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,2022-11-14,,PO#21360-1 COUNTRY S,,,1.0,,,4810.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,,,PO#21360-1 COUNTRY S  EA,,,1,1,,4810.0,4810.0,"Furnish 24"" brick base. Price per e",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,2022-10-06,,PO#21362-1 DIVISION,,,1.0,,,2470.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,,,PO#21362-1 DIVISION   EA,,,1,1,,2470.0,2470.0,DIG FOOTING FOR MONUMENT SIGN PER Q,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,,0500,OVERLAMINATE          SF,,50,0,-50,55.0,0.0,-55.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,,0600,FOOTINGS              EA,,1,0,-1,2470.0,0.0,-2470.0,D3 - quote #2022074,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10152.3,,0600,MASONRY               EA,,1,0,-1,4810.0,0.0,-4810.0,Country Landscapes - quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10154.1,,0200,MODULES               EA,,3,0,-3,1425.0,0.0,-1425.0,Watchfire - part #E912000h2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10154.1,,0200,SHIPPING              EA,,2,0,-2,228.8,0.0,-228.8,Ground shipping,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10156.2,,0600,PATTERN               EA,,1,0,-1,42.46,0.0,-42.46,mounting,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10156.6,,0200,FREIGHT               EA,,1,0,-1,27.0,0.0,-27.0,UPS Ground,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10156.6,,0200,GEMINI                EA,,1,0,-1,227.77,0.0,-227.77,Gemini - quote #E404597 (1),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10156.7,,0600,TEMPLATE              EA,,4,0,-4,10.2,0.0,-10.2,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10157.1,,0600,TEMPLATE              EA,,17,0,-17,43.35,0.0,-43.35,Mounting Pattern,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.3,,0200,EMC                   EA,,1,0,-1,56258.76,0.0,-56258.76,watchfire - quote #1818306.7 (rev 7,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.4,,0300,150W                  EA,,1,0,-1,64.39,0.0,-64.39,Grimco - HanleyLED 24 Volt Premium,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.4,,0300,240W                  EA,,2,0,-2,334.78,0.0,-334.78,Grimco - HanleyLED 24 Volt Premium,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.4,,0300,BRACKET               BG,,10,0,-10,34.1,0.0,-34.1,Grimco - HanleyLED PhoenixNRG Bar M,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.4,,0300,LEDS                  EA,,10,0,-10,680.4,0.0,-680.4,Grimco - HanleyLED PhoenixNRG Bar -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10160.4,,0600,DISPOSAL              EA,,18,0,-18,18.0,0.0,-18.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10165.1,2021-04-08,,PO#19691-1 UNISHIPPE,,,1.0,,,134.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10165.1,,,PO#19691-1 UNISHIPPE  EA,,,1,1,,134.0,134.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10167.1,2021-04-09,,PO#19696-1 BTI LOGIS,,,1.0,,,2850.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10167.1,,,PO#19696-1 BTI LOGIS  EA,,,1,1,,2850.0,2850.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10168.2,,0200,EMC                   EA,,1,0,-1,21149.0,0.0,-21149.0,Daktronics - quote #737784-3-0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10168.3,,0500,OVERLAMINATE          SE,T,32,0,-32,48.0,0.0,-48.0,Overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10169.1,,0200,EMC                   EA,,1,0,-1,12866.6,0.0,-12866.6,watchfire - quote #2105313.0,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10170.1,2021-04-30,,PO#19731-1 BTI LOGIS,,,1.0,,,2650.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10170.1,,,PO#19731-1 BTI LOGIS  EA,,,1,1,,2650.0,2650.0,shipping for cat scale.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.1,,0200,FACES                 EA,,2,0,-2,504.9,0.0,-504.9,Commercial Plastics - email quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.1,,0200,FREIGHT               EA,,1,0,-1,141.69,0.0,-141.69,Commercial Plastics - freight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.1,,0500,OVERLAMINATE1         SF,,50,0,-50,50.0,0.0,-50.0,Opaque,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.1,,0500,OVERLAMINATE2         SF,,25,0,-25,37.5,0.0,-37.5,Clear,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.2,,0300,LEDS                  EA,,3,0,-3,163.29,0.0,-163.29,Grimco - HanleyLED PhoenixNRG Bar -,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10171.2,,0600,DISPOSAL              EA,,3,0,-3,3.0,0.0,-3.0,Lamp disposal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10172.1,,0200,LETTERS               EA,,1,0,-1,215.06,0.0,-215.06,Gemini - quote #E340354,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10172.1,,0200,TEMPLATE              EA,,44,0,-44,110.0,0.0,-110.0,drill for letters,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10173.1,,0600,LODGING               EA,,2,0,-2,200.0,0.0,-200.0,overnight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10173.1,,0600,NAGLE                 EA,,8,0,-8,800.0,0.0,-800.0,Auger,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
10173.1,,0600,SPOILS                EA,,1,0,-1,200.0,0.0,-200.0,Dirt removal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1018.2,2007-06-30,,PO#1067-1 NAGLE SIGN,,,1.0,,,1327.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1018.2,,,PO#1067-1 NAGLE SIGN  EA,,,1,1,,1327.0,1327.0,Remove (1) set,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1018.4,2007-06-06,,PO#1067-2 NAGLE SIGN,,,1.0,,,0.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
1018.4,,,PO#1067-2 NAGLE SIGN  EA,,,1,1,,0.0,0.0,Remove (2) 3'x8' First Realty,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_002.html
