wo_number,material_date,work_dept,inventory_item,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10002.1,,,PO#19267-7 MCMASTER-  EA,,4,4,39,39.05,3372.0,25.0,Kits.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-04,,PO#19275-1 STATE STE,,,40.0,,,1620.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19275-1 STATE STE  EA,,40,40,1620,1620.0,10.0,10.0,Feet.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-03,,PO#19275-6 STATE STE,,,4.0,,,303.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19275-6 STATE STE  EA,,4,4,303,303.0,14.0,48.0,s,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-04,,PO#19275-7 STATE STE,,,20.0,,,174.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19275-7 STATE STE  EA,,20,20,174,174.4,12.0,6.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-03,,PO#19275-8 STATE STE,,,40.0,,,468.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19275-8 STATE STE  EA,,40,40,468,468.0,4.0,13.8,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-11-30,,PO#19281-1 MCMASTER-,,,50.0,,,132.64,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19281-1 MCMASTER-  EA,,50,50,132,132.64,3450.0,46.0,feet.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-14,,PO#19325-3 AFC INDUS,,,8.0,,,12.14,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19325-3 AFC INDUS  EA,,8,8,12,12.14,1.0,-8.0,HHMS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-14,,PO#19325-4 AFC INDUS,,,8.0,,,3.39,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19325-4 AFC INDUS  EA,,8,8,3,3.39,1.0,325.0,Lock Washers,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-31,,PO#19346-1 CARDMEMBE,,,2.0,,,25.72,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19346-1 CARDMEMBE  EA,,2,2,25,25.72,6.0,6.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-31,,PO#19346-2 CARDMEMBE,,,16.0,,,17.47,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19346-2 CARDMEMBE  EA,,16,16,17,17.47,,,Hex Bolt,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-31,,PO#19346-3 CARDMEMBE,,,8.0,,,3.9,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19346-3 CARDMEMBE  EA,,8,8,3,3.9,,,Hex Bolt Zinc,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-31,,PO#19346-4 CARDMEMBE,,,16.0,,,4.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19346-4 CARDMEMBE  EA,,16,16,4,4.24,,,Hex Bolt,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-31,,PO#19367-1 CARDMEMBE,,,1.0,,,613.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19367-1 CARDMEMBE  EA,,1,1,613,613.92,,,CANOPY LIGHTS.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,,PO#19476-1 CARDMEMBE,,,2.0,,,13.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19476-1 CARDMEMBE  EA,,2,2,13,13.63,14.0,1.0,""" HWH Drill PT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,,PO#19476-2 CARDMEMBE,,,1.0,,,25.25,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19476-2 CARDMEMBE  EA,,1,1,25,25.25,1.0,,""" Galv. Poultry Netting",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,,PO#19486-1 CARDMEMBE,,,1.0,,,15.94,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19486-1 CARDMEMBE  EA,,1,1,15,15.94,1.0,4.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,,PO#19537-1 CARDMEMBE,,,1.0,,,5.21,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19537-1 CARDMEMBE  EA,,1,1,5,5.21,,,ZINC PHL FLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,,PO#19537-2 CARDMEMBE,,,1.0,,,14.45,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,,PO#19537-2 CARDMEMBE  EA,,1,1,14,14.45,1.0,4.0,PC,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,201-0100,,,1.0,,,53.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,201-0100,,,1.0,,,53.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,201-0100              TU,BE,4,2,-2,214.36,107.18,-107.18,LORD PAK ADHESIVE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,201-0275,,,2.0,,,3.12,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,201-0275,,,1.0,,,1.56,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,201-0275              TU,BE,4,3,-1,6.25,4.68,-1.57,YR SILICONE ACRYLIC LATEX WHITE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,201-0340,,,2.0,,,7.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,201-0340              TU,BE,2,2,0,7.6,7.6,0.0,CLEAR SILICONE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0100,,,8.0,,,6.36,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0100              EA,,8,8,0,6.36,6.36,0.0,""" ALUMINUM GUSSETS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,202-0220,,,104.0,,,98.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0220              EA,,104,104,0,98.8,98.8,0.0,/,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0420,,,85.0,,,8.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0420              FT,,82,85,3,8.2,8.5,0.3,' GASKET TAPE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0430              EA,,4,0,-4,15.8,0.0,-15.8,GOODYEAR Z-BRACKETS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0431,,,4.0,,,15.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0431              EA,,4,4,0,15.8,15.8,0.0,"LARGE ""A"" Z-BRACKET",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0500,,,16.0,,,62.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0500              EA,,16,16,0,62.6,62.6,0.0,""" ANGLE IRON BRACKETS - LAF IRONS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0540,,,6.0,,,7.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,202-0540,,,6.0,,,7.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0540              EA,,12,12,0,14.04,14.04,0.0,C-COVER CORNER FLASHING - L/A SCABS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0610,,,104.0,,,171.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0610              FT,,104,104,0,171.6,171.6,0.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0820,,,104.0,,,178.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0820              FT,,104,104,0,167.44,178.88,11.44,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-0830,,,104.0,,,734.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0830              FT,,104,104,0,689.52,734.24,44.72,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,202-0860,,,32.0,,,7.04,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,202-0860,,,4.0,,,0.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-0860              EA,,36,36,0,7.92,7.92,0.0,"SMALL ""A"" SPREADER BARS",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,202-1330,,,22.0,,,18.09,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,202-1330,,,22.0,,,18.09,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,202-1330              EA,,44,44,0,36.17,36.18,0.01,""" HAND HOLE COVER",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,203-0140              FT,,150,0,-150,194.07,0.0,-194.07,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,203-0150,,,140.0,,,256.48,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,203-0150,,,10.0,,,19.77,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,203-0150              FT,,100,150,50,183.2,276.25,93.05,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,203-0500,,,1.0,,,1.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,203-0500,,,1.0,,,1.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,203-0500              LF,,2,2,0,2.66,2.66,0.0,""" ALUM FLAT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,204-0155,,,6.0,,,27.42,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,204-0155              SF,,2,6,4,9.14,27.42,18.28,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,205-0111              SF,,106,0,-106,173.84,0.0,-173.84,""" BLACK/WHITE ALUM VM",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,205-0200              SF,,200,0,-200,500.21,0.0,-500.21,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,205-0201,,,200.0,,,461.42,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,205-0201,,,100.0,,,230.71,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,205-0201              SF,,100,300,200,201.0,692.13,491.13,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2020-12-11,0200,205-0253,,,120.0,,,289.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-01-14,0200,205-0253,,,120.0,,,289.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,205-0253,,,240.0,,,578.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,205-0253,,,40.0,,,96.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,205-0253              SF,,480,520,40,1156.8,1253.2,96.4,sheets,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,205-0256,,,120.0,,,315.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,205-0256,,,100.0,,,263.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,205-0256              SF,,120,220,100,315.6,578.6,263.0,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,209-0510              SF,,290,0,-290,664.1,0.0,-664.1,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-0410              EA,,20,0,-20,0.43,0.0,-0.43,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-0578              EA,,24,0,-24,0.0,0.0,5.0,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-0620              EA,,16,0,-16,1.04,0.0,-1.04,HEX BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-0765,,,1.0,,,0.16,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,214-0765,,,31.0,,,5.09,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-0765              EA,,32,32,0,5.25,5.25,0.0,HHMS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,214-1250,,,8.0,,,19.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-1250              EA,,8,8,0,19.7,19.7,0.0,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-1260              EA,,8,0,-8,15.64,0.0,-15.64,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-3235,,,8.0,,,6.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3235              EA,,20,8,-12,15.08,6.03,-9.05,Rivet Nut,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-3265,,,16.0,,,0.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3265              EA,,24,16,-8,0.36,0.24,-0.12,""" Hex Nut",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-3270,,,8.0,,,0.13,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3270              EA,,20,8,-12,0.33,0.13,-0.2,HEX NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-3278,,,2.0,,,0.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3278              EA,,4,2,-2,1.41,0.7,-0.71,""" Alum.Nuts",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-3280,,,58.0,,,2.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3280              EA,,32,58,26,1.28,2.32,1.04,HEX NUT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-3716              EA,,260,0,-260,5.34,0.0,-5.34,A/A rivet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-4312,,,90.0,,,1.51,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-4312              EA,,70,90,20,1.17,1.51,0.34,""" TEK Screws",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-4380              EA,,100,0,-100,19.25,0.0,-19.25,(Man Killer),3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-4410              EA,,80,0,-80,2.4,0.0,-2.4,""" Tek Screw",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-4710              EA,,260,0,-260,8.32,0.0,-8.32,SHEET METAL SC,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-4712,,,320.0,,,9.28,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-4712              EA,,304,320,16,8.82,9.28,0.46,""" HWHSMS - Black",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-5380,,,4.0,,,4.04,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5380              EA,,4,4,0,7.96,4.04,-3.92,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5440              EA,,20,0,-20,0.16,0.0,-0.16,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-5450,,,16.0,,,0.58,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5450              EA,,48,16,-32,1.75,0.58,-1.17,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-5460,,,16.0,,,0.28,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5460              EA,,32,16,-16,0.56,0.28,-0.28,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,214-5470,,,64.0,,,3.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5470              EA,,32,64,32,1.6,3.2,1.6,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5550              EA,,8,0,-8,0.72,0.0,-0.72,""" flat washers",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,214-5560              EA,,8,0,-8,4.08,0.0,-4.08,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,216-0251              FT,,50,0,-50,33.83,0.0,-33.83,' SPF WOOD FRAMING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-0930              FT,,16,0,-16,80.8,0.0,-80.8,""" STEEL FLAT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,219-1018,,,6.0,,,108.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-1018              FT,,6,6,0,111.0,108.0,-3.0,""" STEEL FLAT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-1130              EA,,16,0,-16,65.53,0.0,-65.53,POLE GUSSETS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,219-1255,,,4.0,,,680.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-1255              EA,,4,4,0,680.0,680.0,0.0,HOLE PLATE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0200,219-1731,,,40.0,,,99.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0200,219-1731,,,60.0,,,149.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-1731              FT,,100,100,0,150.0,249.0,99.0,""" SQ STEEL TU",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,219-2102,,,20.0,,,441.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,219-2102              FT,,20,20,0,337.93,441.2,103.27,""" SQUARE STEEL TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-19,0200,221-0190,,,1.0,,,859.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,221-0190              EA,,1,1,0,1506.0,859.73,-646.27,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0200,TURNBUCKLE            EA,,2,0,-2,40.0,0.0,-40.0,mc master,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-22,0300,220-0240,,,50.0,,,3.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0300,220-0240              FT,,50,50,0,3.7,3.7,0.0,""" Micro Foam Rolls",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,2021-02-17,0300,302-0186,,,80.0,,,20.69,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,,0300,302-0186              EA,,68,80,12,17.58,20.69,3.11,""" Cable Clamp",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
