"15 FEB 2026","18:19:18","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 01/01/09 through 12/31/09",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"2278","05/29/09","AWNING","77950","NAGLE SIGNS  INC.","5168.68","3427.28","1741.40","33.69","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"","","AWNING","","Product Totals","7118.79","4371.16","2747.63","38.60","0.00","HOUSE",

"2183","04/07/09","CHANNL","77950","NAGLE SIGNS  INC.","976.26","662.18","314.08","32.17","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2184","04/07/09","CHANNL","77950","NAGLE SIGNS  INC.","2409.31","1590.01","819.30","34.01","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2191","03/13/09","CHANNL","77950","NAGLE SIGNS  INC.","35.87","23.91","11.96","33.34","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","CHANNL","","Product Totals","3421.44","2276.10","1145.34","33.48","0.00","HOUSE",

"2427","11/10/09","GRAPHC","2752","STATE OF IOWA ARCHITECTURAL AND ENGINEERING SERVICES","528.27","1039.76","-511.49","-96.82","","HOUSE","","","","","","1","JOB SITE SIGN","DES MOINES","IA",
"","","GRAPHC","","Product Totals","528.27","1039.76","-511.49","-96.82","0.00","HOUSE",

"2131","01/29/09","INSTL","77950","NAGLE SIGNS  INC.","1125.00","651.00","474.00","42.13","","HOUSE","","","","","","DEFAULT","Kum & Go","De Soto","IA",
"2150","02/11/09","INSTL","77950","NAGLE SIGNS  INC.","81.50","131.96","-50.46","-61.91","","HOUSE","","","","","","DEFAULT","Bank of the West","Des Moines","IA",
"2150","02/11/09","INSTL","77950","NAGLE SIGNS  INC.","75.00","65.10","9.90","13.20","","HOUSE","","","","","","DEFAULT","Bank of the West","Des Moines","IA",
"2150","02/11/09","INSTL","77950","NAGLE SIGNS  INC.","81.50","20.30","61.20","75.09","","HOUSE","","","","","","DEFAULT","Bank of the West","Des Moines","IA",
"2270","05/13/09","INSTL","77950","NAGLE SIGNS  INC.","656.25","456.76","199.49","30.40","","HOUSE","","","","","","DEFAULT","Kum & Go #7302- Taco Johns","Clear Lake","IA",
"2270","05/13/09","INSTL","77950","NAGLE SIGNS  INC.","500.00","406.00","94.00","18.80","","HOUSE","","","","","","DEFAULT","Kum & Go #7302- Taco Johns","Clear Lake","IA",
"2270","05/13/09","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #7302- Taco Johns","Clear Lake","IA",
"2270","05/13/09","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #7302- Taco Johns","Clear Lake","IA",
"2358","07/10/09","INSTL","77950","NAGLE SIGNS  INC.","337.50","176.40","161.10","47.73","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2455","10/28/09","INSTL","77950","NAGLE SIGNS  INC.","467.00","1028.68","-561.68","-120.27","","HOUSE","","","","","","DEFAULT","Hardees","Des Moines","IA",
"2455","10/28/09","INSTL","77950","NAGLE SIGNS  INC.","1848.20","2991.98","-1143.78","-61.89","","HOUSE","","","","","","DEFAULT","Hardees","Des Moines","IA",
"2455","10/28/09","INSTL","77950","NAGLE SIGNS  INC.","776.31","434.70","341.61","44.00","","HOUSE","","","","","","DEFAULT","Hardees","Des Moines","IA",
"2480","10/28/09","INSTL","77950","NAGLE SIGNS  INC.","2119.12","1918.89","200.23","9.45","","HOUSE","","","","","","DEFAULT","Hardee´s","Des Moines","IA",
"2499","10/13/09","INSTL","77950","NAGLE SIGNS  INC.","479.73","344.97","134.76","28.09","","HOUSE","","","","","","DEFAULT","Hardee´s","Des Moines","IA",
"2518","10/20/09","INSTL","77950","NAGLE SIGNS  INC.","1485.00","890.92","594.08","40.01","","HOUSE","","","","","","DEFAULT","Verizon","Osage","IA",
"2521","10/20/09","INSTL","77950","NAGLE SIGNS  INC.","1203.75","1123.92","79.83","6.63","","HOUSE","","","","","","DEFAULT","Verizon","Charles City","IA",
"2521","10/20/09","INSTL","77950","NAGLE SIGNS  INC.","797.50","206.16","591.34","74.15","","HOUSE","","","","","","DEFAULT","Verizon","Charles City","IA",
"","","INSTL","","Product Totals","12033.36","10847.74","1185.62","9.85","0.00","HOUSE",

"2167","02/25/09","MISC","77950","NAGLE SIGNS  INC.","176.21","117.48","58.73","33.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2168","02/25/09","MISC","77950","NAGLE SIGNS  INC.","113.70","75.80","37.90","33.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2176","03/25/09","MISC","77950","NAGLE SIGNS  INC.","169.92","81.00","88.92","52.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2186","04/07/09","MISC","77950","NAGLE SIGNS  INC.","4099.24","2476.06","1623.18","39.60","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2231","04/22/09","MISC","77950","NAGLE SIGNS  INC.","869.32","514.68","354.64","40.80","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2232","04/22/09","MISC","77950","NAGLE SIGNS  INC.","719.32","427.06","292.26","40.63","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2233","04/22/09","MISC","77950","NAGLE SIGNS  INC.","794.30","491.45","302.85","38.13","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2234","04/22/09","MISC","77950","NAGLE SIGNS  INC.","731.80","416.73","315.07","43.05","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2235","04/22/09","MISC","77950","NAGLE SIGNS  INC.","806.00","465.75","340.25","42.21","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2236","04/22/09","MISC","77950","NAGLE SIGNS  INC.","554.00","315.91","238.09","42.98","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2237","04/22/09","MISC","77950","NAGLE SIGNS  INC.","804.00","449.14","354.86","44.14","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2244","04/30/09","MISC","77950","NAGLE SIGNS  INC.","4327.63","2680.69","1646.94","38.06","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2287","05/29/09","MISC","77950","NAGLE SIGNS  INC.","698.88","414.72","284.16","40.66","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2290","08/21/09","MISC","77950","NAGLE SIGNS  INC.","13000.00","10186.56","2813.44","21.64","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2295","09/02/09","MISC","77950","NAGLE SIGNS  INC.","556.50","0.00","556.50","100.00","","HOUSE","","","","","","DEFAULT","Hardee´s","Des Moines","IA",
"2323","06/23/09","MISC","77950","NAGLE SIGNS  INC.","285.92","188.56","97.36","34.05","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2331","06/19/09","MISC","77950","NAGLE SIGNS  INC.","621.83","409.74","212.09","34.11","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2387","08/12/09","MISC","77950","NAGLE SIGNS  INC.","509.22","336.13","173.09","33.99","","HOUSE","","","","","","DEFAULT","Theisens","Vinton","IA",
"2403","09/24/09","MISC","77950","NAGLE SIGNS  INC.","275.25","225.11","50.14","18.22","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2403","09/24/09","MISC","77950","NAGLE SIGNS  INC.","1739.75","515.95","1223.80","70.34","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2405","08/12/09","MISC","77950","NAGLE SIGNS  INC.","17.41","9.00","8.41","48.31","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2418","09/30/09","MISC","77950","NAGLE SIGNS  INC.","11378.33","7299.66","4078.67","35.85","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2455","10/28/09","MISC","77950","NAGLE SIGNS  INC.","87.50","59.49","28.01","32.01","","HOUSE","","","","","","DEFAULT","Hardees","Des Moines","IA",
"2559","11/24/09","MISC","77950","NAGLE SIGNS  INC.","126.50","86.14","40.36","31.91","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2561","11/30/09","MISC","77950","NAGLE SIGNS  INC.","12144.55","8454.77","3689.78","30.38","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2583","11/24/09","MISC","77950","NAGLE SIGNS  INC.","308.34","308.34","0.00","0.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2586","11/18/09","MISC","77950","NAGLE SIGNS  INC.","112.50","76.95","35.55","31.60","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2598","11/24/09","MISC","77950","NAGLE SIGNS  INC.","567.45","453.96","113.49","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2629","12/16/09","MISC","77950","NAGLE SIGNS  INC.","472.87","450.00","22.87","4.84","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"SC1620","03/25/09","MISC","77950","NAGLE SIGNS  INC.","487.00","360.43","126.57","25.99","","HOUSE","","","","","","11","KUM N GO","DES MOINES","IA",
"","","MISC","","Product Totals","57555.24","38347.26","19207.98","33.37","0.00","HOUSE",

"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2366.63","1631.26","40.80","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2503.53","1494.36","37.38","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2478.74","1519.15","38.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2479.04","1518.85","37.99","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2234.56","1763.33","44.11","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2364.42","1633.47","40.86","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2175","04/02/09","MONMNT","77950","NAGLE SIGNS  INC.","3997.89","2409.50","1588.39","39.73","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","MONMNT","","Product Totals","27985.23","16836.42","11148.81","39.84","0.00","HOUSE",

"2113","01/07/09","NEON","77950","NAGLE SIGNS  INC.","47.67","47.67","0.00","0.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2113","01/07/09","NEON","77950","NAGLE SIGNS  INC.","14.52","14.52","0.00","0.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2113","01/07/09","NEON","77950","NAGLE SIGNS  INC.","108.49","94.50","13.99","12.90","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2113","01/07/09","NEON","77950","NAGLE SIGNS  INC.","117.80","104.74","13.06","11.09","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2240","04/22/09","NEON","77950","NAGLE SIGNS  INC.","64.04","39.99","24.05","37.55","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2240","04/22/09","NEON","77950","NAGLE SIGNS  INC.","113.80","339.20","-225.40","-198.07","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2257","04/22/09","NEON","2573","JOAN MIDDLETON","90.00","80.00","10.00","11.11","","HOUSE","","","","","","DEFAULT","JOAN MIDDLETON","DES MOINES","IA",
"2371","08/04/09","NEON","77950","NAGLE SIGNS  INC.","17.94","69.56","-51.62","-287.74","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","NEON","","Product Totals","574.26","790.18","-215.92","-37.60","0.00","HOUSE",

"2295","09/02/09","PRMT","77950","NAGLE SIGNS  INC.","971.00","0.00","971.00","100.00","","HOUSE","","","","","","DEFAULT","Hardee´s","Des Moines","IA",
"2522","10/22/09","PRMT","2537","ICON IDENTITY SOLUTIONS","240.00","0.00","240.00","100.00","25.00","HOUSE","","","","","","3","HP","CLARION","IA",
"2529","10/22/09","PRMT","2537","ICON IDENTITY SOLUTIONS","240.00","0.00","240.00","100.00","149.00","HOUSE","","","","","","2","HP","DES MOINES","IA",
"","","PRMT","","Product Totals","1451.00","0.00","1451.00","100.00","174.00","HOUSE",

"2149","02/27/09","PYLON","77950","NAGLE SIGNS  INC.","34139.40","17338.27","16801.13","49.21","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2212","05/20/09","PYLON","38050","EAGLE SIGN CO.","0.00","1041.11","-1041.11","","","HOUSE","","","","","","DEFAULT","EAGLE SIGN CO.","DES MOINES","IA",
"2372","07/31/09","PYLON","77950","NAGLE SIGNS  INC.","7241.31","4592.78","2648.53","36.58","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2372CR","07/31/09","PYLON","77950","NAGLE SIGNS  INC.","-312.30","-208.20","-104.10","33.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2540","11/30/09","PYLON","77950","NAGLE SIGNS  INC.","6636.84","4106.80","2530.04","38.12","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2617","12/30/09","PYLON","2562","UPS CLAIMS PROCESSING","1265.70","682.51","583.19","46.08","","HOUSE","","","","","","DEFAULT","Scale Systems","Norcross","GA",
"","","PYLON","","Product Totals","48970.95","27553.27","21417.68","43.74","0.00","HOUSE",

"2136","02/27/09","REPFCE","77950","NAGLE SIGNS  INC.","2846.09","1876.94","969.15","34.05","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2137","02/27/09","REPFCE","77950","NAGLE SIGNS  INC.","6301.88","9261.00","-2959.12","-46.96","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2169","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","742.99","492.49","250.50","33.72","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2169","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","946.82","585.12","361.70","38.20","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2170","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","1383.60","910.39","473.21","34.20","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2171","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","1106.05","733.27","372.78","33.70","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2172","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","1495.78","938.68","557.10","37.24","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2173","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","1187.50","663.11","524.39","44.16","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2173","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","874.44","456.10","418.34","47.84","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2194","03/25/09","REPFCE","77950","NAGLE SIGNS  INC.","958.38","664.28","294.10","30.69","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2200","04/07/09","REPFCE","77950","NAGLE SIGNS  INC.","1880.38","1245.07","635.31","33.79","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2242","04/22/09","REPFCE","77950","NAGLE SIGNS  INC.","381.60","238.36","143.24","37.54","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2243","04/22/09","REPFCE","77950","NAGLE SIGNS  INC.","1364.78","847.54","517.24","37.90","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2244","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","17434.33","11314.14","6120.19","35.10","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2247","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1312.00","803.98","508.02","38.72","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2247","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1072.00","649.51","422.49","39.41","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2247","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1072.00","670.91","401.09","37.42","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2247","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1072.00","605.43","466.57","43.52","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2251","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1803.18","1174.19","628.99","34.88","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2251","04/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1538.23","1019.31","518.92","33.73","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2273","05/13/09","REPFCE","77950","NAGLE SIGNS  INC.","800.80","527.42","273.38","34.14","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2273","05/13/09","REPFCE","77950","NAGLE SIGNS  INC.","800.80","527.42","273.38","34.14","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2332","06/23/09","REPFCE","77950","NAGLE SIGNS  INC.","2308.66","1635.76","672.90","29.15","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2336","06/23/09","REPFCE","77950","NAGLE SIGNS  INC.","725.30","476.38","248.92","34.32","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2338","06/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1130.53","747.75","382.78","33.86","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2342","06/30/09","REPFCE","77950","NAGLE SIGNS  INC.","735.97","499.81","236.16","32.09","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2392","08/12/09","REPFCE","77950","NAGLE SIGNS  INC.","1819.71","1199.26","620.45","34.10","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2409","09/23/09","REPFCE","77950","NAGLE SIGNS  INC.","1340.55","947.80","392.75","29.30","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2413","08/31/09","REPFCE","77950","NAGLE SIGNS  INC.","450.84","297.98","152.86","33.91","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2413","08/31/09","REPFCE","77950","NAGLE SIGNS  INC.","469.15","309.93","159.22","33.94","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2428","08/28/09","REPFCE","77950","NAGLE SIGNS  INC.","933.30","619.11","314.19","33.66","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2445","10/26/09","REPFCE","77950","NAGLE SIGNS  INC.","10359.63","6782.59","3577.04","34.53","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2445","10/26/09","REPFCE","77950","NAGLE SIGNS  INC.","5801.84","3816.03","1985.81","34.23","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2452","09/02/09","REPFCE","2663","YOUNG ELECTRIC SIGN CO.","432.79","343.99","88.80","20.52","","HOUSE","","","","","","1","SPORTSMAN´S WAREHOUSE","ANKENY","IA",
"2468","09/30/09","REPFCE","77950","NAGLE SIGNS  INC.","1104.68","716.76","387.92","35.12","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2489","10/14/09","REPFCE","77950","NAGLE SIGNS  INC.","30.00","16.16","13.84","46.13","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2489","10/14/09","REPFCE","77950","NAGLE SIGNS  INC.","30.00","16.16","13.84","46.13","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2490","10/13/09","REPFCE","77950","NAGLE SIGNS  INC.","113.60","50.48","63.12","55.56","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2527","11/24/09","REPFCE","77950","NAGLE SIGNS  INC.","664.88","428.76","236.12","35.51","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2528","11/24/09","REPFCE","77950","NAGLE SIGNS  INC.","235.72","155.08","80.64","34.21","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"2553","12/11/09","REPFCE","77950","NAGLE SIGNS  INC.","514.87","276.58","238.29","46.28","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2570","11/12/09","REPFCE","77950","NAGLE SIGNS  INC.","580.90","381.98","198.92","34.24","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2575","11/12/09","REPFCE","77950","NAGLE SIGNS  INC.","595.27","386.17","209.10","35.13","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2582","11/24/09","REPFCE","77950","NAGLE SIGNS  INC.","648.89","429.24","219.65","33.85","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2591","12/17/09","REPFCE","77950","NAGLE SIGNS  INC.","650.70","454.94","195.76","30.08","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"2592","12/11/09","REPFCE","77950","NAGLE SIGNS  INC.","192.43","126.48","65.95","34.27","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","REPFCE","","Product Totals","80245.84","57319.84","22926.00","28.57","0.00","HOUSE",

"2212","05/20/09","SRVCE","38050","EAGLE SIGN CO.","0.00","704.64","-704.64","","","HOUSE","","","","","","DEFAULT","EAGLE SIGN CO.","DES MOINES","IA",
"2213","03/31/09","SRVCE","77950","NAGLE SIGNS  INC.","1375.00","729.06","645.94","46.98","","HOUSE","","","","","","DEFAULT","Kum & Go","Trenton","MO",
"2259","04/30/09","SRVCE","77950","NAGLE SIGNS  INC.","2556.25","1722.91","833.34","32.60","","HOUSE","","","","","","DEFAULT","Kum & Go #126","Springfield","MO",
"2266","04/30/09","SRVCE","77950","NAGLE SIGNS  INC.","200.00","154.00","46.00","23.00","","HOUSE","","","","","","DEFAULT","Kum & Go","Rogersville","MO",
"2268","04/30/09","SRVCE","77950","NAGLE SIGNS  INC.","150.00","115.52","34.48","22.99","","HOUSE","","","","","","DEFAULT","Kum and Go #550","Springfield ","MO",
"2269","04/30/09","SRVCE","77950","NAGLE SIGNS  INC.","625.00","423.50","201.50","32.24","","HOUSE","","","","","","DEFAULT","Kum & Go ","Springfield","MO",
"SC1543","02/06/09","SRVCE","2510","ROB DAVISON","151.95","91.35","60.60","39.88","","HOUSE","","","","","","DEFAULT","ROB DAVISON","MALOY","IA",
"SC1551","01/07/09","SRVCE","77950","NAGLE SIGNS  INC.","75.00","65.10","9.90","13.20","","HOUSE","","","","","","9","KUM & GO","DES MOINES","IA",
"SC1558","01/12/09","SRVCE","2489","MEDICAP PHARMACY","468.74","270.37","198.37","42.32","","HOUSE","","","","","","DEFAULT","MEDICAP PHARMACY","ADEL","IA",
"SC1564","01/29/09","SRVCE","12410","BMW MERCEDES-BENZ OF DES MOINES","122.48","50.40","72.08","58.85","4.00","HOUSE","","","","","","DEFAULT","BMW MERCEDES-BENZ OF DES MOINES","URBANDALE","IA",
"SC1568","02/06/09","SRVCE","2518","TOTAL FACILITY","90.00","60.90","29.10","32.33","","HOUSE","","","","","","1","H & R BLOCK- CTMT #16186","DES MOINES","IA",
"SC1569","02/10/09","SRVCE","77950","NAGLE SIGNS  INC.","175.00","142.10","32.90","18.80","","HOUSE","","","","","","DEFAULT","Kum & Go","Grimes","IA",
"SC1577","02/06/09","SRVCE","77950","NAGLE SIGNS  INC.","100.00","86.80","13.20","13.20","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"SC1582","02/10/09","SRVCE","77950","NAGLE SIGNS  INC.","585.00","398.30","186.70","31.91","","HOUSE","","","","","","9","KUM & GO","DES MOINES","IA",
"SC1586","02/19/09","SRVCE","77950","NAGLE SIGNS  INC.","279.70","208.46","71.24","25.47","","HOUSE","","","","","","10","KUM & GO","DESOTO","IA",
"SC1604","03/30/09","SRVCE","2540","GREAT CLIPS","387.40","246.70","140.70","36.32","","HOUSE","","","","","","DEFAULT","GREAT CLIPS","WEST DES MOINES","IA",
"SC1607","03/30/09","SRVCE","113350","THE SPA AT WEST GLEN","208.04","115.08","92.96","44.68","","HOUSE","","","","","","DEFAULT","THE SPA AT WEST GLEN","West Des Moines","IA",
"SC1617","04/08/09","SRVCE","2131","FAIRMONT SIGN COMPANY","325.25","198.30","126.95","39.03","","HOUSE","","","","","","DEFAULT","Stew Hanson C D ","Indianola","IA",
"SC1624","03/27/09","SRVCE","10700","BEREAN CHURCH","221.68","212.70","8.98","4.05","","HOUSE","","","","","","DEFAULT","BEREAN CHURCH","Pleasant Hill","IA",
"SC1625","03/30/09","SRVCE","2395","ARCHITECTURAL GRAPHICS  INC.","315.00","182.70","132.30","42.00","","HOUSE","","","","","","DEFAULT","U.S. Cellular","Creston","IA",
"SC1631","04/07/09","SRVCE","77950","NAGLE SIGNS  INC.","152.49","34.68","117.81","77.26","","HOUSE","","","","","","DEFAULT","Kum & Go","West Des Moines","IA",
"SC1635","04/22/09","SRVCE","77950","NAGLE SIGNS  INC.","881.00","480.74","400.26","45.43","","HOUSE","","","","","","DEFAULT","Kum & Go #32","Colfax","IA",
