"15 FEB 2026","18:19:03","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/08 through 12/31/08", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"1282","03/19/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","766.41","583.59","43.23","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","601.26","748.74","55.46","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1309","04/18/08","CHANNL","2272","TACO JOHN'S","2440.00","1919.01","520.99","21.35","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","CHANNL","2272","TACO JOHN'S","770.00","734.95","35.05","4.55","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","CHANNL","2272","TACO JOHN'S","1460.00","1338.28","121.72","8.34","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1354","01/28/08","CHANNL","87150","PILOT TRAVEL CENTERS LLC","4063.00","4293.05","-230.05","-5.66","","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1437","03/25/08","CHANNL","110100","TACO JOHN'S OF IOWA","2100.00","2257.84","-157.84","-7.52","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1437","03/25/08","CHANNL","110100","TACO JOHN'S OF IOWA","730.00","1397.89","-667.89","-91.49","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1437","03/25/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","1058.20","291.80","21.61","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1437","03/25/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","1331.40","18.60","1.38","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1440","01/21/08","CHANNL","21100","CHARLEY'S GRILLED SUBS","1812.50","1450.00","362.50","20.00","","MIKEE","","","","","","9","CHARLEYÇS GRILLED SUBS","GROVE CITY","PA",
"1443","03/26/08","CHANNL","68250","LOLLILOCKS KIDS SALON","7238.78","3678.20","3560.58","49.19","2276.75","BRIANT","","","","","","2","LOLLILOCKS KIDS SALON","HIGHLANDS RANCH","CO",
"1444","05/12/08","CHANNL","2215","TACO JOHN'S","1460.00","999.52","460.48","31.54","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1444","05/12/08","CHANNL","2215","TACO JOHN'S","1990.00","1549.24","440.76","22.15","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1444","05/12/08","CHANNL","2215","TACO JOHN'S","770.00","921.93","-151.93","-19.73","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1456","09/11/08","CHANNL","110100","TACO JOHN'S OF IOWA","2100.00","2128.70","-28.70","-1.37","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","CHANNL","110100","TACO JOHN'S OF IOWA","730.00","774.34","-44.34","-6.07","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","1184.30","165.70","12.27","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","CHANNL","110100","TACO JOHN'S OF IOWA","1350.00","858.60","491.40","36.40","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1490","02/19/08","CHANNL","2315","TWIN CITY TACO JOHN'S  INC.","2100.00","2339.68","-239.68","-11.41","677.50","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","CHANNL","2315","TWIN CITY TACO JOHN'S  INC.","2100.00","1853.45","246.55","11.74","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","CHANNL","2315","TWIN CITY TACO JOHN'S  INC.","970.00","1324.96","-354.96","-36.59","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","CHANNL","2315","TWIN CITY TACO JOHN'S  INC.","1350.00","1137.27","212.73","15.76","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1781","08/25/08","CHANNL","107370","TACO JOHN'S","1850.00","2278.15","-428.15","-23.14","728.93","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DILLON","MT",
"1781","08/25/08","CHANNL","107370","TACO JOHN'S","1650.00","718.32","931.68","56.47","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DILLON","MT",
"1782","09/29/08","CHANNL","108530","TACO JOHN'S","2140.00","724.82","1415.18","66.13","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1782","09/29/08","CHANNL","108530","TACO JOHN'S","1119.00","487.36","631.64","56.45","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1782","09/29/08","CHANNL","108530","TACO JOHN'S","1350.00","625.09","724.91","53.70","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1782","09/29/08","CHANNL","108530","TACO JOHN'S","1350.00","410.70","939.30","69.58","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1785","06/30/08","CHANNL","31100","CORRAL WEST","2567.41","1143.77","1423.64","55.45","","BRIANT","","","","","","3","CORRAL WEST RANCHWEAR","SIERRA VISTA","AZ",
"1788","08/11/08","CHANNL","42300","FAREWAY STORES  INC.","33993.00","19300.45","14692.55","43.22","","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"1789","08/14/08","CHANNL","2381","MORTON BUILDINGS  INC.","5983.42","3779.98","2203.44","36.83","","BRIANT","","","","","","DEFAULT","MORTON BUILDINGS, INC.","KENTON","OH",
"1873","09/29/08","CHANNL","108830","TACO JOHN'S","2140.00","2484.21","-344.21","-16.08","75.00","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","CHANNL","108830","TACO JOHN'S","1119.00","956.23","162.77","14.55","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","CHANNL","108830","TACO JOHN'S","1350.00","933.33","416.67","30.86","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","CHANNL","108830","TACO JOHN'S","1350.00","535.08","814.92","60.36","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1887","10/28/08","CHANNL","108830","TACO JOHN'S","1350.00","1702.82","-352.82","-26.13","288.00","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1888","10/27/08","CHANNL","108830","TACO JOHN'S","1350.00","1749.66","-399.66","-29.60","233.50","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"1939","10/06/08","CHANNL","2430","GUSARIO LLC","639.10","603.57","35.53","5.56","82.90","BRIANT","","","","","","1","ADONIS MEDITERRANEAN BISTRO","WEST DES MOINES","IA",
"1939","10/06/08","CHANNL","2430","GUSARIO LLC","2887.15","1806.45","1080.70","37.43","","BRIANT","","","","","","1","ADONIS MEDITERRANEAN BISTRO","WEST DES MOINES","IA",
"1975","12/30/08","CHANNL","42300","FAREWAY STORES  INC.","5233.13","3413.63","1819.50","34.77","230.00","BRIANT","","","","","","2","FAREWAY STORES, INC.","AMES","IA",
"1983","10/28/08","CHANNL","108830","TACO JOHN'S","696.00","682.37","13.63","1.96","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"2004","11/19/08","CHANNL","42300","FAREWAY STORES  INC.","33959.94","18905.49","15054.45","44.33","","BRIANT","","","","","","DEFAULT","FAREWAY STORES, INC.","Boone","IA",
"2050","12/31/08","CHANNL","2478","TACO JOHN'S","1850.00","1688.11","161.89","8.75","498.57","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2478","TACO JOHN'S","923.00","57.68","865.32","93.75","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2478","TACO JOHN'S","1350.00","718.53","631.47","46.78","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2050","12/31/08","CHANNL","2478","TACO JOHN'S","1350.00","680.22","669.78","49.61","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2068","12/30/08","CHANNL","2496","HERITAGE CREEK DENTAL","9887.35","6701.46","3185.89","32.22","120.00","BRIANT","","","","","","DEFAULT","HERITAGE CREEK DENTAL","CLIVE","IA",
"61982","02/29/08","CHANNL","68250","LOLLILOCKS KIDS SALON","11351.00","4366.21","6984.79","61.53","975.00","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","68250","LOLLILOCKS KIDS SALON","5525.00","1932.60","3592.40","65.02","","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","68250","LOLLILOCKS KIDS SALON","0.00","783.24","-783.24","","","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","CHANNL","68250","LOLLILOCKS KIDS SALON","0.00","0.00","0.00","","","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"","","CHANNL","","Product Totals","189538.78","124761.14","64777.64","34.18","6416.15","BRIANT",

"1354","01/28/08","DRCT","87150","PILOT TRAVEL CENTERS LLC","2994.00","3689.22","-695.22","-23.22","","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1456","09/11/08","DRCT","110100","TACO JOHN'S OF IOWA","1978.37","1334.93","643.44","32.52","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1490","02/19/08","DRCT","2315","TWIN CITY TACO JOHN'S  INC.","2600.00","1620.53","979.47","37.67","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1650","04/11/08","DRCT","36590","DODD'S TRASH HAULING & RECYCLING","1359.52","411.29","948.23","69.75","","BRIANT","","","","","","DEFAULT","Taco JohnÇs","NEWTON","IA",
"1708","07/15/08","DRCT","108530","TACO JOHN'S","696.50","892.47","-195.97","-28.14","75.00","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1929","09/11/08","DRCT","110100","TACO JOHN'S OF IOWA","4072.01","920.27","3151.74","77.40","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1954","10/28/08","DRCT","2435","TK CONCRETE INC.","923.54","516.20","407.34","44.11","15.00","BRIANT","","","","","","DEFAULT","Taco JohnÇs","PELLA","IA",
"1962","10/24/08","DRCT","43900","FINANCIAL PLUS CREDIT UNION","3525.57","1968.77","1556.80","44.16","","BRIANT","","","","","","DEFAULT","FINANCIAL PLUS CREDIT UNION","West Des Moines","IA",
"1983","10/28/08","DRCT","108830","TACO JOHN'S","590.52","224.18","366.34","62.04","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"","","DRCT","","Product Totals","18740.03","11577.86","7162.17","38.22","90.00","BRIANT",

"1887","10/28/08","ELMSTT","108830","TACO JOHN'S","16282.89","11912.14","4370.75","26.84","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"SC1241","02/29/08","ELMSTT","106400","TACO JOHN'S","0.00","152.00","-152.00","","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","AMES","IA",
"","","ELMSTT","","Product Totals","16282.89","12064.14","4218.75","25.91","0.00","BRIANT",

"1202","01/28/08","FRT","21100","CHARLEY'S GRILLED SUBS","745.00","540.76","204.24","27.41","","MIKEE","","","","","","2","CHARLEYÇS GRILLED SUBS","LAS CRUCES","NM",
"1440","01/21/08","FRT","21100","CHARLEY'S GRILLED SUBS","654.00","0.00","654.00","100.00","","MIKEE","","","","","","9","CHARLEYÇS GRILLED SUBS","GROVE CITY","PA",
"","","FRT","","Product Totals","1399.00","540.76","858.24","61.35","0.00","BRIANT",

"1935","09/15/08","GRAPHC","110100","TACO JOHN'S OF IOWA","230.90","168.72","62.18","26.93","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"","","GRAPHC","","Product Totals","230.90","168.72","62.18","26.93","0.00","BRIANT",

"10455-1","03/31/08","INSTL","107250","TACO JOHN'S","6434.03","0.00","6434.03","100.00","","BRIANT","","","","","","DEFAULT","Taco Johns","Coralville","IA",
"10455CR","03/31/08","INSTL","109950","TACO JOHN'S / STEAK ESCAPE","-6434.03","0.00","-6434.03","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHN'S / STEAK ESCAPE","Cheyenne","WY",
"1202","01/28/08","INSTL","21100","CHARLEY'S GRILLED SUBS","3582.00","2448.88","1133.12","31.63","","MIKEE","","","","","","2","CHARLEYÇS GRILLED SUBS","LAS CRUCES","NM",
"1282","03/19/08","INSTL","110100","TACO JOHN'S OF IOWA","4946.00","3710.97","1235.03","24.97","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1309","04/18/08","INSTL","2272","TACO JOHN'S","4719.45","323.40","4396.05","93.15","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1354","01/28/08","INSTL","87150","PILOT TRAVEL CENTERS LLC","9952.00","5208.02","4743.98","47.67","","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","INSTL","87150","PILOT TRAVEL CENTERS LLC","3905.46","854.17","3051.29","78.13","","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1437","03/25/08","INSTL","110100","TACO JOHN'S OF IOWA","6577.35","2258.12","4319.23","65.67","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1443","03/26/08","INSTL","68250","LOLLILOCKS KIDS SALON","2275.00","1235.00","1040.00","45.71","","BRIANT","","","","","","2","LOLLILOCKS KIDS SALON","HIGHLANDS RANCH","CO",
"1444","05/12/08","INSTL","2215","TACO JOHN'S","0.00","10273.13","-10273.13","","928.92","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1456","09/11/08","INSTL","110100","TACO JOHN'S OF IOWA","9984.45","2288.66","7695.79","77.08","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1488","01/17/08","INSTL","2209","HUBBELL REALTY","1395.81","1113.60","282.21","20.22","","BRIANT","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"1782","09/29/08","INSTL","108530","TACO JOHN'S","1172.65","1301.80","-129.15","-11.01","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1782","09/29/08","INSTL","108530","TACO JOHN'S","5531.45","0.00","5531.45","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","NEWTON","IA",
"1873","09/29/08","INSTL","108830","TACO JOHN'S","4963.40","2384.94","2578.46","51.95","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1887","10/28/08","INSTL","108830","TACO JOHN'S","4963.40","690.22","4273.18","86.09","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1888","10/27/08","INSTL","108830","TACO JOHN'S","6463.50","1868.05","4595.45","71.10","","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"1935","09/15/08","INSTL","110100","TACO JOHN'S OF IOWA","110.75","100.00","10.75","9.71","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"61982","02/29/08","INSTL","68250","LOLLILOCKS KIDS SALON","2755.00","4940.00","-2185.00","-79.31","","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"61982","02/29/08","INSTL","68250","LOLLILOCKS KIDS SALON","500.00","0.00","500.00","100.00","","BRIANT","","","","","","1","LOLLILOCKS KIDS SALON","PHOENIX","AZ",
"","","INSTL","","Product Totals","73797.67","40998.96","32798.71","44.44","928.92","BRIANT",

"1282","03/19/08","INT","110100","TACO JOHN'S OF IOWA","150.00","33.38","116.62","77.75","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","INT","110100","TACO JOHN'S OF IOWA","100.00","42.60","57.40","57.40","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","INT","110100","TACO JOHN'S OF IOWA","110.00","100.52","9.48","8.62","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1309","04/18/08","INT","2272","TACO JOHN'S","150.00","145.27","4.73","3.15","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","INT","2272","TACO JOHN'S","110.00","284.90","-174.90","-159.00","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","INT","2272","TACO JOHN'S","406.00","245.16","160.84","39.62","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","INT","2272","TACO JOHN'S","110.00","67.72","42.28","38.44","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1437","03/25/08","INT","110100","TACO JOHN'S OF IOWA","110.00","189.18","-79.18","-71.98","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1437","03/25/08","INT","110100","TACO JOHN'S OF IOWA","100.00","42.60","57.40","57.40","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1437","03/25/08","INT","110100","TACO JOHN'S OF IOWA","150.00","137.09","12.91","8.61","","BRIANT","","","","","","5","TACO JOHNÇS","ANKENY","IA",
"1444","05/12/08","INT","2215","TACO JOHN'S","110.00","113.38","-3.38","-3.07","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1444","05/12/08","INT","2215","TACO JOHN'S","100.00","49.80","50.20","50.20","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1444","05/12/08","INT","2215","TACO JOHN'S","150.00","214.94","-64.94","-43.29","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1456","09/11/08","INT","110100","TACO JOHN'S OF IOWA","110.00","113.02","-3.02","-2.75","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","INT","110100","TACO JOHN'S OF IOWA","100.00","58.28","41.72","41.72","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","INT","110100","TACO JOHN'S OF IOWA","150.00","126.55","23.45","15.63","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","INT","110100","TACO JOHN'S OF IOWA","406.00","0.00","406.00","100.00","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1489","01/14/08","INT","110100","TACO JOHN'S OF IOWA","200.00","127.95","72.05","36.03","","BRIANT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"1489","01/14/08","INT","110100","TACO JOHN'S OF IOWA","110.00","88.80","21.20","19.27","","BRIANT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"1489","01/14/08","INT","110100","TACO JOHN'S OF IOWA","100.00","0.00","100.00","100.00","","BRIANT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"1490","02/19/08","INT","2315","TWIN CITY TACO JOHN'S  INC.","140.00","136.23","3.77","2.69","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","INT","2315","TWIN CITY TACO JOHN'S  INC.","140.00","11.69","128.31","91.65","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","INT","2315","TWIN CITY TACO JOHN'S  INC.","165.00","106.89","58.11","35.22","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1490","02/19/08","INT","2315","TWIN CITY TACO JOHN'S  INC.","406.00","0.00","406.00","100.00","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1761","06/16/08","INT","73555","MERCHANDISING FRONTIERS INC.","2932.79","2423.75","509.04","17.36","68.00","BRIANT","","","","","","DEFAULT","MERCHANDISING FRONTIERS INC.","WINTERSET","IA",
"1781","08/25/08","INT","107370","TACO JOHN'S","150.00","173.22","-23.22","-15.48","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DILLON","MT",
"1781","08/25/08","INT","107370","TACO JOHN'S","125.00","117.13","7.87","6.30","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DILLON","MT",
"1781","08/25/08","INT","107370","TACO JOHN'S","125.00","93.16","31.84","25.47","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DILLON","MT",
"1816","06/25/08","INT","109250","TACO JOHN'S","125.00","112.11","12.89","10.31","16.87","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","Russellville","AR",
"1873","09/29/08","INT","108830","TACO JOHN'S","125.00","106.32","18.68","14.94","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","INT","108830","TACO JOHN'S","125.00","26.55","98.45","78.76","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","INT","108830","TACO JOHN'S","150.00","4.96","145.04","96.69","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1873","09/29/08","INT","108830","TACO JOHN'S","127.53","52.38","75.15","58.93","","BRIANT","","","","","","3","TACO JOHNÇS","OTTUMWA","IA",
"1887","10/28/08","INT","108830","TACO JOHN'S","125.00","100.64","24.36","19.49","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1887","10/28/08","INT","108830","TACO JOHN'S","125.00","47.46","77.54","62.03","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1887","10/28/08","INT","108830","TACO JOHN'S","150.00","145.54","4.46","2.97","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1887","10/28/08","INT","108830","TACO JOHN'S","127.53","52.38","75.15","58.93","","BRIANT","","","","","","2","TACO JOHNÇS","OSKALOOSA","IA",
"1888","10/27/08","INT","108830","TACO JOHN'S","125.00","99.42","25.58","20.46","","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"1888","10/27/08","INT","108830","TACO JOHN'S","125.00","47.46","77.54","62.03","","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"1888","10/27/08","INT","108830","TACO JOHN'S","150.00","140.58","9.42","6.28","","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"1888","10/27/08","INT","108830","TACO JOHN'S","127.53","52.38","75.15","58.93","","BRIANT","","","","","","1","TACO JOHNÇS","CRESTON","IA",
"2050","12/31/08","INT","2478","TACO JOHN'S","125.00","89.57","35.43","28.34","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2050","12/31/08","INT","2478","TACO JOHN'S","125.00","0.00","125.00","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"2050","12/31/08","INT","2478","TACO JOHN'S","150.00","0.00","150.00","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FOND DU LAC","WI",
"","","INT","","Product Totals","9323.38","6320.96","3002.42","32.20","84.87","BRIANT",

"10688-1","02/27/08","MISC","107000","TACO JOHN'S","215.00","0.00","215.00","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHN'S","Cheyenne","WY",
"1282","03/19/08","MISC","110100","TACO JOHN'S OF IOWA","1880.00","1476.86","403.14","21.44","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","MISC","110100","TACO JOHN'S OF IOWA","1225.00","592.13","632.87","51.66","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","MISC","110100","TACO JOHN'S OF IOWA","1225.00","807.16","417.84","34.11","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","MISC","110100","TACO JOHN'S OF IOWA","2201.09","3039.93","-838.84","-38.11","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1282","03/19/08","MISC","110100","TACO JOHN'S OF IOWA","200.00","0.00","200.00","100.00","","BRIANT","","","","","","6","TACO JOHNÇS","DES MOINES","IA",
"1309","04/18/08","MISC","2272","TACO JOHN'S","63.00","46.04","16.96","26.92","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1309","04/18/08","MISC","2272","TACO JOHN'S","1139.06","105.75","1033.31","90.72","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","FAIRFIELD","IA",
"1440","01/21/08","MISC","21100","CHARLEY'S GRILLED SUBS","75.00","0.00","75.00","100.00","","MIKEE","","","","","","9","CHARLEYÇS GRILLED SUBS","GROVE CITY","PA",
"1440","01/21/08","MISC","21100","CHARLEY'S GRILLED SUBS","2201.00","1090.00","1111.00","50.48","","MIKEE","","","","","","9","CHARLEYÇS GRILLED SUBS","GROVE CITY","PA",
"1444","05/12/08","MISC","2215","TACO JOHN'S","63.00","0.00","63.00","100.00","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","BELOIT","WI",
"1456","09/11/08","MISC","110100","TACO JOHN'S OF IOWA","3475.21","3862.28","-387.07","-11.14","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","MISC","110100","TACO JOHN'S OF IOWA","1433.10","920.77","512.33","35.75","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1456","09/11/08","MISC","110100","TACO JOHN'S OF IOWA","19140.91","13498.38","5642.53","29.48","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"1489","01/14/08","MISC","110100","TACO JOHN'S OF IOWA","42.00","35.95","6.05","14.40","","BRIANT","","","","","","12","TACO JOHNÇS","PELLA","IA",
"1490","02/19/08","MISC","2315","TWIN CITY TACO JOHN'S  INC.","91.75","0.00","91.75","100.00","","BRIANT","","","","","","1","TACO JOHNÇS","BLAINE","MN",
"1493","01/09/08","MISC","95950","NATIONAL CARWASH SOLUTIONS","354.00","268.43","85.57","24.17","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1494","02/11/08","MISC","95950","NATIONAL CARWASH SOLUTIONS","354.00","244.37","109.63","30.97","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1495","03/10/08","MISC","95950","NATIONAL CARWASH SOLUTIONS","354.00","254.11","99.89","28.22","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1496","04/04/08","MISC","95950","NATIONAL CARWASH SOLUTIONS","354.00","211.53","142.47","40.25","","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1523","01/07/08","MISC","950","AAFES BUILDING # 4320","291.90","100.00","191.90","65.74","9.11","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","DMAFB","AZ",
"1543","02/20/08","MISC","2342","COREY LEE","1084.22","598.81","485.41","44.77","","BRIANT","","","","","","DEFAULT","COREY LEE","WEST DES MOINES","IA",
