"15 FEB 2026","18:20:18","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/13 through 12/31/13", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"4705","05/31/13","DRCT","3060","AVIVA USA CAMPUS","178.49","157.01","21.48","12.03","","JOEP","","","","","","DEFAULT","AVIVA USA CAMPUS","WEST DES MOINES","IA",
"4715","04/30/13","DRCT","3013","VAN METER INC","780.13","373.78","406.35","52.09","200.00","JOEP","","","","","","5","VAN METER","URBANDALE","IA",
"4716","03/24/13","DRCT","3013","VAN METER INC","357.81","143.24","214.57","59.97","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4716","03/24/13","DRCT","3013","VAN METER INC","1486.71","696.26","790.45","53.17","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4739","04/09/13","DRCT","2644","DITMARS ORCHARD","1252.24","684.68","567.56","45.32","","JOEP","","","","","","DEFAULT","DITMARS ORCHARD","COUNCIL BLUFFS","IA",
"4767","05/10/13","DRCT","3013","VAN METER INC","1202.82","679.47","523.35","43.51","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4791","05/09/13","DRCT","3705","THE LAUNDRY PLACE DES MOINES  LLC","714.80","188.64","526.16","73.61","","JOEP","","","","","","DEFAULT","THE LAUNDRY PLACE","DES MOINES","IA",
"4791","05/09/13","DRCT","3705","THE LAUNDRY PLACE DES MOINES  LLC","619.24","626.44","-7.20","-1.16","","JOEP","","","","","","DEFAULT","THE LAUNDRY PLACE","DES MOINES","IA",
"4793","05/16/13","DRCT","3060","AVIVA USA CAMPUS","1376.19","668.34","707.85","51.44","","JOEP","","","","","","DEFAULT","AVIVA USA CAMPUS","WEST DES MOINES","IA",
"4885","08/22/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","7119.36","4500.94","2618.42","36.78","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-2","08/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","14102.87","7017.96","7084.91","50.24","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-3","09/08/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","36.61","0.00","36.61","100.00","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-3","09/08/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","76.19","0.00","76.19","100.00","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-4","10/17/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","366.08","114.40","251.68","68.75","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-4","10/17/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","446.89","386.60","60.29","13.49","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-4","10/17/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","3413.59","1573.46","1840.13","53.91","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","1973.69","794.76","1178.93","59.73","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","1754.52","0.00","1754.52","100.00","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","8699.39","4293.08","4406.31","50.65","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","794.34","709.52","84.82","10.68","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","674.49","55.43","619.06","91.78","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","9029.18","5687.89","3341.29","37.01","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","12938.93","9807.93","3131.00","24.20","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","11004.88","9606.04","1398.84","12.71","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","6785.72","4061.29","2724.43","40.15","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","17070.55","12300.04","4770.51","27.95","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","54445.10","43317.80","11127.30","20.44","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","62014.65","49747.87","12266.78","19.78","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-6","11/13/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","36163.06","18154.93","18008.13","49.80","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-6","11/13/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","4903.88","758.78","4145.10","84.53","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-6","11/13/13","DRCT","35250","DES MOINES INTERNATIONAL AIRPO","10.47","5814.54","-5804.07","-55435.24","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"5086","09/20/13","DRCT","3852","MIDWEST BUSINESS SERVICES","1082.30","706.13","376.17","34.76","","JOEP","","","","","","1","AVIVA CAMPUS USA - MIDWEST BUSINESS SERVICES","CLIVE","IA",
"5137","11/13/13","DRCT","76450","MONSANTO","1203.91","663.60","540.31","44.88","","JOEP","","","","","","1","MONSANTO","HUXLEY","IA",
"","","DRCT","","Product Totals","311726.02","221848.44","89877.58","28.83","200.00","JOEP",

"5194","12/27/13","ELMSTT","3894","FREEDOM FINANCIAL BANK","6644.70","4312.87","2331.83","35.09","90.03","JOEP","","","","","","DEFAULT","FREEDOM FINANCIAL BANK","WEST DES MOINES","IA",
"","","ELMSTT","","Product Totals","6644.70","4312.87","2331.83","35.09","90.03","JOEP",

"4586CR","01/10/13","INSTL","3396","IOWA EVENTS CENTER","-312.03","-169.94","-142.09","45.54","","JOEP","","","","","","1","WELLS FARGO ARENA","DES MOINES","IA",
"4689","03/09/13","INSTL","3589","SKEFFINGTON'S FORMAL WEAR","215.36","190.05","25.31","11.75","","JOEP","","","","","","DEFAULT","SKEFFINGTONÇS FORMAL WEAR","WEST DES MOINES","IA",
"4840","05/13/13","INSTL","2842","DESIGN TEAM SIGN COMPANY","255.00","0.00","255.00","100.00","","JOEP","","","","","","7","APPLEBEEÇS","ANKENY","IA",
"4859","05/16/13","INSTL","3680","RUHL & RUHL COMMERCIAL","70.00","10.73","59.27","84.67","","JOEP","","","","","","2","COPPER CREEK SHOPPING","PLEASANT HILL","IA",
"4885-6","11/13/13","INSTL","35250","DES MOINES INTERNATIONAL AIRPO","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4916","08/11/13","INSTL","3775","COAST SIGNS  INC.","400.00","243.82","156.18","39.05","","JOEP","","","","","","1","BANK OF AMERICA","URBANDALE","IA",
"4917","08/11/13","INSTL","3775","COAST SIGNS  INC.","393.00","310.31","82.69","21.04","","JOEP","","","","","","2","BANK OF AMERICA","URBANDALE","IA",
"4922","08/21/13","INSTL","3780","SUMPTER PHARMACY","87.40","0.00","87.40","100.00","","JOEP","","","","","","DEFAULT","SUMPTER PHARMACY","ADEL","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","1030.17","843.39","186.78","18.13","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","1338.85","880.56","458.29","34.23","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","2280.57","2969.54","-688.97","-30.21","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","2458.10","1019.97","1438.13","58.51","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","233.80","0.00","233.80","100.00","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","130.62","76.19","54.43","41.67","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4934","11/30/13","INSTL","2973","LAWRENCE SIGN CO.","109.83","65.44","44.39","40.42","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4935","07/22/13","INSTL","3788","CAD TECHNOLOGY CENTER","193.54","197.59","-4.05","-2.09","","JOEP","","","","","","DEFAULT","CAD TECHNOLOGY CENTER","WEST DES MOINES","IA",
"4943","07/22/13","INSTL","3036","PINNACLE SIGN GROUP","161.97","63.90","98.07","60.55","174.00","JOEP","","","","","","14","ORANGE LEAF","ANKENY","IA",
"4943","07/22/13","INSTL","3036","PINNACLE SIGN GROUP","653.00","331.05","321.95","49.30","","JOEP","","","","","","14","ORANGE LEAF","ANKENY","IA",
"4943","07/22/13","INSTL","3036","PINNACLE SIGN GROUP","62.15","0.00","62.15","100.00","","JOEP","","","","","","14","ORANGE LEAF","ANKENY","IA",
"4963","07/22/13","INSTL","2932","WENDY'S OLD FASHIONED HAMBURGERS","157.08","80.13","76.95","48.99","","JOEP","","","","","","DEFAULT","WENDYÇS OLD FASHIONED HAMBURGERS","URBANDALE","IA",
"4973","08/21/13","INSTL","2973","LAWRENCE SIGN CO.","3219.65","1899.43","1320.22","41.01","","JOEP","","","","","","1","BUFFALO WILD WINGS","WEST DES MOINES","IA",
"4974","08/13/13","INSTL","3062","GRX HOLDINGS  LLC.","1868.80","692.87","1175.93","62.92","31.00","JOEP","","","","","","3","MEDICAP PHARMACY","WINTERSET","IA",
"4974","08/13/13","INSTL","3062","GRX HOLDINGS  LLC.","0.00","0.00","0.00","","","JOEP","","","","","","3","MEDICAP PHARMACY","WINTERSET","IA",
"4982","07/25/13","INSTL","3013","VAN METER INC","552.50","240.24","312.26","56.52","","JOEP","","","","","","10","VAN METER","IOWA CITY","IA",
"4983","10/17/13","INSTL","3013","VAN METER INC","346.88","157.50","189.38","54.60","","JOEP","","","","","","9","VAN METER","WATERLOO","IA",
"4986","07/26/13","INSTL","2605","IMAGE WORKS  INC.","848.54","88.66","759.88","89.55","","JOEP","","","","","","2","KOHLÇS","AMES","IA",
"4993","09/03/13","INSTL","3013","VAN METER INC","165.64","0.00","165.64","100.00","","JOEP","","","","","","11","VAN METER","MUSCATINE","IA",
"5139","10/07/13","INSTL","3874","QUAD M CONSTRUCTION","2063.82","556.19","1507.63","73.05","35.00","JOEP","","","","","","1","FRANKLIN FIELD SENIOR APARTMENTS","DES MOINES","IA",
"5141","10/23/13","INSTL","2973","LAWRENCE SIGN CO.","361.44","407.16","-45.72","-12.65","","JOEP","","","","","","1","BUFFALO WILD WINGS","WEST DES MOINES","IA",
"5208","12/19/13","INSTL","3907","DRN INVESTMENTS LLC","475.94","295.22","180.72","37.97","","JOEP","","","","","","1","ULTIMATE AUTO WASH II","DES MOINES","IA",
"SC2911","03/19/13","INSTL","3396","IOWA EVENTS CENTER","1191.12","801.52","389.60","32.71","","JOEP","","","","","","1","WELLS FARGO ARENA","DES MOINES","IA",
"","","INSTL","","Product Totals","21012.74","12251.52","8761.22","41.69","240.00","JOEP",

"4622","05/23/13","INT","3013","VAN METER INC","1511.68","898.73","612.95","40.55","","JOEP","","","","","","4","VAN METER","DAVENPORT","IA",
"4622","05/23/13","INT","3013","VAN METER INC","801.89","386.19","415.70","51.84","","JOEP","","","","","","4","VAN METER","DAVENPORT","IA",
"4715","04/30/13","INT","3013","VAN METER INC","1240.08","678.24","561.84","45.31","","JOEP","","","","","","5","VAN METER","URBANDALE","IA",
"4715-2","05/22/13","INT","3013","VAN METER INC","1667.33","1544.46","122.87","7.37","","JOEP","","","","","","5","VAN METER","URBANDALE","IA",
"4749","05/23/13","INT","3013","VAN METER INC","1191.54","999.49","192.05","16.12","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4759","04/10/13","INT","3013","VAN METER INC","272.48","143.97","128.51","47.16","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4993","09/03/13","INT","3013","VAN METER INC","1289.09","665.19","623.90","48.40","","JOEP","","","","","","11","VAN METER","MUSCATINE","IA",
"4999","09/25/13","INT","3013","VAN METER INC","497.66","128.52","369.14","74.18","","JOEP","","","","","","12","VAN METER","SIOUX CITY","IA",
"4999","09/25/13","INT","3013","VAN METER INC","1268.69","750.43","518.26","40.85","","JOEP","","","","","","12","VAN METER","SIOUX CITY","IA",
"5083","10/30/13","INT","3013","VAN METER INC","355.08","207.69","147.39","41.51","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"5222","11/13/13","INT","3916","T+B DESIGN LAB","238.05","106.64","131.41","55.20","","JOEP","","","","","","DEFAULT","T+B DESIGN LAB","DES MOINES","IA",
"5290","12/20/13","INT","2209","HUBBELL REALTY","990.61","557.80","432.81","43.69","","JOEP","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"","","INT","","Product Totals","11324.18","7067.35","4256.83","37.59","0.00","JOEP",

"4621","07/27/13","MISC","3013","VAN METER INC","138.49","48.70","89.79","64.84","","JOEP","","","","","","1","VAN METER INDUSTRIES","DES MOINES","IA",
"4695","04/30/13","MISC","3655","SUM TOTAL","0.00","341.07","-341.07","","","JOEP","","","","","","DEFAULT","SUM TOTAL","WEST DES MOINES","IA",
"4715-2","05/22/13","MISC","3013","VAN METER INC","0.00","88.66","-88.66","","","JOEP","","","","","","5","VAN METER","URBANDALE","IA",
"4728","06/13/13","MISC","7600","ATLANTIC BOTTLING CO.","0.00","296.02","-296.02","","","JOEP","","","","","","1","ADVENTURELAND PARK -ATLANTIC BOTTLING","ALTOONA","IA",
"4784","04/16/13","MISC","118600","VALLEY SQUARE","235.48","149.91","85.57","36.34","","JOEP","","","","","","DEFAULT","VALLEY SQUARE","Des Moines","IA",
"4791","05/09/13","MISC","3705","THE LAUNDRY PLACE DES MOINES  LLC","2056.37","1544.60","511.77","24.89","","JOEP","","","","","","DEFAULT","THE LAUNDRY PLACE","DES MOINES","IA",
"4823","05/10/13","MISC","3013","VAN METER INC","591.48","338.29","253.19","42.81","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"4885-5","10/31/13","MISC","35250","DES MOINES INTERNATIONAL AIRPO","7027.17","2357.80","4669.37","66.45","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-6","11/13/13","MISC","35250","DES MOINES INTERNATIONAL AIRPO","4979.46","3884.08","1095.38","22.00","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4899","06/17/13","MISC","3768","BP AMOCO","5366.34","2008.77","3357.57","62.57","","JOEP","","","","","","DEFAULT","BP AMOCO","DES MOINES","IA",
"4934-2","12/10/13","MISC","2973","LAWRENCE SIGN CO.","989.47","511.16","478.31","48.34","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4943","07/22/13","MISC","3036","PINNACLE SIGN GROUP","170.00","85.35","84.65","49.79","","JOEP","","","","","","14","ORANGE LEAF","ANKENY","IA",
"4966","10/09/13","MISC","3799","CITY OF CLIVE","11112.20","6484.03","4628.17","41.65","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"4966","10/09/13","MISC","3799","CITY OF CLIVE","825.23","828.95","-3.72","-0.45","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"4966","10/09/13","MISC","3799","CITY OF CLIVE","7359.92","5575.86","1784.06","24.24","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"4973","08/21/13","MISC","2973","LAWRENCE SIGN CO.","1376.40","402.79","973.61","70.74","","JOEP","","","","","","1","BUFFALO WILD WINGS","WEST DES MOINES","IA",
"4981","07/22/13","MISC","3013","VAN METER INC","510.00","85.81","424.19","83.17","","JOEP","","","","","","7","VAN METER","CLIVE","IA",
"5006","08/23/13","MISC","3821","SKEFFINGTON'S FORMAL WEAR","467.50","245.67","221.83","47.45","","JOEP","","","","","","DEFAULT","SKEFFINGTONÇS FORMAL WEAR","WEST DES MOINES","IA",
"5025","08/11/13","MISC","2885","BOB BROWN BUICK GMC","1487.50","777.21","710.29","47.75","","JOEP","","","","","","DEFAULT","BOB BROWN","ANKENY","IA",
"5096","08/31/13","MISC","3363","BALL TEAM LLC","31.71","18.45","13.26","41.82","","JOEP","","","","","","DEFAULT","BALL TEAM LLC","WEST DES MOINES","IA",
"5125","09/13/13","MISC","3013","VAN METER INC","84.20","52.24","31.96","37.96","","JOEP","","","","","","1","VAN METER INDUSTRIES","DES MOINES","IA",
"5153","10/15/13","MISC","3473","AMERICAN HOME SALES","354.64","263.88","90.76","25.59","","JOEP","","","","","","3","WINDSOR PLACE","WINDSOR HEIGHTS","IA",
"5161","11/14/13","MISC","3799","CITY OF CLIVE","7475.09","4317.20","3157.89","42.25","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"5335","12/20/13","MISC","2894","AIRPORT SIGNS & GRAPHICS","580.82","0.00","580.82","100.00","","JOEP","","","","","","DEFAULT","AIRPORT SIGNS & GRAPHICS","DES MOINES","IA",
"","","MISC","","Product Totals","53219.47","30706.50","22512.97","42.30","0.00","JOEP",

"4621","07/27/13","MONMNT","3013","VAN METER INC","2978.50","1187.60","1790.90","60.13","","JOEP","","","","","","1","VAN METER INDUSTRIES","DES MOINES","IA",
"4621","07/27/13","MONMNT","3013","VAN METER INC","1726.78","649.23","1077.55","62.40","","JOEP","","","","","","1","VAN METER INDUSTRIES","DES MOINES","IA",
"4715","04/30/13","MONMNT","3013","VAN METER INC","3312.84","1791.98","1520.86","45.91","","JOEP","","","","","","5","VAN METER","URBANDALE","IA",
"4966","10/09/13","MONMNT","3799","CITY OF CLIVE","1596.99","1218.59","378.40","23.69","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"5153","10/15/13","MONMNT","3473","AMERICAN HOME SALES","697.97","281.56","416.41","59.66","","JOEP","","","","","","3","WINDSOR PLACE","WINDSOR HEIGHTS","IA",
"5161","11/14/13","MONMNT","3799","CITY OF CLIVE","568.31","350.52","217.79","38.32","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"","","MONMNT","","Product Totals","10881.39","5479.48","5401.91","49.64","0.00","JOEP",

"4840","05/13/13","NEON","2842","DESIGN TEAM SIGN COMPANY","450.00","278.70","171.30","38.07","","JOEP","","","","","","7","APPLEBEEÇS","ANKENY","IA",
"","","NEON","","Product Totals","450.00","278.70","171.30","38.07","0.00","JOEP",

"4716","03/24/13","OUTS","3013","VAN METER INC","1647.36","969.88","677.48","41.13","","JOEP","","","","","","DEFAULT","VAN METER INDUSTRIAL","CEDAR RAPIDS","IA",
"","","OUTS","","Product Totals","1647.36","969.88","677.48","41.13","0.00","JOEP",

"5127","11/13/13","PLYWD","2973","LAWRENCE SIGN CO.","497.26","220.69","276.57","55.62","135.00","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"","","PLYWD","","Product Totals","497.26","220.69","276.57","55.62","135.00","JOEP",

"4480","01/29/13","PRMT","3559","IOWA DEPARTMENT OF TRANSPORTATION","0.00","0.00","0.00","","","JOEP","","","","","","1","IDOT MOTOR VEHICLE DIVISION","ANKENY","IA",
"4678","05/07/13","PRMT","2842","DESIGN TEAM SIGN COMPANY","250.00","0.00","250.00","100.00","333.00","JOEP","","","","","","7","APPLEBEEÇS","ANKENY","IA",
"4922","08/21/13","PRMT","3780","SUMPTER PHARMACY","150.79","0.00","150.79","100.00","","JOEP","","","","","","DEFAULT","SUMPTER PHARMACY","ADEL","IA",
"4934","11/30/13","PRMT","2973","LAWRENCE SIGN CO.","120.00","0.00","120.00","100.00","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"4973","08/21/13","PRMT","2973","LAWRENCE SIGN CO.","124.29","17.37","106.92","86.02","235.97","JOEP","","","","","","1","BUFFALO WILD WINGS","WEST DES MOINES","IA",
"5078","10/29/13","PRMT","95300","RUAN TRANSPORTATION CORP.","127.29","0.00","127.29","100.00","","JOEP","","","","","","7","RUAN","MUSCATINE","IA",
"5127","11/13/13","PRMT","2973","LAWRENCE SIGN CO.","60.00","0.00","60.00","100.00","","JOEP","","","","","","2","BUFFALO WILD WINGS","DES MOINES","IA",
"5220","11/19/13","PRMT","2209","HUBBELL REALTY","90.00","0.00","90.00","100.00","","JOEP","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"","","PRMT","","Product Totals","922.37","17.37","905.00","98.12","568.97","JOEP",

"4761","03/31/13","PYLON","3685","FORMAN FORD","157.40","42.90","114.50","72.74","","JOEP","","","","","","DEFAULT","FORMAN FORD","DES MOINES","IA",
"4885-4","10/17/13","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","15338.19","14440.87","897.32","5.85","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-4","10/17/13","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","23949.97","18001.93","5948.04","24.84","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","52520.32","36602.90","15917.42","30.31","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","18449.25","9449.71","8999.54","48.78","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4885-5","10/31/13","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","5342.02","2224.96","3117.06","58.35","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"4959","09/30/13","PYLON","3768","BP AMOCO","7045.17","3614.69","3430.48","48.69","85.96","JOEP","","","","","","DEFAULT","BP AMOCO","DES MOINES","IA",
"4974","08/13/13","PYLON","3062","GRX HOLDINGS  LLC.","327.69","33.60","294.09","89.75","","JOEP","","","","","","3","MEDICAP PHARMACY","WINTERSET","IA",
"4979","09/04/13","PYLON","3808","ELLIOTT OIL CO.","8352.78","2799.63","5553.15","66.48","12.00","JOEP","","","","","","1","PHILLIPS 66","TAMA","IA",
"5126","10/29/13","PYLON","95300","RUAN TRANSPORTATION CORP.","246.06","64.98","181.08","73.59","","JOEP","","","","","","7","RUAN","MUSCATINE","IA",
"","","PYLON","","Product Totals","131728.85","87276.17","44452.68","33.75","97.96","JOEP",

"4532","06/20/13","REPFCE","3571","URBAN HEIGHTS COVENANT CHURCH","120.00","0.00","120.00","100.00","","JOEP","","","","","","DEFAULT","URBAN HEIGHTS COVENANT CHURCH","URBANDALE","IA",
"4622","05/23/13","REPFCE","3013","VAN METER INC","2119.39","1569.09","550.30","25.97","","JOEP","","","","","","4","VAN METER","DAVENPORT","IA",
"4627","01/24/13","REPFCE","3615","SHUGAR'S","1644.56","848.60","795.96","48.40","","JOEP","","","","","","DEFAULT","SHUGARÇS","COLFAX","IA",
"4728","06/13/13","REPFCE","7600","ATLANTIC BOTTLING CO.","4951.51","3030.56","1920.95","38.80","","JOEP","","","","","","1","ADVENTURELAND PARK -ATLANTIC BOTTLING","ALTOONA","IA",
"4750","05/16/13","REPFCE","3680","RUHL & RUHL COMMERCIAL","810.30","413.27","397.03","49.00","35.00","JOEP","","","","","","1","CAPITOL MEDICAL OFFICE BUILDING","DES MOINES","IA",
"4750","05/16/13","REPFCE","3680","RUHL & RUHL COMMERCIAL","454.15","108.90","345.25","76.02","","JOEP","","","","","","1","CAPITOL MEDICAL OFFICE BUILDING","DES MOINES","IA",
"4766","05/25/13","REPFCE","3013","VAN METER INC","2274.96","1096.81","1178.15","51.79","","JOEP","","","","","","6","VAN METER","KEOKUK","IA",
"4774","05/15/13","REPFCE","3685","FORMAN FORD","2904.32","1104.39","1799.93","61.97","176.00","JOEP","","","","","","DEFAULT","FORMAN FORD","DES MOINES","IA",
"4922","08/21/13","REPFCE","3780","SUMPTER PHARMACY","2386.42","1509.29","877.13","36.76","","JOEP","","","","","","DEFAULT","SUMPTER PHARMACY","ADEL","IA",
"4922","08/21/13","REPFCE","3780","SUMPTER PHARMACY","488.55","296.21","192.34","39.37","","JOEP","","","","","","DEFAULT","SUMPTER PHARMACY","ADEL","IA",
"5162","09/25/13","REPFCE","3237","BOB BROWN CHEVROLET","345.81","200.25","145.56","42.09","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"5208","12/19/13","REPFCE","3907","DRN INVESTMENTS LLC","2118.34","1690.52","427.82","20.20","225.00","JOEP","","","","","","1","ULTIMATE AUTO WASH II","DES MOINES","IA",
"5208","12/19/13","REPFCE","3907","DRN INVESTMENTS LLC","2683.76","2824.29","-140.53","-5.24","","JOEP","","","","","","1","ULTIMATE AUTO WASH II","DES MOINES","IA",
"5220","11/19/13","REPFCE","2209","HUBBELL REALTY","2996.31","1410.99","1585.32","52.91","97.86","JOEP","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"","","REPFCE","","Product Totals","26298.38","16103.17","10195.21","38.77","533.86","JOEP",

"4580","01/29/13","RTLT","3590","ASSOCIATED GENERAL CONTRACTORS OF IOWA","1262.82","764.30","498.52","39.48","35.00","JOEP","","","","","","DEFAULT","ASSOCIATED GENERAL CONTRACTORS OF IOWA","DES MOINES","IA",
"4621","07/27/13","RTLT","3013","VAN METER INC","801.16","343.11","458.05","57.17","","JOEP","","","","","","1","VAN METER INDUSTRIES","DES MOINES","IA",
