"","Eagle Sign Company" 
"","CLOSED WORK ORDERS 01/01/07 - 12/31/07" 
 
"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs" 
"""1430.1""","""@Misc. / HUBBELL REALTY""","6","6","0.00","0.00","0.00","","409.30","","0.00","409.30","0.00","0.00","0.00","","","","0.00","0.00","409.30","780.00","47.53","780.00","100.00","11/15/07","2209","HUBBELL REALTY","F","0.00","0.00","0.00","10/31/07","1430","0.000",""
"""1432.1""","""@FRAME / NAGLE SIGNS, INC.""","2","2","2826.07","601.18","1161.08","","","","0.00","4588.33","0.00","0.00","0.00","","","","0.00","0.00","4588.33","5854.00","21.62","5854.00","100.00","11/30/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","11/27/07","1432","0.000","41.250"
"""1433.1""","""@REFURB / Cat #2404""","1","1","0.00","0.00","0.00","","605.37","","0.00","605.37","0.00","0.00","0.00","","","","0.00","0.00","605.37","756.71","20.00","756.71","100.00","11/20/07","18600","CAT SCALE","F","0.00","0.00","0.00","11/09/07","1433","0.000",""
"""1436.1""","""@12580SIGN / Cat Scale #2437""","1","1","2779.83","592.83","1084.90","","1559.29","","0.00","6016.85","0.00","0.00","0.00","","","","0.00","0.00","6016.85","7039.81","14.53","7039.81","100.00","12/12/07","18600","CAT SCALE","F","0.00","0.00","0.00","12/07/07","1436","0.000","45.750"
"""1438.1""","""@REPAIR / OTTUMWA TENT & AWNIN""","1","1","3.53","11.44","20.94","","","","0.00","35.91","0.00","0.00","0.00","","","","0.00","0.00","35.91","64.06","43.94","64.06","100.00","12/18/07","2270","OTTUMWA TENT & AWNING","F","0.00","0.00","0.00","12/18/07","1438","0.000","0.750"
"""1441.1""","""@2550 / MCDONALD´S RESTAURANT""","1","1","141.48","85.82","157.06","","","","0.00","384.36","270.73","339.60","0.00","","","","0.00","610.33","-225.97","725.00","46.98","725.00","15.82","11/20/07","2307","MCDONALD'S RESTAURANT","F","0.00","0.00","0.00","11/19/07","1441","8.000","6.000"
"""1442.1""","""@2590 / CAT #279""","1","1","3846.38","0.00","0.00","","599.59","","0.00","4445.97","0.00","0.00","0.00","","","","0.00","0.00","4445.97","6367.00","30.17","6367.00","100.00","11/30/07","18600","CAT SCALE","F","0.00","0.00","0.00","11/23/07","1442","0.000",""
"""1445.1""","""@2537 / PAPA MURPHY´S PIZZA""","1","1","1549.83","446.90","817.83","","386.50","","0.00","3201.06","633.18","2587.57","0.00","","1100.00","","0.00","4320.75","-1119.69","5253.23","39.06","5253.23","17.75","11/30/07","2308","PAPA MURPHY'S PIZZA","F","0.00","0.00","0.00","11/29/07","1445","56.000","34.750"
"""1446.1""","""@DELIVERY / NAGLE SIGNS, INC.""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","80.00","100.00","80.00","100.00","11/07/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","11/07/07","1446","0.000",""
"""1447.1""","""@2535 / CHIROPRACTIC IN MOTION""","1","1","386.63","180.28","329.90","","250.00","","0.00","1146.81","503.65","2496.70","0.00","","50.00","","0.00","3050.35","-1903.54","3782.48","69.68","3782.48","19.36","12/14/07","2310","CHIROPRACTIC IN MOTION","F","0.00","0.00","0.00","12/14/07","1447","51.000","12.250"
"""1448.1""","""@PERMIT / DOS RIOS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","115.00","100.00","115.00","100.00","11/13/07","2290","DOS RIOS","F","0.00","0.00","0.00","11/13/07","1448","0.000",""
"""1452.1""","""@2450 / 24/7 Express""","1","1","1021.85","492.60","918.13","","","","0.00","2432.58","1289.18","1592.67","0.00","","","","0.00","2881.85","-449.27","3978.71","38.86","3978.71","27.57","12/31/07","250","7 FLAGS FITNESS","F","0.00","0.00","0.00","12/31/07","1452","31.000","36.500"
"""1452.2""","""@2569 / 24/7 Express""","1","1","83.02","144.19","263.87","","","","0.00","491.08","117.00","594.30","0.00","","","","0.00","711.30","-220.22","863.35","43.12","863.35","17.61","12/31/07","250","7 FLAGS FITNESS","F","0.00","0.00","0.00","12/31/07","1452","14.000","9.750"
"""1455.1""","""@2658 / FAIRBANKS SCALES""","1","1","33512.78","60.55","133.21","","1768.14","","0.00","35474.68","0.00","0.00","0.00","","","","0.00","0.00","35474.68","44960.00","21.10","44960.00","100.00","12/07/07","18600","CAT SCALE","F","0.00","0.00","0.00","11/30/07","1455","0.000","4.000"
"""1458.1""","""@FRAMES / NAGLE SIGNS, INC.""","1","1","3117.29","438.98","803.36","","","","0.00","4359.63","0.00","0.00","0.00","","","","0.00","0.00","4359.63","5928.71","26.47","5928.71","100.00","12/26/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","12/26/07","1458","0.000","34.500"
"""1459.1""","""@2667 / FT. DRUM""","1","1","1508.80","522.66","956.49","","215.33","","0.00","3203.28","677.11","1591.88","0.00","","704.00","","0.00","2972.99","230.29","3568.00","10.22","3929.03","24.33","12/12/07","2309","BEST RESTAURANT EQUIPMENT & DESIGN","F","0.00","0.00","0.00","12/12/07","1459","37.500","36.500"
"""1460.1""","""@2668 / FT. CAMPBELL""","1","1","1461.96","485.66","888.79","","215.33","","0.00","3051.74","677.11","1591.88","0.00","","704.00","","0.00","2972.99","78.75","3568.00","14.47","3568.00","16.68","12/12/07","2309","BEST RESTAURANT EQUIPMENT & DESIGN","F","0.00","0.00","0.00","12/12/07","1460","37.500","34.500"
"""1461.1""","""@2669 / RYKO MANUFACTURING""","1","1","266.08","221.66","405.68","","","","0.00","893.42","273.31","254.70","0.00","","25.00","","0.00","553.01","340.41","894.45","0.12","838.93","34.08","12/05/07","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","12/03/07","1461","6.000","18.750"
"""1463.1""","""@2579 / HUNZIKER & ASSOCIATES""","1","1","0.00","11.44","23.76","","","","0.00","35.20","91.13","42.45","0.00","","","","0.00","133.58","-98.38","217.04","83.78","217.04","38.45","12/26/07","2313","HUNZIKER & ASSOCIATES","F","0.00","0.00","0.00","12/18/07","1463","1.000","0.750"
"""1463.2""","""@2580A / HUNZIKER & ASSOCIATES""","1","1","1087.02","403.44","738.31","","335.00","","76.09","2639.86","1031.06","2017.17","0.00","","","","0.00","3048.23","-408.37","4103.95","35.68","4103.95","25.72","12/26/07","2313","HUNZIKER & ASSOCIATES","F","0.00","0.00","0.00","12/18/07","1463","41.000","29.750"
"""1464.1""","""@2697 / Fairbanks Scales""","1","1","33512.78","11.29","24.84","","1785.06","","0.00","35333.97","0.00","0.00","0.00","","","","0.00","0.00","35333.97","44960.00","21.41","44960.00","100.00","12/26/07","18600","CAT SCALE","F","0.00","0.00","0.00","12/20/07","1464","0.000","0.750"
"""1468.1""","""@2721 / CHARLEY´S GRILLED SUBS""","1","1","1298.10","513.96","940.55","","216.52","","0.00","2969.13","677.11","1591.88","0.00","","704.00","","0.00","2972.99","-3.86","3568.00","16.78","3568.00","16.68","12/17/07","2309","BEST RESTAURANT EQUIPMENT & DESIGN","F","0.00","0.00","0.00","12/12/07","1468","37.500","37.500"
"""1468.2""","""@2722 / CHARLEY´S GRILLED SUBS""","1","0","14.35","57.77","105.73","","","","0.00","177.85","0.00","0.00","0.00","","","","0.00","0.00","177.85","","","0.00","","12/17/07","2309","BEST RESTAURANT EQUIPMENT & DESIGN","F","0.00","0.00","0.00","","","0.000","5.250"
"""1469.1""","""@2424A / DOS RIOS""","1","1","0.00","68.63","150.99","","286.91","","0.00","506.53","392.00","514.75","0.00","","32.00","","0.00","938.75","-432.22","1059.49","52.19","1059.49","11.40","12/27/07","2290","DOS RIOS","F","0.00","0.00","0.00","12/27/07","1469","11.000","4.500"
"""1470.1""","""@2655 / BROWN, FAGEN & ROUSE""","1","1","46.13","47.03","90.66","","","","0.00","183.82","41.39","423.88","0.00","","","","0.00","465.27","-281.45","588.25","68.75","588.25","20.91","12/31/07","2318","BROWN, FAGEN & ROUSE","F","0.00","0.00","0.00","12/27/07","1470","9.000","3.000"
"""1473.1""","""@2571 / NUTRISHOP""","1","1","1749.41","843.18","1603.24","","","","0.00","4195.83","968.57","3335.00","0.00","","980.00","","0.00","5283.57","-1087.74","6078.12","30.97","6078.12","13.07","12/28/07","2319","NUTRISHOP","F","0.00","0.00","0.00","12/28/07","1473","101.000","60.750"
"""1475.1""","""@2717 / DOS RIOS""","1","1","214.80","71.96","137.24","","","","0.00","424.00","159.79","363.51","0.00","","","","0.00","523.30","-99.30","621.17","31.74","621.17","15.76","12/05/07","2290","DOS RIOS","F","0.00","0.00","0.00","12/05/07","1475","8.000","6.250"
"""1476.1""","""@2769 / TACO JOHN´S""","1","1","776.46","15.16","27.74","","","","0.00","819.36","0.00","0.00","0.00","","1051.44","","0.00","1051.44","-232.08","1366.87","40.06","1366.87","23.08","11/30/07","2194","TACO JOHN'S","F","0.00","0.00","0.00","11/30/07","1476","0.000","1.250"
"""1476.2""","""@CORRECTION / TACO JOHN´S""","1","1","0.00","79.57","147.02","","","","0.00","226.59","0.00","0.00","0.00","","","","0.00","0.00","226.59","890.00","74.54","890.00","100.00","11/30/07","2194","TACO JOHN'S","F","0.00","0.00","0.00","11/30/07","1476","0.000","5.250"
"""1477.1""","""@INSTALL / DOS RIOS""","1","1","0.00","0.00","0.00","","50.00","","0.00","50.00","0.00","0.00","0.00","","","","0.00","0.00","50.00","100.00","50.00","100.00","100.00","11/30/07","2290","DOS RIOS","F","0.00","0.00","0.00","11/30/07","1477","0.000",""
"""1481.1""","""@2660 / AFSCME COUNCIL 61""","1","1","924.90","392.00","862.40","","132.50","","0.00","2311.80","0.00","1832.30","0.00","","1118.72","","0.00","2951.02","-639.22","4474.90","48.34","4342.40","32.04","12/31/07","2321","AFSCME COUNCIL 61","F","0.00","0.00","0.00","12/31/07","1481","26.000","24.000"
"""1482.1""","""@2752 / PAPA MURPHY´S PIZZA""","1","1","930.05","374.51","685.36","","1868.00","","0.00","3857.92","774.84","3193.35","0.00","","600.00","","0.00","4568.19","-710.27","5647.27","31.69","5647.27","19.11","12/31/07","2322","PAPA MURPHY'S PIZZA","F","0.00","0.00","0.00","12/19/07","1482","165.000","29.250"
"""1485.1""","""@2650 / CHIROPRACTIC IN MOTION""","1","1","144.20","88.15","169.64","","","","0.00","401.99","189.22","514.75","0.00","","","","0.00","703.97","-301.98","910.17","55.83","910.17","22.66","12/17/07","2310","CHIROPRACTIC IN MOTION","F","0.00","0.00","0.00","12/17/07","1485","9.000","5.750"
"""1486.1""","""@FACES / NAGLE SIGNS, INC.""","1","1","700.22","7.63","13.96","","","","0.00","721.81","0.00","0.00","0.00","","","","0.00","0.00","721.81","1040.00","30.60","1040.00","100.00","12/07/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","12/07/07","1486","0.000","0.500"
"""1487.1""","""@DOOR / CHIROPRACTIC IN MOTION""","1","1","9.43","70.56","137.45","","","","0.00","217.44","0.00","0.00","0.00","","","","0.00","0.00","217.44","170.00","-27.91","170.00","100.00","12/17/07","2310","CHIROPRACTIC IN MOTION","F","0.00","0.00","0.00","12/17/07","1487","0.000","4.500"
"""1500.1""","""@2823 / CAT SCALE""","1","1","1317.20","15.05","27.54","","","","0.00","1359.79","0.00","0.00","0.00","","","","0.00","0.00","1359.79","4340.00","68.67","4340.00","100.00","12/17/07","18600","CAT SCALE","F","0.00","0.00","0.00","12/17/07","1500","0.000","1.000"
"""1501.1""","""@KUMNGO / NAGLE SIGNS, INC.""","1","1","834.12","330.88","622.73","","","","0.00","1787.73","0.00","0.00","0.00","","","","0.00","0.00","1787.73","2516.78","28.97","2516.78","100.00","12/31/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","12/31/07","1501","0.000","21.250"
"""1502.1""","""@2830 / RYKO MANUFACTURING""","1","1","282.23","195.91","358.51","","","","0.00","836.65","354.19","466.96","0.00","","","","0.00","821.15","15.50","1154.00","27.50","1134.75","27.64","12/21/07","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","12/21/07","1502","11.000","16.250"
"""1503.1""","""@PLAQUES / CHARLEY´S GRILLED S""","1","1","6.88","0.00","0.00","","","","0.00","6.88","0.00","0.00","0.00","","","","0.00","0.00","6.88","75.00","90.83","75.00","100.00","12/26/07","2327","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","12/26/07","1503","0.000",""
"""1511.1""","""@2875 / T/A TRUCK STOP""","1","1","782.71","0.00","0.00","","","","0.00","782.71","0.00","0.00","0.00","","","","0.00","0.00","782.71","864.00","9.41","864.00","100.00","12/21/07","18600","CAT SCALE","F","0.00","0.00","0.00","12/21/07","1511","0.000",""
"""1513.1""","""@DELIVERY / NAGLE SIGNS, INC.""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","105.00","100.00","105.00","100.00","12/28/07","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","12/28/07","1513","0.000",""
"""61720.1""","""@PYLON / SUPER WASH""","1","1","2131.46","493.15","902.47","","","","0.00","3527.08","0.00","0.00","0.00","","","","0.00","0.00","3527.08","4871.00","27.59","4871.00","100.00","08/31/07","106000","SUPER WASH","F","0.00","0.00","0.00","08/25/07","61720","0.000","39.750"
"""61720.2""","""@BUILDING / SUPER WASH""","1","1","1868.38","357.94","655.02","","","","0.00","2881.34","0.00","0.00","0.00","","","","0.00","0.00","2881.34","3696.00","22.04","3696.00","100.00","08/31/07","106000","SUPER WASH","F","0.00","0.00","0.00","08/25/07","61720","0.000","26.500"
"""61720.3""","""@READER / SUPER WASH""","1","1","1018.35","316.69","579.55","","","","0.00","1914.59","0.00","0.00","0.00","","","","0.00","0.00","1914.59","1918.00","0.18","1918.00","100.00","08/31/07","106000","SUPER WASH","F","0.00","0.00","0.00","08/25/07","61720","0.000","23.000"
"""61720.4""","""@INSTALL / SUPER WASH""","1","1","0.00","0.00","0.00","","1730.00","","0.00","1730.00","0.00","0.00","0.00","","","","0.00","0.00","1730.00","2162.50","20.00","2162.50","100.00","08/31/07","106000","SUPER WASH","F","0.00","0.00","0.00","08/25/07","61720","0.000",""
"""61720.5""","""@FREIGHT / SUPER WASH""","1","1","0.00","0.00","0.00","","187.45","","0.00","187.45","0.00","0.00","0.00","","","","0.00","0.00","187.45","234.31","20.00","234.31","100.00","08/31/07","106000","SUPER WASH","F","0.00","0.00","0.00","08/25/07","61720","0.000",""
"""61868.1""","""@SERVICE / COUNTRY INN & STES""","1","1","0.00","0.00","0.00","","261.50","","0.00","261.50","0.00","0.00","0.00","","","","0.00","0.00","261.50","326.88","20.00","326.88","100.00","06/30/07","31750","COUNTRY INN & STES","F","0.00","0.00","0.00","06/15/07","61868","0.000",""
"""61883.1""","""@INSTALL / BRIDGEWOOD PLAZA""","1","1","0.00","0.00","0.00","","4773.00","","0.00","4773.00","0.00","0.00","0.00","","","","0.00","0.00","4773.00","0.00","","600.00","100.00","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000",""
"""61883.3""","""@MASONRY / BRIDGEWOOD PLAZA""","1","1","0.00","0.00","0.00","","1193.25","","0.00","1193.25","0.00","0.00","0.00","","","","0.00","0.00","1193.25","0.00","","0.00","","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000",""
"""61883.4""","""@MONUMENT / BRIDGEWOOD PLAZA""","1","1","22.34","63.00","115.30","","","","0.00","200.64","0.00","0.00","0.00","","","","0.00","0.00","200.64","11128.25","98.20","11128.25","100.00","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000","4.500"
"""61883.5""","""@PERMITS / BRIDGEWOOD PLAZA""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","300.00","100.00","300.00","100.00","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000",""
"""61883.6""","""@TRANSFORMER / BRIDGEWOOD PLAZ""","1","1","83.74","87.42","159.98","","195.12","","0.00","526.26","0.00","0.00","0.00","","","","0.00","0.00","526.26","621.00","15.26","621.00","100.00","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000","5.250"
"""61883.7""","""@TENANTPANELS / BRIDGEWOOD PLA""","1","1","0.00","0.00","0.00","","468.00","","0.00","468.00","0.00","0.00","0.00","","","","0.00","0.00","468.00","1349.95","65.33","1349.95","100.00","05/31/07","13900","BRIDGEWOOD PLAZA LLC","F","0.00","0.00","0.00","05/31/07","61883","0.000",""
"""61910.1""","""@remove/instal / TACO JOHN´S""","1","1","0.00","0.00","0.00","","495.20","","0.00","495.20","0.00","0.00","0.00","","","","0.00","0.00","495.20","0.00","","0.00","","05/31/07","109150","TACO JOHN'S","F","0.00","0.00","0.00","05/31/07","61910","0.000",""
"""61934.1""","""@61934-1 / PILOT TRAVEL CENTER""","1","-1","0.00","75.75","0.00","","1668.28","315.68","0.00","2059.71","0.00","0.00","0.00","","","","0.00","0.00","2059.71","330.00","-524.15","330.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","","","0.000",""
"""61934.2""","""61934-2 / Fabricate (2) Panafl""","2","0","1179.18","371.52","0.00","","","","0.00","1550.70","0.00","0.00","0.00","","","","0.00","0.00","1550.70","2193.00","29.29","2467.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000",""
"""61934.3""","""61934-3 / Young Electric Sign""","1","0","0.00","0.00","0.00","","16225.00","","0.00","16225.00","0.00","0.00","0.00","","","","0.00","0.00","16225.00","18781.00","13.61","18781.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000",""
"""61934.4""","""61934-4 / Fabricate (2) Panafl""","2","0","1636.89","280.31","0.00","","","","0.00","1917.20","0.00","0.00","0.00","","","","0.00","0.00","1917.20","4176.00","54.09","4176.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000",""
"""61934.5""","""61934-5 / Fabricate (1) set 30""","1","0","3054.83","385.81","0.00","","","","0.00","3440.64","0.00","0.00","0.00","","","","0.00","0.00","3440.64","4063.00","15.32","4063.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000",""
"""61934.6""","""61934-6 / Fabricate (1) 4' x 9""","1","0","1116.36","522.94","0.00","","","","0.00","1639.30","0.00","0.00","0.00","","","","0.00","0.00","1639.30","2467.00","33.55","2467.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000",""
"""61934.7""","""61934-7 / Fabricate (1) 14"" x""","1","0","656.28","464.82","318.65","","","","0.00","1439.75","0.00","0.00","0.00","","","","0.00","0.00","1439.75","1062.00","-35.57","1062.00","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","06/29/07","61934","0.000","11.500"
"""61934.8""","""@Electrical / PILOT TRAVEL CEN""","1","-1","3161.41","0.00","0.00","","1248.00","20.00","0.00","4429.41","0.00","0.00","0.00","","","","0.00","0.00","4429.41","2847.56","-55.55","2847.56","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","","","0.000",""
"""61934.9""","""@Service / PILOT TRAVEL CENTER""","1","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","2664.20","100.00","2664.20","100.00","06/30/07","87150","PILOT TRAVEL CENTERS LLC","F","0.00","0.00","0.00","","","0.000",""
"""61967.1""","""@21REDLED / IOWA CASTLE""","2","2","1461.47","576.08","122.00","","","","0.00","2159.55","0.00","0.00","0.00","","","","0.00","0.00","2159.55","12500.00","82.72","12500.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000","3.500"
"""61967.10""","""@PERMITS / IOWA CASTLE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","170.00","100.00","170.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.11""","""@POLES / IOWA CASTLE""","2","1","0.00","0.00","0.00","","55.00","","0.00","55.00","0.00","0.00","0.00","","","","0.00","0.00","55.00","285.40","80.73","570.80","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.12""","""@CHANGE / IOWA CASTLE""","2","2","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","2552.00","100.00","2552.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.2""","""@DIRECT / IOWA CASTLE""","2","2","190.04","215.77","0.00","","","","0.00","405.81","0.00","0.00","0.00","","","","0.00","0.00","405.81","1834.00","77.87","1834.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.3""","""@ROUTED / IOWA CASTLE""","1","1","352.16","167.63","124.30","","","","0.00","644.09","0.00","0.00","0.00","","","","0.00","0.00","644.09","1319.00","51.17","1319.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000","4.000"
"""61967.4""","""@BANNER / IOWA CASTLE""","1","1","0.00","0.00","0.00","","100.00","","0.00","100.00","0.00","0.00","0.00","","","","0.00","0.00","100.00","250.00","60.00","250.00","100.00","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.5""","""@INSTALL / IOWA CASTLE""","1","1","22.61","122.75","270.05","","2000.00","","0.00","2415.41","0.00","0.00","0.00","","","","0.00","0.00","2415.41","0.00","","0.00","","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000","7.250"
"""61967.6""","""@INSTALLBANNER / IOWA CASTLE""","1","1","0.00","0.00","0.00","","55.00","","0.00","55.00","0.00","0.00","0.00","","","","0.00","0.00","55.00","0.00","","0.00","","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61967.7""","""@LOGO / IOWA CASTLE""","1","2","542.79","260.16","41.80","","","","0.00","844.75","0.00","0.00","0.00","","","","0.00","0.00","844.75","0.00","","0.00","","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000","1.000"
"""61967.8""","""@CAPSULES / IOWA CASTLE""","2","2","490.34","580.82","323.40","","","","0.00","1394.56","0.00","0.00","0.00","","","","0.00","0.00","1394.56","0.00","","0.00","","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000","9.000"
"""61967.9""","""@REMOVAL / IOWA CASTLE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","","0.00","","10/31/07","58250","IOWA CASTLE","F","0.00","0.00","0.00","10/31/07","61967","0.000",""
"""61969.1""","""@18REMOTE / PUMP IT UP""","1","1","736.96","363.66","0.00","","74.85","","0.00","1175.47","0.00","0.00","0.00","","","","0.00","0.00","1175.47","1596.00","26.35","1596.00","100.00","07/14/07","2165","PUMP IT UP","F","0.00","0.00","0.00","06/15/07","61969","0.000",""
"""61969.2""","""@310PUMPY / PUMP IT UP""","1","1","404.16","288.83","0.00","","","","0.00","692.99","0.00","0.00","0.00","","","","0.00","0.00","692.99","919.00","24.59","919.00","100.00","07/14/07","2165","PUMP IT UP","F","0.00","0.00","0.00","06/15/07","61969","0.000",""
"""61969.3""","""@RTDPARTY / PUMP IT UP""","1","1","99.07","47.28","0.00","","","","0.00","146.35","0.00","0.00","0.00","","","","0.00","0.00","146.35","409.00","64.22","409.00","100.00","07/14/07","2165","PUMP IT UP","F","0.00","0.00","0.00","06/15/07","61969","0.000",""
"""61971.1""","""@INSTALL / MICROTEL INN & SUIT""","1","1","7162.00","0.00","0.00","","","","0.00","7162.00","0.00","0.00","0.00","","","","0.00","0.00","7162.00","6800.00","-5.32","6800.00","100.00","05/31/07","57200","INSIGNIA SIGN GROUP","F","0.00","0.00","0.00","05/31/07","61971","0.000",""
"""61992.1""","""@375X72SF / RYKO MANUFACTURING""","5","5","2290.09","432.84","6.47","","","","0.00","2729.40","0.00","0.00","0.00","","","","0.00","0.00","2729.40","5040.00","45.85","5040.00","100.00","07/31/07","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","07/23/07","61992","0.000","0.250"
"""61993.1""","""@375X72SF / RYKO MANUFACTURING""","5","5","1211.42","471.46","11.00","","","","0.00","1693.88","0.00","0.00","0.00","","","","0.00","0.00","1693.88","5040.00","66.39","5040.00","100.00","08/31/07","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","08/30/07","61993","0.000","0.500"
"""62008.1""","""@PERMITS / TACO JOHN´S""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","","0.00","","06/26/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
"""62008.10""","""@60HERITAGE / TACO JOHN´S""","1","1","299.46","71.32","49.65","","","","0.00","420.43","0.00","0.00","0.00","","","","0.00","0.00","420.43","370.00","-13.63","370.00","100.00","06/30/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000","2.000"
"""62008.11""","""@PERIMETER / TACO JOHN´S""","1","1","4576.00","0.00","0.00","","2215.05","","0.00","4576.00","0.00","0.00","0.00","","","","0.00","0.00","4576.00","1409.00","-224.77","1409.00","100.00","07/31/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
"""62008.12""","""@SALSA / TACO JOHN´S""","1","1","26.26","0.00","0.00","","","","0.00","26.26","0.00","0.00","0.00","","","","0.00","0.00","26.26","200.00","86.87","200.00","100.00","06/30/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
"""62008.13""","""@WEPROMISE / TACO JOHN´S""","1","1","70.00","0.00","0.00","","","","0.00","70.00","0.00","0.00","0.00","","","","0.00","0.00","70.00","150.00","53.33","150.00","100.00","06/30/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
"""62008.14""","""@WEPREPARE / TACO JOHN´S""","1","1","30.00","0.00","0.00","","","","0.00","30.00","0.00","0.00","0.00","","","","0.00","0.00","30.00","100.00","70.00","100.00","100.00","06/30/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
"""62008.15""","""@30HERITAGE / TACO JOHN´S""","1","1","41.91","44.58","0.00","","","","0.00","86.49","0.00","0.00","0.00","","","","0.00","0.00","86.49","110.00","21.37","110.00","100.00","06/30/07","109450","TACO JOHN'S","F","0.00","0.00","0.00","06/26/07","62008","0.000",""
