"","Eagle Sign Company" 
"","CLOSED WORK ORDERS 01/01/08 - 12/31/08" 
 
"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs" 
"""1781.9""","""@3267A / TACO JOHNÇS""","1","1","36.38","29.88","26.90","","","","0.00","93.16","40.41","76.20","0.00","","","","0.00","116.61","-23.45","125.00","25.47","148.79","21.63","09/30/08","107370","TACO JOHN'S","F","0.00","0.00","0.00","08/25/08","1781","1.750","1.750"
"""1782.1""","""@3850 / TACO JOHNÇS""","1","1","1375.93","2064.45","2746.92","","","","0.00","6187.30","0.00","0.00","0.00","","","","0.00","0.00","6187.30","3246.00","-90.61","3246.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","140.500"
"""1782.10""","""@3858 / TACO JOHNÇS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","3858.80","0.00","","105.00","","0.00","3963.80","-3963.80","5531.45","100.00","5531.45","28.34","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","380.000",""
"""1782.11""","""@3926 / TACO JOHNÇS""","1","1","2201.57","79.75","143.55","","","","0.00","2424.87","67.70","0.00","0.00","","1020.95","","0.00","1088.65","1336.22","1568.82","-54.57","1568.82","30.61","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","5.500"
"""1782.2""","""@3846 / TACO JOHNÇS""","1","1","21.96","508.46","771.38","","","","0.00","1301.80","0.00","827.50","0.00","","","","0.00","827.50","474.30","1172.65","-11.01","1172.65","29.43","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","95.000","32.500"
"""1782.3""","""@3847 / TACO JOHNÇS""","1","1","478.03","129.88","116.91","","","","0.00","724.82","0.00","0.00","0.00","","","","0.00","0.00","724.82","2140.00","66.13","2140.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","8.750"
"""1782.4""","""@3849 / TACO JOHNÇS""","1","1","129.67","188.26","169.43","","","","0.00","487.36","0.00","0.00","0.00","","","","0.00","0.00","487.36","1119.00","56.45","1119.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","13.250"
"""1782.5""","""@3851 / TACO JOHNÇS""","1","1","181.28","233.58","210.23","","","","0.00","625.09","0.00","0.00","0.00","","","","0.00","0.00","625.09","1350.00","53.70","1350.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","15.000"
"""1782.6""","""@3852 / TACO JOHNÇS""","1","1","359.06","215.64","194.08","","","","0.00","768.78","0.00","0.00","0.00","","","","0.00","0.00","768.78","1225.00","37.24","1225.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","15.500"
"""1782.7""","""@3854 / TACO JOHNÇS""","1","1","129.21","148.14","133.35","","","","0.00","410.70","0.00","0.00","0.00","","","","0.00","0.00","410.70","1350.00","69.58","1350.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","9.500"
"""1782.8""","""@3855 / TACO JOHNÇS""","1","1","379.97","191.57","172.42","","","","0.00","743.96","0.00","0.00","0.00","","","","0.00","0.00","743.96","1225.00","39.27","1225.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","13.750"
"""1782.9""","""@3857 / TACO JOHNÇS""","1","1","41.08","83.00","74.71","","","","0.00","198.79","0.00","0.00","0.00","","","","0.00","0.00","198.79","367.00","45.83","367.00","100.00","09/30/08","108530","TACO JOHN'S","F","0.00","0.00","0.00","09/29/08","1782","0.000","7.000"
"""1783.1""","""@2109.1 / NAGLE SIGNS, INC.""","1","1","1782.20","382.98","344.70","","","","0.00","2509.88","0.00","0.00","0.00","","","","0.00","0.00","2509.88","1915.62","-31.02","1915.62","100.00","06/19/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","06/09/08","1783","0.000","23.500"
"""1784.1""","""@3718A / NEW CANEY INSURANCE""","1","1","1157.34","115.02","103.53","","169.35","","0.00","1545.24","429.88","466.95","0.00","","","","0.00","896.83","648.41","1200.00","-28.77","1200.00","25.26","06/19/08","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","06/10/08","1784","11.000","9.250"
"""1785.1""","""@3712 / CORRAL WEST RANCHWEAR""","1","1","693.77","0.00","0.00","","450.00","","0.00","1143.77","1182.70","15.20","0.00","","600.00","","0.00","1797.90","-654.13","2567.41","55.45","2567.41","29.97","06/30/08","31100","CORRAL WEST","F","0.00","0.00","0.00","06/30/08","1785","0.500",""
"""1786.1""","""@3906 / TACO JOHN'S""","1","0","136.40","52.00","46.81","","","","0.00","235.21","0.00","0.00","0.00","","","","0.00","0.00","235.21","","","1225.00","100.00","09/30/08","108830","TACO JOHN'S","F","0.00","0.00","0.00","","","0.000","3.500"
"""1787.1""","""@3893 / TACO JOHN'S""","1","0","30.60","15.13","13.62","","","","0.00","59.35","0.00","0.00","0.00","","","","0.00","0.00","59.35","","","1225.00","100.00","09/30/08","108830","TACO JOHN'S","F","0.00","0.00","0.00","","","0.000","1.000"
"""1788.1""","""@3140A / FAREWAY STORES, INC.""","1","1","12151.15","3749.26","3400.04","","","","0.00","19300.45","10375.07","10775.70","0.00","","","","0.00","21150.77","-1850.32","33993.00","43.22","33959.94","37.72","08/20/08","42300","FAREWAY STORES, INC.","F","0.00","0.00","0.00","08/11/08","1788","352.000","250.500"
"""1789.1""","""@3706 / MORTON BUILDINGS, INC.""","1","1","2109.65","879.10","791.23","","","","0.00","3779.98","2327.33","1611.20","0.00","","","","0.00","3938.53","-158.55","5983.42","36.83","5983.42","34.18","08/28/08","2381","MORTON BUILDINGS, INC.","F","0.00","0.00","0.00","08/14/08","1789","53.000","57.750"
"""1789.2""","""@3755 / MORTON BUILDINGS, INC.""","1","1","0.00","30.38","27.35","","1231.15","","0.00","1288.88","0.00","0.00","0.00","","1374.00","","0.00","1374.00","-85.12","1787.44","27.89","1787.44","23.13","08/28/08","2381","MORTON BUILDINGS, INC.","F","0.00","0.00","0.00","08/14/08","1789","0.000","2.000"
"""1790.1""","""@3709 / ARMY CAREER CENTER""","1","1","1521.20","1118.12","1184.83","","","","0.00","3824.15","1672.65","1923.80","0.00","","25.00","","0.00","3621.45","202.70","5638.61","32.18","5638.61","35.77","06/19/08","2382","JTN EAST LLC","F","0.00","0.00","0.00","06/17/08","1790","140.000","83.250"
"""1791.1""","""@3950 / WEST GLEN TOWN CENTER,""","1","1","646.39","0.00","0.00","","","","0.00","646.39","0.00","45.60","0.00","","778.96","","0.00","824.56","-178.17","1430.17","54.80","1430.17","42.35","07/31/08","121850","WEST GLEN TOWN CENTER, LLC","F","0.00","0.00","0.00","07/31/08","1791","1.500",""
"""1791.2""","""@3961 / WEST GLEN TOWN CENTER,""","1","1","117.50","0.00","0.00","","","","0.00","117.50","0.00","15.20","0.00","","105.00","","0.00","120.20","-2.70","197.13","40.39","197.13","39.03","07/31/08","121850","WEST GLEN TOWN CENTER, LLC","F","0.00","0.00","0.00","07/31/08","1791","0.500",""
"""1793.1""","""@Prep / ARCHITECTURAL ARTS & D""","1","1","1938.39","1090.95","981.86","","","","0.00","4011.20","0.00","0.00","0.00","","","","0.00","0.00","4011.20","4581.80","12.45","4581.80","100.00","10/14/08","6650","ARCHITECTURAL ARTS & DIMENSION","F","0.00","0.00","0.00","10/06/08","1793","0.000","63.250"
"""1794.1""","""@SIGN / RYKO MANUFACTURING""","1","1","332.49","190.69","171.63","","","","0.00","694.81","0.00","0.00","0.00","","","","0.00","0.00","694.81","1089.02","36.20","1089.02","100.00","06/19/08","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","06/17/08","1794","0.000","14.500"
"""1795.1""","""@3734 / SALAD CREATIONS""","1","1","108.05","0.00","0.00","","1707.00","","0.00","1815.05","0.00","0.00","0.00","","1819.00","","0.00","1819.00","-3.95","2365.00","23.25","2365.00","23.09","10/30/08","2383","SALAD CREATIONS","F","0.00","0.00","0.00","10/23/08","1795","0.000",""
"""1795.2""","""@3638A / SALAD CREATIONS""","1","1","1606.25","1174.99","1057.53","","","","0.00","3838.77","1634.05","1611.20","0.00","","","","0.00","3245.25","593.52","5109.00","24.86","5109.00","36.48","10/30/08","2383","SALAD CREATIONS","F","0.00","0.00","0.00","10/23/08","1795","53.000","72.000"
"""1795.3""","""@3726 / SALAD CREATIONS""","1","1","0.00","0.00","0.00","","439.32","","0.00","439.32","0.00","0.00","0.00","","206.08","","0.00","206.08","233.24","363.00","-21.02","286.45","28.06","10/30/08","2383","SALAD CREATIONS","F","0.00","0.00","0.00","10/23/08","1795","0.000",""
"""1796.1""","""@3803 / MUGS PUB & GRILL""","1","1","25.52","19.31","23.91","","","","0.00","68.74","2.78","95.00","0.00","","","","0.00","97.78","-29.04","125.55","45.25","125.55","22.12","06/19/08","2343","MUGS PUB & GRILL","F","0.00","0.00","0.00","06/17/08","1796","2.000","1.250"
"""1798.1""","""@3985 / CAT #1252""","1","1","744.08","357.38","350.01","","","","0.00","1451.47","926.07","851.20","0.00","","","","0.00","1777.27","-325.80","2922.00","50.33","2922.00","39.18","07/25/08","18600","CAT SCALE","F","0.00","0.00","0.00","07/17/08","1798","28.000","25.500"
"""1798.2""","""@4103 / CAT #1252""","1","1","477.67","92.13","82.92","","","","0.00","652.72","0.00","0.00","0.00","","","","0.00","0.00","652.72","815.00","19.91","815.00","100.00","07/30/08","18600","CAT SCALE","F","0.00","0.00","0.00","07/17/08","1798","0.000","5.750"
"""1799.1""","""@4005 / CAT #190""","1","1","1044.27","98.14","88.34","","","","0.00","1230.75","0.00","0.00","0.00","","","","0.00","0.00","1230.75","3099.00","60.29","3099.00","100.00","06/19/08","18600","CAT SCALE","F","0.00","0.00","0.00","06/09/08","1799","0.000","8.500"
"""1800.1""","""@3505.1 / Paradise Pointe""","1","1","6645.70","3520.06","3559.37","","","","0.00","13725.13","0.00","0.00","0.00","","","","0.00","0.00","13725.13","19385.54","29.20","19385.54","100.00","07/25/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","07/15/08","1800","0.000","224.750"
"""1800.2""","""@3505.2 / Paradise Pointe""","1","1","2878.58","2573.86","2440.01","","","","0.00","7892.45","0.00","0.00","0.00","","","","0.00","0.00","7892.45","11157.79","29.27","11157.79","100.00","07/25/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","07/15/08","1800","0.000","161.750"
"""1800.3""","""@WO / Paradise Pointe""","1","1","173.25","185.08","166.59","","","","0.00","524.92","0.00","0.00","0.00","","","","0.00","0.00","524.92","638.55","17.80","638.55","100.00","07/25/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","07/15/08","1800","0.000","11.500"
"""1801.1""","""@Vinyl / VINTAGE WINE & SPIRIT""","1","1","1.51","31.01","27.91","","","","0.00","60.43","0.00","0.00","0.00","","","","0.00","0.00","60.43","99.02","38.97","99.02","100.00","06/19/08","119630","VINTAGE WINE & SPIRITS","F","0.00","0.00","0.00","06/16/08","1801","0.000","2.000"
"""1802.1""","""@Repair / EAGLE SIGN CO.""","1","0","0.00","145.75","131.18","","","","0.00","276.93","0.00","0.00","0.00","","","","0.00","0.00","276.93","","","0.00","","09/30/08","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000","9.500"
"""1802.2""","""@Inspect / EAGLE SIGN CO.""","1","0","5199.08","206.38","185.75","","","","0.00","5591.21","0.00","0.00","0.00","","","","0.00","0.00","5591.21","","","0.00","","09/30/08","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000","13.000"
"""1802.3""","""@Repair / EAGLE SIGN CO.""","1","0","0.00","154.13","138.72","","","","0.00","292.85","0.00","0.00","0.00","","","","0.00","0.00","292.85","","","0.00","","09/30/08","38050","EAGLE SIGN CO.","F","0.00","0.00","0.00","","","0.000","10.500"
"""1803.1""","""@4026 / CAT #442""","1","1","694.26","0.00","0.00","","","","0.00","694.26","0.00","0.00","0.00","","","","0.00","0.00","694.26","864.00","19.65","864.00","100.00","06/19/08","18600","CAT SCALE","F","0.00","0.00","0.00","06/09/08","1803","0.000",""
"""1804.1""","""@3835A / VINTAGE WINE & SPIRIT""","1","1","1636.55","1300.87","1573.25","","","","0.00","4510.67","1840.61","2247.20","0.00","","20.00","","0.00","4107.81","402.86","6307.89","28.49","6307.89","34.88","06/30/08","119630","VINTAGE WINE & SPIRITS","F","0.00","0.00","0.00","06/30/08","1804","52.000","83.750"
"""1805.1""","""@Vinyl / VALLEY SQUARE""","1","1","0.80","18.39","29.60","","","","0.00","48.79","0.00","0.00","0.00","","","","0.00","0.00","48.79","93.77","47.97","93.77","100.00","06/19/08","118600","VALLEY SQUARE","F","0.00","0.00","0.00","06/17/08","1805","0.000","1.250"
"""1806.1""","""@3916A / ACCELERATED REHABILIT""","1","1","56.15","218.96","287.76","","","","0.00","562.87","19.44","372.40","0.00","","","","0.00","391.84","171.03","552.26","-1.92","552.26","29.05","06/19/08","1390","ACCELERATED REHABILITATION CENTERS, LTD","F","0.00","0.00","0.00","06/17/08","1806","8.500","17.250"
"""1807.1""","""@3501.1 / NAGLE SIGNS, INC.""","1","1","170.20","31.51","28.37","","","","0.00","230.08","0.00","0.00","0.00","","","","0.00","0.00","230.08","302.83","24.02","302.83","100.00","06/19/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","06/17/08","1807","0.000","2.000"
"""1807.2""","""@3501.1 / NAGLE SIGNS, INC.""","1","1","86.77","27.70","24.94","","","","0.00","139.41","0.00","0.00","0.00","","","","0.00","0.00","139.41","229.34","39.21","229.34","100.00","06/19/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","06/17/08","1807","0.000","1.750"
"""1808.1""","""@3674 / OUR LADYÇS IMMACULATE""","1","1","9642.17","616.95","997.95","","","","0.00","11257.07","331.46","1678.10","0.00","","9705.75","","0.00","11715.31","-458.24","15588.45","27.79","15588.45","24.85","08/31/08","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","F","0.00","0.00","0.00","08/29/08","1808","36.500","41.500"
"""1808.2""","""@3723 / OUR LADYÇS IMMACULATE""","1","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","","","935.31","100.00","08/31/08","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","F","0.00","0.00","0.00","","","0.000",""
"""1808.3""","""@3732 / OUR LADYÇS IMMACULATE""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","171.00","100.00","171.00","100.00","08/31/08","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","F","0.00","0.00","0.00","08/29/08","1808","0.000",""
"""1810.1""","""@Permit / BALL CONSTRUCTINOS S""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","67.00","100.00","67.00","100.00","06/19/08","8800","BALL CONSTRUCTION SERVICES","F","0.00","0.00","0.00","06/16/08","1810","0.000",""
"""1811.2""","""@Freight / FAIRBANKS SCALES""","1","1","0.00","0.00","0.00","","1920.56","","0.00","1920.56","0.00","0.00","0.00","","","","0.00","0.00","1920.56","2400.70","20.00","2400.70","100.00","06/25/08","18600","CAT SCALE","F","0.00","0.00","0.00","06/16/08","1811","0.000",""
"""1812.1""","""@Fab / BARTÇS INSURANCE AGENCY""","1","1","486.40","157.58","141.84","","137.91","","0.00","923.73","0.00","0.00","0.00","","","","0.00","0.00","923.73","1650.00","44.02","1650.00","100.00","06/30/08","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","06/26/08","1812","0.000","13.250"
"""1813.1""","""@3862 / PLEDGE INSURANCE BROKE""","1","1","216.68","71.45","64.32","","","","0.00","352.45","238.26","212.80","0.00","","","","0.00","451.06","-98.61","741.12","52.44","741.12","39.14","06/30/08","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","06/25/08","1813","7.000","5.000"
"""1814.1""","""@3654A / GREAT CLIPS""","1","1","1589.85","577.89","641.61","","","","0.00","2809.35","1155.11","2301.28","0.00","","","","0.00","3456.39","-647.04","4514.47","37.77","4483.78","22.91","07/31/08","50890","GREAT CLIPS","F","0.00","0.00","0.00","07/23/08","1814","46.750","35.750"
"""1815.1""","""@DRAWINGS / CHARLEYÇS GRILLED""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","","0.00","","10/21/08","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","10/13/08","1815","0.000",""
"""1815.2""","""@3643 / CHARLEYÇS GRILLED SUBS""","1","1","590.02","427.50","384.77","","","","0.00","1402.29","667.17","1018.40","0.00","","","","0.00","1685.57","-283.28","2678.00","47.64","2678.00","37.06","10/21/08","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","10/13/08","1815","33.500","25.250"
"""1815.3""","""@3992 / CHARLEYÇS GRILLED SUBS""","1","1","0.00","0.00","0.00","","2440.00","","0.00","2440.00","0.00","0.00","0.00","","2290.00","","0.00","2290.00","150.00","2955.00","17.43","2955.00","22.50","10/21/08","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","10/13/08","1815","0.000",""
"""1815.4""","""@3993 / CHARLEYÇS GRILLED SUBS""","1","1","0.00","0.00","0.00","","93.88","","0.00","93.88","0.00","0.00","0.00","","350.00","","0.00","350.00","-256.12","452.00","79.23","452.00","22.57","10/21/08","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","10/13/08","1815","0.000",""
"""1815.5""","""@3998 / CHARLEYÇS GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","138.88","","0.00","138.88","-138.88","194.00","100.00","193.05","28.06","10/21/08","21100","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","10/13/08","1815","0.000",""
"""1816.1""","""@3986 / TACO JOHNÇS""","1","1","28.38","44.07","39.66","","","","0.00","112.11","0.00","0.00","0.00","","","","0.00","0.00","112.11","125.00","10.31","125.00","100.00","06/30/08","109250","TACO JOHN'S","F","0.00","0.00","0.00","06/25/08","1816","0.000","3.500"
"""1817.1""","""@3859 / CHARLEY'S GRILLED SUBS""","1","1","916.67","764.40","687.99","","242.48","","0.00","2611.54","1065.37","1322.40","0.00","","","","0.00","2387.77","223.77","3854.00","32.24","3854.00","38.04","08/31/08","2385","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/08","1817","43.500","46.750"
"""1817.2""","""@3934 / CHARLEY'S GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","238.78","","0.00","238.78","-238.78","332.00","100.00","332.00","28.08","08/31/08","2385","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/08","1817","0.000",""
"""1817.3""","""@3948 / CHARLEY'S GRILLED SUBS""","1","1","0.00","0.00","0.00","","4028.00","","0.00","4028.00","0.00","0.00","0.00","","2900.00","","0.00","2900.00","1128.00","3979.00","-1.23","3979.00","27.12","08/31/08","2385","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/29/08","1817","0.000",""
"""1817.4""","""@Pipe / CHARLEY'S GRILLED SUBS""","1","0","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","","","0.00","","09/30/08","2385","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","","","0.000",""
"""1818.1""","""@4049 / INTERSTATE SCALE CO.""","1","1","31859.55","55.38","96.08","","1309.80","","0.00","33320.81","0.00","0.00","0.00","","","","0.00","0.00","33320.81","44960.00","25.89","44960.00","100.00","07/16/08","18600","CAT SCALE","F","0.00","0.00","0.00","07/06/08","1818","0.000","3.250"
"""1819.1""","""@4048 / CAT SCALE""","1","1","31974.32","364.65","380.30","","1996.56","","0.00","34715.83","0.00","0.00","0.00","","","","0.00","0.00","34715.83","46536.00","25.40","46536.00","100.00","07/16/08","18600","CAT SCALE","F","0.00","0.00","0.00","07/11/08","1819","0.000","23.000"
"""1820.1""","""@PANELS / GIT N GO CONVENIENCE""","1","0","17.99","26.94","24.24","","","","0.00","69.17","0.00","0.00","0.00","","","","0.00","0.00","69.17","","","0.00","","09/30/08","49300","GIT N GO CONVENIENCE STORES","F","0.00","0.00","0.00","","","0.000","2.500"
"""1821.1""","""@4056 / GATEWAY MARKET""","1","1","386.73","254.01","342.47","","","","0.00","983.21","301.16","758.80","0.00","","64.00","","0.00","1123.96","-140.75","1851.76","46.90","1851.76","39.30","06/30/08","48230","GATEWAY MARKET","F","0.00","0.00","0.00","06/26/08","1821","18.000","15.750"
"""1821.2""","""@4057 / GATEWAY MARKET""","1","1","74.79","83.88","95.74","","","","0.00","254.41","158.30","645.10","0.00","","46.00","","0.00","849.40","-594.99","1390.19","81.70","1390.19","38.90","06/30/08","48230","GATEWAY MARKET","F","0.00","0.00","0.00","06/26/08","1821","16.000","5.250"
"""1821.3""","""@4058 / GATEWAY MARKET""","1","1","261.56","88.63","96.64","","","","0.00","446.83","0.00","0.00","0.00","","","","0.00","0.00","446.83","1390.19","67.86","1390.19","100.00","06/30/08","48230","GATEWAY MARKET","F","0.00","0.00","0.00","06/26/08","1821","0.000","5.500"
"""1822.1""","""@Graphics / PATRICK HENRY INSU""","1","1","458.74","126.38","113.75","","187.09","","0.00","885.96","0.00","0.00","0.00","","","","0.00","0.00","885.96","1650.00","46.31","1650.00","100.00","07/16/08","73650","MERCURY INSURANCE","F","0.00","0.00","0.00","07/11/08","1822","0.000","11.000"
"""1823.1""","""@SURVEY / Pizza Ranch""","1","1","0.00","14.50","26.10","","","","0.00","40.60","0.00","0.00","0.00","","","","0.00","0.00","40.60","48.00","15.42","48.00","100.00","06/30/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","06/25/08","1823","0.000","1.000"
"""1824.1""","""@PACKAGES / CAT SCALE""","1","1","12743.82","0.00","0.00","","","","0.00","12743.82","0.00","0.00","0.00","","","","0.00","0.00","12743.82","17984.00","29.14","17984.00","100.00","06/30/08","18600","CAT SCALE","F","0.00","0.00","0.00","06/30/08","1824","0.000",""
"""1825.1""","""@3940 / TURBINE FUEL TECHNOLOG""","1","1","62.11","380.33","657.42","","","","0.00","1099.86","3.41","538.70","0.00","","5.00","","0.00","547.11","552.75","852.61","-29.00","852.61","35.83","07/31/08","50130","TURBINE FUEL TECHNOLOGIES","F","0.00","0.00","0.00","07/31/08","1825","9.500","25.750"
"""1825.2""","""@3733A / TURBINE FUEL TECHNOLO""","1","1","116.07","275.25","292.95","","259.01","","0.00","943.28","217.82","1048.50","0.00","","189.50","","0.00","1455.82","-512.54","1914.27","50.72","1914.27","23.95","07/31/08","50130","TURBINE FUEL TECHNOLOGIES","F","0.00","0.00","0.00","07/31/08","1825","17.500","16.000"
"""1825.3""","""@3141 / TURBINE FUEL TECHNOLOG""","1","1","16.79","16.82","15.14","","","","0.00","48.75","17.05","652.80","0.00","","","","0.00","669.85","-621.10","865.69","94.37","865.69","22.62","07/31/08","50130","TURBINE FUEL TECHNOLOGIES","F","0.00","0.00","0.00","07/31/08","1825","214.500","1.000"
"""1825.4""","""@3593 / TURBINE FUEL TECHNOLOG""","1","1","9.33","8.19","7.37","","","","0.00","24.89","6.98","205.20","0.00","","","","0.00","212.18","-187.29","334.81","92.57","334.81","36.63","07/31/08","50130","TURBINE FUEL TECHNOLOGIES","F","0.00","0.00","0.00","07/31/08","1825","4.500","0.500"
"""1826.1""","""@3794 / CHARLEYÇS GRILLED SUBS""","1","1","261.76","306.26","275.64","","-806.60","","0.00","37.06","74.72","349.60","0.00","","","","0.00","424.32","-387.26","708.00","94.77","708.00","40.07","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","11.500","18.500"
"""1826.2""","""@3795A / CHARLEYÇS GRILLED SUB""","1","1","437.11","789.28","710.38","","","","0.00","1936.77","0.00","60.80","0.00","","3360.00","","0.00","3420.80","-1484.03","4635.00","58.21","4635.00","26.20","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","2.000","46.000"
"""1826.3""","""@3796 / CHARLEYÇS GRILLED SUBS""","1","1","102.85","154.39","138.97","","","","0.00","396.21","111.93","319.20","0.00","","","","0.00","431.13","-34.92","814.00","51.33","814.00","47.04","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","10.500","9.250"
"""1826.4""","""@4015 / CHARLEYÇS GRILLED SUBS""","1","1","0.00","0.00","0.00","","4802.02","","0.00","4802.02","0.00","0.00","0.00","","3122.50","","0.00","3122.50","1679.52","4128.00","-16.33","4128.00","24.36","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","0.000",""
"""1826.5""","""@4017 / CHARLEYÇS GRILLED SUBS""","1","1","3.06","17.37","15.63","","","","0.00","36.06","0.00","0.00","0.00","","","","0.00","0.00","36.06","90.00","59.93","90.00","100.00","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","0.000","1.000"
"""1826.6""","""@4018 / CHARLEYÇS GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","138.20","","0.00","138.20","-138.20","213.00","100.00","213.00","35.12","09/30/08","25870","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","08/25/08","1826","0.000",""
"""1827.1""","""@PYLON / Cat Scale #515""","1","1","651.07","203.08","182.78","","112.35","","0.00","1149.28","0.00","0.00","0.00","","","","0.00","0.00","1149.28","1796.00","36.01","1796.00","100.00","07/16/08","18600","CAT SCALE","F","0.00","0.00","0.00","07/10/08","1827","0.000","12.250"
"""1829.1""","""@COVER / CAT #2025""","1","1","111.85","25.31","22.78","","192.50","","0.00","352.44","0.00","0.00","0.00","","","","0.00","0.00","352.44","286.20","-23.14","286.20","100.00","06/30/08","18600","CAT SCALE","F","0.00","0.00","0.00","06/26/08","1829","0.000","1.750"
"""1830.1""","""@3989A / GRAPHIC PACKAGING""","1","1","467.50","247.00","301.73","","","","0.00","1016.23","539.17","728.40","0.00","","15.00","","0.00","1282.57","-266.34","2143.64","52.59","2143.64","40.17","07/31/08","4250","GRAPHIC PACKAGING","F","0.00","0.00","0.00","07/28/08","1830","17.000","16.000"
"""1832.1""","""@4084 / CHARLEYÇS GRILLED SUBS""","1","1","1664.72","401.36","361.25","","323.49","","0.00","2750.82","1422.64","1094.40","0.00","","","","0.00","2517.04","233.78","4105.00","32.99","4105.00","38.68","07/16/08","2309","BEST RESTAURANT EQUIPMENT & DESIGN","F","0.00","0.00","0.00","07/10/08","1832","36.000","23.750"
"""1834.1""","""@INSTALL / NAGLE SIGNS, INC.""","1","1","0.00","123.26","221.86","","","","0.00","345.12","0.00","0.00","0.00","","","","0.00","0.00","345.12","408.00","15.41","408.00","100.00","06/30/08","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","06/30/08","1834","0.000","8.500"
