"15 FEB 2026","18:21:18","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/17 through 12/31/17", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"7803","01/11/17","SURVEY","2666","TRILIX GROUP","370.00","266.95","103.05","27.85","","JOEP","","","","","","2","AVAILA BANK","CARROLL","IA",
"7820","01/10/17","SURVEY","4998","CHARTER BANK","0.00","30.03","-30.03","","","JOEP","","","","","","DEFAULT","CHARTER BANK","GRIMES","IA",
"7826","01/06/17","SURVEY","4918","GARLING CONSTRUCTION","0.00","0.00","0.00","","","JOEP","","","","","","1","GRINNELL FAçADE REHABILITATION","GRINNELL","IA",
"7857","01/26/17","SURVEY","2666","TRILIX GROUP","330.00","55.47","274.53","83.19","","JOEP","","","","","","9","AVAILA BANK","JEWEL","IA",
"7858","01/26/17","SURVEY","2666","TRILIX GROUP","330.00","158.85","171.15","51.86","","JOEP","","","","","","11","AVAILA BANK","WEBSTER CITY","IA",
"7859","01/26/17","SURVEY","2666","TRILIX GROUP","330.00","107.32","222.68","67.48","","JOEP","","","","","","10","AVAILA BANK","ROLAND","IA",
"7913","02/24/17","SURVEY","2708","JNB SIGNS","250.00","180.18","69.82","27.93","","JOEP","","","","","","1","FIVE GUYS- JNB SIGNS, INC.","ANKENY","IA",
"8123","06/29/17","SURVEY","3010","PATTISONID","250.00","41.47","208.53","83.41","","JOEP","","","","","","13","ACURA OF JOHNSTON","JOHNSTON","IA",
"8200","09/21/17","SURVEY","2399","VICTORY SIGN INDUSTRIES LTD.","250.00","134.80","115.20","46.08","","JOEP","","","","","","5","FRAGRANCE OUTLET","ALTOONA","IA",
"8202","08/30/17","SURVEY","5132","GOETZL & WOIWOOD CPA","0.00","82.94","-82.94","","","JOEP","","","","","","DEFAULT","GOETZL & WOIWOOD CPA","DES MOINES","IA",
"","","SURVEY","","Product Totals","2110.00","1465.75","644.25","30.53","0.00","JOEP",

"7802","01/20/17","VINYL","4994","BROHEIM'S INDOOR GOLF & PUB","641.06","444.29","196.77","30.69","70.00","JOEP","","","","","","DEFAULT","BROHEIM´S INDOOR GOLF & PUB","WAUKEE","IA",
"7821","02/15/17","VINYL","4978","PARVIN-CLAUSS SIGN CO.","132.99","0.00","132.99","100.00","","JOEP","","","","","","1","RED DOT STORAGE","ADEL","IA",
"7840","01/20/17","VINYL","4617","A+ COMMUNICATIONS & SECURITY","893.00","442.10","450.90","50.49","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"7840","01/20/17","VINYL","4617","A+ COMMUNICATIONS & SECURITY","32.07","19.97","12.10","37.73","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"7847","01/20/17","VINYL","5003","VAN METER","63.86","38.23","25.63","40.13","9.63","JOEP","","","","","","1","VAN METER","OMAHA","NE",
"7854-2","05/25/17","VINYL","2449","HUBBELL CONSTRUCTION SERVICES","107.39","45.84","61.55","57.31","","JOEP","","","","","","18","CENTRAL BANK","WAUKEE","IA",
"7871","01/31/17","VINYL","4994","BROHEIM'S INDOOR GOLF & PUB","140.52","74.26","66.26","47.15","","JOEP","","","","","","DEFAULT","BROHEIM´S INDOOR GOLF & PUB","WAUKEE","IA",
"7886","02/13/17","VINYL","5019","GREATER IOWA CREDIT UNION","344.06","83.22","260.84","75.81","","JOEP","","","","","","DEFAULT","GREATER IOWA CREDIT UNION","AMES","IA",
"7886","02/13/17","VINYL","5019","GREATER IOWA CREDIT UNION","149.31","30.14","119.17","79.81","","JOEP","","","","","","DEFAULT","GREATER IOWA CREDIT UNION","AMES","IA",
"7931","03/16/17","VINYL","4617","A+ COMMUNICATIONS & SECURITY","893.00","456.90","436.10","48.84","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"7934","04/26/17","VINYL","5037","WAVELAND FAMILY DENTAL","468.17","115.40","352.77","75.35","78.00","JOEP","","","","","","DEFAULT","WAVELAND FAMILY DENTAL","DES MOINES","IA",
"7934","04/26/17","VINYL","5037","WAVELAND FAMILY DENTAL","130.95","77.94","53.01","40.48","","JOEP","","","","","","DEFAULT","WAVELAND FAMILY DENTAL","DES MOINES","IA",
"7939","03/21/17","VINYL","2666","TRILIX GROUP","464.76","161.56","303.20","65.24","","JOEP","","","","","","9","AVAILA BANK","JEWEL","IA",
"7939","03/21/17","VINYL","2666","TRILIX GROUP","232.38","62.71","169.67","73.01","","JOEP","","","","","","9","AVAILA BANK","JEWEL","IA",
"7940","03/21/17","VINYL","2666","TRILIX GROUP","232.38","135.67","96.71","41.62","","JOEP","","","","","","11","AVAILA BANK","WEBSTER CITY","IA",
"7940","03/21/17","VINYL","2666","TRILIX GROUP","232.38","241.87","-9.49","-4.08","","JOEP","","","","","","11","AVAILA BANK","WEBSTER CITY","IA",
"7942","03/21/17","VINYL","2666","TRILIX GROUP","303.86","147.44","156.42","51.48","","JOEP","","","","","","10","AVAILA BANK","ROLAND","IA",
"7942","03/21/17","VINYL","2666","TRILIX GROUP","152.00","21.16","130.84","86.08","","JOEP","","","","","","10","AVAILA BANK","ROLAND","IA",
"7960","03/27/17","VINYL","2666","TRILIX GROUP","886.78","400.90","485.88","54.79","","JOEP","","","","","","8","AVAILA BANK","ARCADIA","IA",
"7960","03/27/17","VINYL","2666","TRILIX GROUP","199.05","48.12","150.93","75.83","","JOEP","","","","","","8","AVAILA BANK","ARCADIA","IA",
"7960","03/27/17","VINYL","2666","TRILIX GROUP","158.17","44.18","113.99","72.07","","JOEP","","","","","","8","AVAILA BANK","ARCADIA","IA",
"7960","03/27/17","VINYL","2666","TRILIX GROUP","244.51","96.53","147.98","60.52","","JOEP","","","","","","8","AVAILA BANK","ARCADIA","IA",
"7961","04/30/17","VINYL","2666","TRILIX GROUP","160.25","72.36","87.89","54.85","","JOEP","","","","","","3","AVAILA BANK","COON RAPIDS","IA",
"7962","05/31/17","VINYL","2666","TRILIX GROUP","232.38","35.50","196.88","84.72","","JOEP","","","","","","7","AVAILA BANK","POCAHONTAS","IA",
"7962","05/31/17","VINYL","2666","TRILIX GROUP","175.86","184.67","-8.81","-5.01","","JOEP","","","","","","7","AVAILA BANK","POCAHONTAS","IA",
"7962","05/31/17","VINYL","2666","TRILIX GROUP","543.72","320.40","223.32","41.07","","JOEP","","","","","","7","AVAILA BANK","POCAHONTAS","IA",
"7962","05/31/17","VINYL","2666","TRILIX GROUP","1354.19","319.42","1034.77","76.41","","JOEP","","","","","","7","AVAILA BANK","POCAHONTAS","IA",
"7963","04/26/17","VINYL","2666","TRILIX GROUP","232.38","74.02","158.36","68.15","","JOEP","","","","","","6","AVAILA BANK","FORT DODGE","IA",
"7963","04/26/17","VINYL","2666","TRILIX GROUP","158.27","33.32","124.95","78.95","","JOEP","","","","","","6","AVAILA BANK","FORT DODGE","IA",
"7964","06/26/17","VINYL","2666","TRILIX GROUP","195.92","103.97","91.95","46.93","","JOEP","","","","","","5","AVAILA BANK","COUNCIL BLUFFS","IA",
"7964","06/26/17","VINYL","2666","TRILIX GROUP","195.92","81.93","113.99","58.18","","JOEP","","","","","","5","AVAILA BANK","COUNCIL BLUFFS","IA",
"7965","06/28/17","VINYL","2666","TRILIX GROUP","232.38","60.00","172.38","74.18","","JOEP","","","","","","2","AVAILA BANK","CARROLL","IA",
"7966","07/17/17","VINYL","2666","TRILIX GROUP","678.82","250.01","428.81","63.17","","JOEP","","","","","","4","AVAILA BANK","COUNCIL BLUFFS","IA",
"7966","07/17/17","VINYL","2666","TRILIX GROUP","678.82","174.31","504.51","74.32","","JOEP","","","","","","4","AVAILA BANK","COUNCIL BLUFFS","IA",
"7966","07/17/17","VINYL","2666","TRILIX GROUP","678.82","183.62","495.20","72.95","","JOEP","","","","","","4","AVAILA BANK","COUNCIL BLUFFS","IA",
"7966","07/17/17","VINYL","2666","TRILIX GROUP","180.38","62.63","117.75","65.28","","JOEP","","","","","","4","AVAILA BANK","COUNCIL BLUFFS","IA",
"7966","07/17/17","VINYL","2666","TRILIX GROUP","360.76","131.74","229.02","63.48","","JOEP","","","","","","4","AVAILA BANK","COUNCIL BLUFFS","IA",
"7971","03/30/17","VINYL","5014","WAUKEE LAND LLC","236.97","97.04","139.93","59.05","","JOEP","","","","","","1","WAUKEE DENTAL","WAUKEE","IA",
"7971","03/30/17","VINYL","5014","WAUKEE LAND LLC","710.88","787.95","-77.07","-10.84","","JOEP","","","","","","1","WAUKEE DENTAL","WAUKEE","IA",
"8025","04/27/17","VINYL","4994","BROHEIM'S INDOOR GOLF & PUB","141.82","86.05","55.77","39.32","","JOEP","","","","","","DEFAULT","BROHEIM´S INDOOR GOLF & PUB","WAUKEE","IA",
"8042","05/19/17","VINYL","5079","CENTRAL BANK","170.85","57.38","113.47","66.41","","JOEP","","","","","","DEFAULT","CENTRAL BANK","WAUKEE","IA",
"8042","05/19/17","VINYL","5079","CENTRAL BANK","126.53","46.29","80.24","63.42","","JOEP","","","","","","DEFAULT","CENTRAL BANK","WAUKEE","IA",
"8042","05/19/17","VINYL","5079","CENTRAL BANK","126.53","84.09","42.44","33.54","","JOEP","","","","","","DEFAULT","CENTRAL BANK","WAUKEE","IA",
"8059","05/30/17","VINYL","4971","SOUTHERN GLAZERS WINE & SPIRITS","165.12","193.92","-28.80","-17.44","","JOEP","","","","","","DEFAULT","SOUTHERN GLAZERS WINE & SPIRITS","GRIMES","IA",
"8089","06/06/17","VINYL","5097","BANK","220.42","97.56","122.86","55.74","","JOEP","","","","","","1","JORDAN CREEK CROSSING","WEST DES MOINES","IA",
"8172","09/28/17","VINYL","3461","AURORA SIGN CO.","125.37","92.95","32.42","25.86","","JOEP","","","","","","8","ATI PHYSICAL THERAPY","URBANDALE","IA",
"8172","09/28/17","VINYL","3461","AURORA SIGN CO.","477.48","258.12","219.36","45.94","","JOEP","","","","","","8","ATI PHYSICAL THERAPY","URBANDALE","IA",
"8195","08/17/17","VINYL","5027","ACTIVE WELLNESSS CHIROPRACTIC","258.83","77.53","181.30","70.05","","JOEP","","","","","","DEFAULT","ACTIVE WELLNESSS CHIROPRACTIC","JOHNSTON","IA",
"8203","08/30/17","VINYL","5133","HOVEL","252.38","172.26","80.12","31.75","","JOEP","","","","","","DEFAULT","HOVEL","DES MOINES","IA",
"8208","08/21/17","VINYL","5097","BANK","283.07","140.78","142.29","50.27","","JOEP","","","","","","1","JORDAN CREEK CROSSING","WEST DES MOINES","IA",
"8225","08/23/17","VINYL","85350","BREKKE SCHOOL OF DANCE","459.41","256.40","203.01","44.19","170.00","JOEP","","","","","","DEFAULT","PAULA BREKKE SCHOOL OF DANCE","GRIMES","IA",
"8253","09/28/17","VINYL","4617","A+ COMMUNICATIONS & SECURITY","1898.82","744.79","1154.03","60.78","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"8253","09/28/17","VINYL","4617","A+ COMMUNICATIONS & SECURITY","34.70","10.50","24.20","69.74","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"8290","09/30/17","VINYL","4284","ATERRA REAL ESTATE","190.07","98.78","91.29","48.03","","JOEP","","","","","","3","CPMI","WEST DES MOINES","IA",
"8312","10/11/17","VINYL","118600","VALLEY SQUARE","120.42","61.62","58.80","48.83","","JOEP","","","","","","DEFAULT","VALLEY SQUARE","DES MOINES","IA",
"8321","10/23/17","VINYL","5175","BRIGHTON HOMES","476.84","256.90","219.94","46.12","170.00","JOEP","","","","","","DEFAULT","BRIGHTON HOMES","GRIMES","IA",
"8324","10/15/17","VINYL","5144","WORN","244.70","110.25","134.45","54.94","","JOEP","","","","","","1","WORN","WEST DES MOINES","IA",
"8324","10/15/17","VINYL","5144","WORN","129.07","52.03","77.04","59.69","","JOEP","","","","","","1","WORN","WEST DES MOINES","IA",
"8326","11/04/17","VINYL","5178","AQUA LIVING FACTORY OUTLETS","384.32","151.32","233.00","60.63","","JOEP","","","","","","DEFAULT","AQUA LIVING FACTORY OUTLETS","URBANDALE","IA",
"8391","11/30/17","VINYL","5204","ENDODONTICS OF IOWA","83.18","20.43","62.75","75.44","","JOEP","","","","","","DEFAULT","ENDODONTICS OF IOWA","JOHNSTON","IA",
"8391","11/30/17","VINYL","5204","ENDODONTICS OF IOWA","149.28","74.88","74.40","49.84","","JOEP","","","","","","DEFAULT","ENDODONTICS OF IOWA","JOHNSTON","IA",
"8418","12/15/17","VINYL","3681","PLUMB LAW","158.76","205.86","-47.10","-29.67","","JOEP","","","","","","DEFAULT","PLUMB LAW","DES MOINES","IA",
"8449","12/27/17","VINYL","4104","SIGNART","159.38","21.20","138.18","86.70","","JOEP","","","","","","3","SLUMBERLAND FURNITURE","WEST DES MOINES","IA",
"SC4970","07/17/17","VINYL","2666","TRILIX GROUP","104.53","0.00","104.53","100.00","","JOEP","","","","","","2","AVAILA BANK","CARROLL","IA",
"","","VINYL","","Product Totals","21051.25","9533.21","11518.04","54.71","497.63","JOEP",

"8110","07/20/17","WARINT","2666","TRILIX GROUP","0.00","843.46","-843.46","","","JOEP","","","","","","6","AVAILA BANK","FORT DODGE","IA",
"","","WARINT","","Product Totals","0.00","843.46","-843.46","","0.00","JOEP",

"7965-2","07/13/17","WARMFG","2666","TRILIX GROUP","91.94","43.78","48.16","52.38","","JOEP","","","","","","2","AVAILA BANK","CARROLL","IA",
"SC4931","05/31/17","WARMFG","2460","DOWNING INC.","0.00","219.48","-219.48","","","JOEP","","","","","","6","MERCY CLINIC","OTTUMWA","IA",
"","","WARMFG","","Product Totals","91.94","263.26","-171.32","-186.34","0.00","JOEP",

"","","","","Salesperson JOEP Totals","1223791.42","737539.88","486251.54","39.73","15717.65","JOEP",

"7736","01/20/17","AWNING","4967","MARY ANN MCCOY- SELLERS HARDWARE","2493.17","1369.71","1123.46","45.06","117.15","MIKEE","","","","","","DEFAULT","SELLERS HARDWARE","DES MOINES","IA",
"7736","01/20/17","AWNING","4967","MARY ANN MCCOY- SELLERS HARDWARE","2206.46","903.89","1302.57","59.03","","MIKEE","","","","","","DEFAULT","SELLERS HARDWARE","DES MOINES","IA",
"8049","06/30/17","AWNING","4963","JACK MENDRYS","3421.78","2072.39","1349.39","39.44","","MIKEE","","","","","","1","THE POINTE ACADEMY","WEST DES MOINES","IA",
"8112","08/16/17","AWNING","5106","DONUT HUT","7161.77","2930.06","4231.71","59.09","","MIKEE","","","","","","DEFAULT","DONUT HUT","DES MOINES","IA",
"","","AWNING","","Product Totals","15283.18","7276.05","8007.13","52.39","117.15","MIKEE",

"8118","06/29/17","BANNER","5105","AMBROSIA DONUTS","175.00","246.31","-71.31","-40.75","25.00","MIKEE","","","","","","DEFAULT","AMBROSIA DONUTS","ANKENY","IA",
"8309","11/10/17","BANNER","5173","PARADISE NAILS","247.56","189.52","58.04","23.44","","MIKEE","","","","","","DEFAULT","PARADISE NAILS","PERRY","IA",
"","","BANNER","","Product Totals","422.56","435.83","-13.27","-3.14","25.00","MIKEE",

"7914","06/16/17","BLDG","3756","DSM NUTRITIONAL PRODUCTS","23364.38","16913.37","6451.01","27.61","","MIKEE","","","","","","DEFAULT","DSM NUTRITIONAL PRODUCTS","AMES","IA",
"7928","05/25/17","BLDG","2449","HUBBELL CONSTRUCTION SERVICES","8896.98","4315.59","4581.39","51.49","","MIKEE","","","","","","19","WEILER PRODUCTS","KNOXVILLE","IA",
"8016","06/07/17","BLDG","4053","STORAGE MART","3232.55","2006.39","1226.16","37.93","105.00","MIKEE","","","","","","15","STORAGE MART","GRIMES","IA",
"","","BLDG","","Product Totals","35493.91","23235.35","12258.56","34.54","105.00","MIKEE",

"7899","03/29/17","CHANNL","4726","FURST-MCNESS","9042.44","4247.37","4795.07","53.03","90.60","MIKEE","","","","","","1","FURST-MCNESS","JOHNSTON","IA",
"7996","05/08/17","CHANNL","5064","QUEEN'S NAILS","2704.14","1769.85","934.29","34.55","75.00","MIKEE","","","","","","DEFAULT","QUEEN´S NAILS","URBANDALE","IA",
"8003","06/07/17","CHANNL","4889","HUBBELL DEVELOPMENT SERVICES","6156.95","2841.22","3315.73","53.85","93.00","MIKEE","","","","","","1","CADENCE--HUBBELL","JOHNSTON","IA",
"8013","06/09/17","CHANNL","2209","HUBBELL REALTY","4312.11","2656.88","1655.23","38.39","213.00","MIKEE","","","","","","18","DWELL--HUBBELL","DES MOINES","IA",
"8013","06/09/17","CHANNL","2209","HUBBELL REALTY","5829.65","3110.76","2718.89","46.64","","MIKEE","","","","","","18","DWELL--HUBBELL","DES MOINES","IA",
"8022","05/30/17","CHANNL","5070","CENTRAL IOWA VAPORS","4807.38","2701.93","2105.45","43.80","","MIKEE","","","","","","DEFAULT","CENTRAL IOWA VAPORS","AMES","IA",
"8034","05/24/17","CHANNL","5075","TOP NAILS","778.05","503.74","274.31","35.26","","MIKEE","","","","","","DEFAULT","TOP NAILS","DES MOINES","IA",
"8108","07/21/17","CHANNL","5105","AMBROSIA DONUTS","3315.61","2485.43","830.18","25.04","93.00","MIKEE","","","","","","DEFAULT","AMBROSIA DONUTS","ANKENY","IA",
"8108","07/21/17","CHANNL","5105","AMBROSIA DONUTS","609.28","333.88","275.40","45.20","","MIKEE","","","","","","DEFAULT","AMBROSIA DONUTS","ANKENY","IA",
"8108","07/21/17","CHANNL","5105","AMBROSIA DONUTS","135.96","104.98","30.98","22.79","","MIKEE","","","","","","DEFAULT","AMBROSIA DONUTS","ANKENY","IA",
"8184","09/27/17","CHANNL","3010","PATTISONID","0.00","0.00","0.00","","400.00","MIKEE","","","","","","14","MISTER CAR WASH","URBANDALE","IA",
"8249","09/20/17","CHANNL","5143","BODHI ACUPUNCTURE AND WELLNESS","3164.49","1726.22","1438.27","45.45","60.00","MIKEE","","","","","","DEFAULT","BODHI ACUPUNCTURE AND WELLNESS","CLIVE","IA",
"8307","12/11/17","CHANNL","5170","NEW POINT CHURCH","9136.09","4984.45","4151.64","45.44","","MIKEE","","","","","","DEFAULT","NEW POINT CHURCH","URBANDALE","IA",
"8309","11/10/17","CHANNL","5173","PARADISE NAILS","2895.75","1547.69","1348.06","46.55","65.00","MIKEE","","","","","","DEFAULT","PARADISE NAILS","PERRY","IA",
"","","CHANNL","","Product Totals","52887.90","29014.40","23873.50","45.14","1089.60","MIKEE",

"8085","06/22/17","DRCT","28200","CITY STATE BANK","817.29","234.64","582.65","71.29","","MIKEE","","","","","","DEFAULT","CITY STATE BANK","Grimes","IA",
"8384","12/15/17","DRCT","2449","HUBBELL CONSTRUCTION SERVICES","666.37","282.56","383.81","57.60","","MIKEE","","","","","","20","SKY ZONE","GRIMES","IA",
"","","DRCT","","Product Totals","1483.66","517.20","966.46","65.14","0.00","MIKEE",

"8144","10/28/17","ELMSTT","5116","DAKOTA CROSSING RETAIL CENTER  LLC","55112.48","38431.06","16681.42","30.27","181.30","MIKEE","","","","","","1","DAKOTA CROSSING","AMES","IA",
"","","ELMSTT","","Product Totals","55112.48","38431.06","16681.42","30.27","181.30","MIKEE",

"7915","02/27/17","GRAPHC","4387","DAIRY ZONE","486.63","236.22","250.41","51.46","","MIKEE","","","","","","DEFAULT","DAIRY ZONE","DES MOINES","IA",
"","","GRAPHC","","Product Totals","486.63","236.22","250.41","51.46","0.00","MIKEE",

"7887","02/15/17","INSTL","5021","FASTENAL","335.04","291.82","43.22","12.90","","MIKEE","","","","","","DEFAULT","FASTENAL","WAUKEE","IA",
"7898","03/05/17","INSTL","5026","FASTENAL","677.34","232.38","444.96","65.69","75.00","MIKEE","","","","","","DEFAULT","FASTENAL","URBANDALE","IA",
"7914","06/16/17","INSTL","3756","DSM NUTRITIONAL PRODUCTS","2525.91","720.65","1805.26","71.47","","MIKEE","","","","","","DEFAULT","DSM NUTRITIONAL PRODUCTS","AMES","IA",
"7914","06/16/17","INSTL","3756","DSM NUTRITIONAL PRODUCTS","1056.13","332.74","723.39","68.49","","MIKEE","","","","","","DEFAULT","DSM NUTRITIONAL PRODUCTS","AMES","IA",
"8016","06/07/17","INSTL","4053","STORAGE MART","532.40","162.68","369.72","69.44","","MIKEE","","","","","","15","STORAGE MART","GRIMES","IA",
"8016","06/07/17","INSTL","4053","STORAGE MART","785.52","0.00","785.52","100.00","","MIKEE","","","","","","15","STORAGE MART","GRIMES","IA",
"8024","06/06/17","INSTL","4455","HUBBELL PROPERTY MANAGEMENT","1496.97","1147.21","349.76","23.36","","MIKEE","","","","","","2","BELL","DES MOINES","IA",
"8047","08/17/17","INSTL","2371","COAST SIGN LLC","150.00","41.47","108.53","72.35","","MIKEE","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"8047","08/17/17","INSTL","2371","COAST SIGN LLC","902.68","477.59","425.09","47.09","","MIKEE","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"8047","08/17/17","INSTL","2371","COAST SIGN LLC","2015.73","1091.30","924.43","45.86","","MIKEE","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"8047","08/17/17","INSTL","2371","COAST SIGN LLC","370.18","193.05","177.13","47.85","","MIKEE","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"8047","08/17/17","INSTL","2371","COAST SIGN LLC","744.99","265.98","479.01","64.30","","MIKEE","","","","","","30","AMC THEATRES-COAST SIGNS","JOHNSTON","IA",
"8058","05/24/17","INSTL","3101","SIGNATURE REAL ESTATE SERVICES","730.10","298.39","431.71","59.13","","MIKEE","","","","","","4","GUTTENBURGERS","WEST DES MOINES","IA",
"8063","05/24/17","INSTL","5082","SOLID GROUND-GREEN HORIZONS LLC","423.70","128.39","295.31","69.70","","MIKEE","","","","","","1","STUDIO B YOGA","GRIMES","IA",
"8064","06/06/17","INSTL","5082","SOLID GROUND-GREEN HORIZONS LLC","444.49","201.63","242.86","54.64","","MIKEE","","","","","","2","MERLE HAY/URBANDALE DR. BUILDING","DES MOINES","IA",
"8071","06/23/17","INSTL","3721","MERLE HAY MALL","2522.53","5623.34","-3100.81","-122.92","","MIKEE","","","","","","DEFAULT","MERLE HAY MALL","DES MOINES","IA",
"8071","06/23/17","INSTL","3721","MERLE HAY MALL","5272.02","0.00","5272.02","100.00","","MIKEE","","","","","","DEFAULT","MERLE HAY MALL","DES MOINES","IA",
"8088","07/11/17","INSTL","18600","CAT SCALE","3915.00","3132.00","783.00","20.00","","MIKEE","","","","","","587","CAT #1510","LAKE POINT","UT",
"8112","08/16/17","INSTL","5106","DONUT HUT","528.21","382.87","145.34","27.52","168.50","MIKEE","","","","","","DEFAULT","DONUT HUT","DES MOINES","IA",
"8126","07/10/17","INSTL","3460","WEILER PRODUCTS","1605.42","376.87","1228.55","76.53","","MIKEE","","","","","","DEFAULT","WEILER PRODUCTS","KNOXVILLE","IA",
"8164","08/23/17","INSTL","2535","ATLAS SIGN INDUSTRIES","0.00","19.55","-19.55","","220.00","MIKEE","","","","","","49","ADVANCE AUTO PARTS","URBANDALE","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","7154.48","10469.69","-3315.21","-46.34","749.00","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","2045.15","797.83","1247.32","60.99","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","309.19","1351.24","-1042.05","-337.03","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","309.19","878.09","-568.90","-184.00","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","618.38","143.37","475.01","76.82","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","5311.74","3208.92","2102.82","39.59","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","0.00","142.80","-142.80","","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","850.00","0.00","850.00","100.00","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8166","12/16/17","INSTL","5122","BREIHOLZ CONSTRUCTION CO","309.19","0.00","309.19","100.00","","MIKEE","","","","","","1","QUICK TRIP #535","DES MOINES","IA",
"8201","11/13/17","INSTL","4165","SOUTHEAST POLK HIGH SCHOOL","3050.43","2612.44","437.99","14.36","","MIKEE","","","","","","DEFAULT","SOUTHEAST POLK HIGH SCHOOL","PLEASANT HILL","IA",
"8235","09/14/17","INSTL","3010","PATTISONID","250.00","114.83","135.17","54.07","","MIKEE","","","","","","15","MISTER CAR WASH","DES MOINES","IA",
"8236","09/14/17","INSTL","3010","PATTISONID","250.00","83.98","166.02","66.41","","MIKEE","","","","","","17","MISTER CAR WASH","URBANDALE","IA",
"8237","09/14/17","INSTL","3010","PATTISONID","250.00","48.98","201.02","80.41","","MIKEE","","","","","","16","MISTER CAR WASH","DES MOINES","IA",
"8259","10/23/17","INSTL","4354","CANEDY SIGN & GRAPHICS","2997.56","1613.82","1383.74","46.16","25.00","MIKEE","","","","","","2","LIDS","ALTOONA","IA",
"8271","11/20/17","INSTL","3951","ALLEN INDUSTRIES   INC","914.28","424.17","490.11","53.61","","MIKEE","","","","","","10","VERIZON","DES MOINES","IA",
"8293","09/28/17","INSTL","4414","HUBBELL APARTMENT LIVING","247.49","40.64","206.85","83.58","","MIKEE","","","","","","4","5FIFTY5 TOWNHOMES","DES MOINES","IA",
"8294","11/03/17","INSTL","18600","CAT SCALE","5308.36","4000.00","1308.36","24.65","","MIKEE","","","","","","601","CAT #1993","KANSAS CITY","MO",
"8360","11/10/17","INSTL","2209","HUBBELL REALTY","510.00","199.04","310.96","60.97","","MIKEE","","","","","","19","CHARTER HOSPITAL","DES MOINES","IA",
"","","INSTL","","Product Totals","57719.80","41249.75","16470.05","28.53","1237.50","MIKEE",

"7833","01/04/17","MISC","18600","CAT SCALE","1162.00","770.65","391.35","33.68","195.06","MIKEE","","","","","","557","FAIRBANKS SCALES","CLINTON TOWNSHIP","MI",
"7845","01/11/17","MISC","18600","CAT SCALE","1162.00","770.65","391.35","33.68","1131.57","MIKEE","","","","","","466","CAT SCALE #1172","CHEYENNE","WY",
"7846","01/12/17","MISC","18600","CAT SCALE","10134.00","6659.54","3474.46","34.29","1312.50","MIKEE","","","","","","558","CAT SCALE # 2914","DALLAS","TX",
"7868","02/07/17","MISC","18600","CAT SCALE","1304.59","877.15","427.44","32.76","166.88","MIKEE","","","","","","562","CAT #633","RIO RICO","AZ",
"7910","04/17/17","MISC","4815","PRAIRIE MEADOWS","1654.98","1490.47","164.51","9.94","","MIKEE","","","","","","DEFAULT","PRAIRIE MEADOWS","ALTOONA","IA",
"7924","02/27/17","MISC","18600","CAT SCALE","1162.00","786.58","375.42","32.31","1241.48","MIKEE","","","","","","570","CAT SCALE # 2571","VAN HORN","TX",
"7958","03/17/17","MISC","18600","CAT SCALE","1162.00","770.65","391.35","33.68","1186.23","MIKEE","","","","","","575","FLYING J","RESACA","GA",
