"15 FEB 2026","18:12:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/08 through 12/31/08", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 

"1801","06/16/08","VINYL","1801.1","","99.02","60.43","38.59","38.97","","5.94","","","","","","119630","VINTAGE WINE & SPIRITS","BOBR","","","","","","DEFAULT","VINTAGE WINE & SPIRITS","WEST DES MOINES","IA",
"1801","","","Invoice Totals","","99.02","60.43","38.59","38.97","0.00","5.94","0.00","0.00","","","","119630","VINTAGE WINE & SPIRITS","BOBR","","","","","",

"1803","06/09/08","PYLON","1803.1","","864.00","694.26","169.74","19.65","488.03","","","","","","","18600","CAT SCALE","MIKEE","","","","","","82","CAT #442","HARRISBURG","PA",
"1803","","","Invoice Totals","","864.00","694.26","169.74","19.65","488.03","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1804","06/30/08","CHANNL","1804.1","3835A","6307.89","4510.67","1797.22","28.49","97.17","378.47","4107.81","6307.89","34.88","","","119630","VINTAGE WINE & SPIRITS","BOBR","","","","","","DEFAULT","VINTAGE WINE & SPIRITS","WEST DES MOINES","IA",
"1804","","","Invoice Totals","","6307.89","4510.67","1797.22","28.49","97.17","378.47","4107.81","6307.89","34.88","","","119630","VINTAGE WINE & SPIRITS","BOBR","","","","","",

"1805","06/17/08","VINYL","1805.1","","93.77","48.79","44.98","47.97","","5.63","","","","","","118600","VALLEY SQUARE","JOEP","","","","","","DEFAULT","VALLEY SQUARE","Des Moines","IA",
"1805","","","Invoice Totals","","93.77","48.79","44.98","47.97","0.00","5.63","0.00","0.00","","","","118600","VALLEY SQUARE","JOEP","","","","","",

"1806","06/17/08","VINYL","1806.1","3916A","552.26","562.87","-10.61","-1.92","0.01","33.13","391.84","552.26","29.05","","","1390","ACCELERATED REHABILITATION CENTERS  LTD","JOEP","","","","","","1","ACCELERATED REHABILITATION CENTER","CLIVE","IA",
"1806","","","Invoice Totals","","552.26","562.87","-10.61","-1.92","0.01","33.13","391.84","552.26","29.05","","","1390","ACCELERATED REHABILITATION CENTERS  LTD","JOEP","","","","","",

"1807","06/17/08","REPFCE","1807.1","","302.83","230.08","72.75","24.02","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1807","06/17/08","REPFCE","1807.2","","229.34","139.41","89.93","39.21","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1807","","","Invoice Totals","","532.17","369.49","162.68","30.57","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"1808","08/29/08","ELMSTT","1808.1","3674","15588.45","11257.07","4331.38","27.79","","935.31","11715.31","15788.45","25.80","","","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","JOEP","","","","","","DEFAULT","OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH","ANKENY","IA",
"1808","08/29/08","PRMT","1808.3","3732","171.00","0.00","171.00","100.00","","","0.00","","","","","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","JOEP","","","","","","DEFAULT","OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH","ANKENY","IA",
"1808","","","Invoice Totals","","15759.45","11257.07","4502.38","28.57","0.00","935.31","11715.31","15788.45","25.80","","","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","JOEP","","","","","",

"1809","06/16/08","PYLON","221-0190","","864.00","694.26","169.74","19.65","730.59","","","","","","","18600","CAT SCALE","MIKEE","","","","","","83","CAT #482","BROOK","OR",
"1809","","","Invoice Totals","","864.00","694.26","169.74","19.65","730.59","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1810","06/16/08","PRMT","1810.1","","67.00","0.00","67.00","100.00","","","","","","","","8800","BALL CONSTRUCTION SERVICES","HOUSE","","","","","","DEFAULT","BALL CONSTRUCTINOS SERVICES ","URBANDALE","IA",
"1810","","","Invoice Totals","","67.00","0.00","67.00","100.00","0.00","0.00","0.00","0.00","","","","8800","BALL CONSTRUCTION SERVICES","HOUSE","","","","","",

"1811","06/16/08","PYLON","221-0200","","5505.88","4404.70","1101.18","20.00","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","1","FAIRBANKS SCALES","MERIDIAN","MS",
"1811","06/16/08","OUTS","1811.2","","2400.70","1920.56","480.14","20.00","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","1","FAIRBANKS SCALES","MERIDIAN","MS",
"1811","","","Invoice Totals","","7906.58","6325.26","1581.32","20.00","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1812","06/26/08","PYLON","1812.1","","1650.00","923.73","726.27","44.02","172.39","","","","","","","73650","MERCURY INSURANCE","BRIANT","","","","","","16","BART´S INSURANCE AGENCY INC.","DANVILLE","VA",
"1812","","","Invoice Totals","","1650.00","923.73","726.27","44.02","172.39","0.00","0.00","0.00","","","","73650","MERCURY INSURANCE","BRIANT","","","","","",

"1813","06/25/08","MISC","1813.1","3862","741.12","352.45","388.67","52.44","131.84","","451.06","741.12","39.14","","","73650","MERCURY INSURANCE","BRIANT","","","","","","15","PLEDGE INSURANCE BROKERS","NORWALK","CA",
"1813","","","Invoice Totals","","741.12","352.45","388.67","52.44","131.84","0.00","451.06","741.12","39.14","","","73650","MERCURY INSURANCE","BRIANT","","","","","",

"1814","07/23/08","CHANNL","1814.1","3654A","4514.47","2809.35","1705.12","37.77","99.50","270.87","3456.39","4483.78","22.91","4514.47","23.44","50890","GREAT CLIPS","BOBR","","","","","","DEFAULT","GREAT CLIPS","DES MOINES","IA",
"1814","","","Invoice Totals","","4514.47","2809.35","1705.12","37.77","99.50","270.87","3456.39","4483.78","22.91","4514.47","23.44","50890","GREAT CLIPS","BOBR","","","","","",

"1815","10/13/08","MISC","1815.1","","0.00","0.00","0.00","","","","","","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1815","10/13/08","MISC","1815.2","3643","2678.00","1402.29","1275.71","47.64","","","1685.57","2677.40","37.04","2678.00","37.06","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1815","10/13/08","INSTL","1815.3","3992","2955.00","2440.00","515.00","17.43","","","2290.00","2954.10","22.48","2955.00","22.50","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1815","10/13/08","FRT","1815.4","3993","452.00","93.88","358.12","79.23","","","350.00","451.50","22.48","452.00","22.57","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1815","10/13/08","FRT","1815.5","3998","194.00","0.00","194.00","100.00","","","138.88","193.05","28.06","194.00","28.41","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1815","","","Invoice Totals","","6279.00","3936.17","2342.83","37.31","0.00","0.00","4464.45","6276.05","28.87","6279.00","28.90","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1816","06/25/08","INT","1816.1","3986","125.00","112.11","12.89","10.31","16.87","9.38","0.00","","","","","109250","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","Russellville","AR",
"1816","","","Invoice Totals","","125.00","112.11","12.89","10.31","16.87","9.38","0.00","0.00","","","","109250","TACO JOHN'S","BRIANT","","","","","",

"1817","08/29/08","CHANNL","1817.1","3859","3854.00","2611.54","1242.46","32.24","","","2387.77","3853.89","38.04","3854.00","38.04","2385","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY'S GRILLED SUBS","STAMFORD","CT",
"1817","08/29/08","FRT","1817.2","3934","332.00","0.00","332.00","100.00","","","238.78","331.90","28.06","332.00","28.08","2385","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY'S GRILLED SUBS","STAMFORD","CT",
"1817","08/29/08","INSTL","1817.3","3948","3979.00","4028.00","-49.00","-1.23","","","2900.00","3978.50","27.11","3979.00","27.12","2385","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY'S GRILLED SUBS","STAMFORD","CT",
"1817","","","Invoice Totals","","8165.00","6639.54","1525.46","18.68","0.00","0.00","5526.55","8164.29","32.31","8165.00","32.31","2385","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1818","07/06/08","PYLON","1818.1","","44960.00","0.00","44960.00","100.00","1637.25","","","","","","","18600","CAT SCALE","MIKEE","","","","","","51","INTERSTATE SCALE CO.","EVANSVILLE","IN",
"1818","","","Invoice Totals","","44960.00","0.00","44960.00","100.00","1637.25","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1819","07/11/08","PYLON","1819.1","","46536.00","0.00","46536.00","100.00","2495.70","","","","","","","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"1819","","","Invoice Totals","","46536.00","0.00","46536.00","100.00","2495.70","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1821","06/26/08","RTLT","1821.1","4056","1851.76","983.21","868.55","46.90","253.85","277.93","1123.96","1851.76","39.30","","","48230","GATEWAY MARKET","BOBR","","","","","","DEFAULT","GATEWAY MARKET","WEST DES MOINES","IA",
"1821","06/26/08","RTLT","1821.2","4057","1390.19","254.41","1135.78","81.70","","","849.40","1390.19","38.90","","","48230","GATEWAY MARKET","BOBR","","","","","","DEFAULT","GATEWAY MARKET","WEST DES MOINES","IA",
"1821","06/26/08","RTLT","1821.3","4058","1390.19","446.83","943.36","67.86","","","0.00","","","1390.19","100.00","48230","GATEWAY MARKET","BOBR","","","","","","DEFAULT","GATEWAY MARKET","WEST DES MOINES","IA",
"1821","","","Invoice Totals","","4632.14","1684.45","2947.69","63.64","253.85","277.93","1973.36","3241.95","39.13","1390.19","-41.95","48230","GATEWAY MARKET","BOBR","","","","","",

"1822","07/11/08","PYLON","1822.1","","1650.00","885.96","764.04","46.31","233.86","","","","","","","73650","MERCURY INSURANCE","BRIANT","","","","","","13","PATRICK HENRY INSURANCE AGENCY LLC","SPENCER","VA",
"1822","","","Invoice Totals","","1650.00","885.96","764.04","46.31","233.86","0.00","0.00","0.00","","","","73650","MERCURY INSURANCE","BRIANT","","","","","",

"1823","06/25/08","SURVEY","1823.1","","48.00","40.60","7.40","15.42","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","Pizza Ranch","WAUKEE","IA",
"1823","","","Invoice Totals","","48.00","40.60","7.40","15.42","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"1824","06/30/08","PYLON","1824.1","","17984.00","0.00","17984.00","100.00","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"1824","","","Invoice Totals","","17984.00","0.00","17984.00","100.00","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1825","07/31/08","BLDG","1825.1","3940","852.61","1099.86","-247.25","-29.00","95.00","238.04","547.11","852.61","35.83","","","50130","TURBINE FUEL TECHNOLOGIES","JOEP","","","","","","1","TURBINE FUEL TECHNOLOGIES","WEST DES MOINES","IA",
"1825","07/31/08","AWNING","1825.2","3733A","1914.27","943.28","970.99","50.72","","","1455.82","1914.27","23.95","","","50130","TURBINE FUEL TECHNOLOGIES","JOEP","","","","","","1","TURBINE FUEL TECHNOLOGIES","WEST DES MOINES","IA",
"1825","07/31/08","VINYL","1825.3","3141","865.69","48.75","816.94","94.37","","","669.85","865.69","22.62","","","50130","TURBINE FUEL TECHNOLOGIES","JOEP","","","","","","1","TURBINE FUEL TECHNOLOGIES","WEST DES MOINES","IA",
"1825","07/31/08","VINYL","1825.4","3593","334.81","24.89","309.92","92.57","","","212.18","334.81","36.63","","","50130","TURBINE FUEL TECHNOLOGIES","JOEP","","","","","","1","TURBINE FUEL TECHNOLOGIES","WEST DES MOINES","IA",
"1825","","","Invoice Totals","","3967.38","2116.78","1850.60","46.65","95.00","238.04","2884.96","3967.38","27.28","","","50130","TURBINE FUEL TECHNOLOGIES","JOEP","","","","","",

"1826","08/25/08","RTLT","1826.1","3794","708.00","37.06","670.94","94.77","","","424.32","707.09","39.99","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","08/25/08","CHANNL","1826.2","3795A","4635.00","1936.77","2698.23","58.21","","","3420.80","4434.11","22.85","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","08/25/08","RTLT","1826.3","3796","814.00","396.21","417.79","51.33","","","431.13","714.05","39.62","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","08/25/08","INSTL","1826.4","4015","4128.00","4802.02","-674.02","-16.33","","","3122.50","4028.03","22.48","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","08/25/08","DRCT","1826.5","4017","90.00","36.06","53.94","59.93","","","0.00","","","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","08/25/08","FRT","1826.6","4018","213.00","0.00","213.00","100.00","","","138.20","212.83","35.07","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","DEFAULT","CHARLEY´S GRILLED SUBS","TUKWILA","WA",
"1826","","","Invoice Totals","","10588.00","7208.12","3379.88","31.92","0.00","0.00","7536.95","10096.11","25.35","","","25870","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1827","07/10/08","PYLON","1827.1","","1796.00","1149.28","646.72","36.01","140.44","","","","","","","18600","CAT SCALE","MIKEE","","","","","","84","Cat Scale #515","South Bend","IN",
"1827","","","Invoice Totals","","1796.00","1149.28","646.72","36.01","140.44","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1829","06/26/08","MISC","1829.1","","286.20","352.44","-66.24","-23.14","171.72","","","","","","","18600","CAT SCALE","MIKEE","","","","","","69","CAT #2025","MIDLAND","TX",
"1829","","","Invoice Totals","","286.20","352.44","-66.24","-23.14","171.72","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1830","07/28/08","PYLON","1830.1","3989A","2143.64","1016.23","1127.41","52.59","","128.62","1282.57","2143.64","40.17","","","4250","GRAPHIC PACKAGING","JOEP","","","","","","DEFAULT","GRAPHIC PACKAGING","DES MOINES","IA",
"1830","","","Invoice Totals","","2143.64","1016.23","1127.41","52.59","0.00","128.62","1282.57","2143.64","40.17","","","4250","GRAPHIC PACKAGING","JOEP","","","","","",

"1831","06/25/08","PYLON","221-0190","","864.00","694.26","169.74","19.65","135.24","","","","","","","18600","CAT SCALE","MIKEE","","","","","","85","FAIRBANKS SCALES","OKLAHOMA CITY","OK",
"1831","","","Invoice Totals","","864.00","694.26","169.74","19.65","135.24","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1832","07/10/08","CHANNL","1832.1","4084","4105.00","2750.82","1354.18","32.99","","","2517.04","4249.36","40.77","","","2309","BEST RESTAURANT EQUIPMENT & DESIGN","MIKEE","","","","","","6","CHARLEY´S GRILLED SUBS","WEST SACRAMENTO","CA",
"1832","","","Invoice Totals","","4105.00","2750.82","1354.18","32.99","0.00","0.00","2517.04","4249.36","40.77","","","2309","BEST RESTAURANT EQUIPMENT & DESIGN","MIKEE","","","","","",

"1833","06/25/08","MISC","202-0220","","23.55","13.50","10.05","42.68","11.93","","","","","","","18600","CAT SCALE","MIKEE","","","","","","1","PILOT TRAVEL CENTERS","TERRE HAUTE","IN",
"1833","","","Invoice Totals","","23.55","13.50","10.05","42.68","11.93","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1834","06/30/08","INSTL","1834.1","","408.00","345.12","62.88","15.41","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Marshalltown","IA",
"1834","","","Invoice Totals","","408.00","345.12","62.88","15.41","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"1835","08/25/08","AWNING","1835.1","3979","4796.83","3779.64","1017.19","21.21","187.15","440.33","2951.53","4796.83","38.47","","","3210","AJ'S ON EAST COURT AVENUE","JOEP","","","","","","DEFAULT","AJ´S ON EAST COURT AVE","DES MOINES","IA",
"1835","08/25/08","INSTL","1835.2","4353","942.00","137.20","804.80","85.44","","","0.00","0.00","","","","3210","AJ'S ON EAST COURT AVENUE","JOEP","","","","","","DEFAULT","AJ´S ON EAST COURT AVE","DES MOINES","IA",
"1835","08/25/08","INSTL","1835.3","4353A","1600.00","875.81","724.19","45.26","","","1222.48","1968.42","37.90","","","3210","AJ'S ON EAST COURT AVENUE","JOEP","","","","","","DEFAULT","AJ´S ON EAST COURT AVE","DES MOINES","IA",
"1835","","","Invoice Totals","","7338.83","4792.65","2546.18","34.69","187.15","440.33","4174.01","6765.25","38.30","","","3210","AJ'S ON EAST COURT AVENUE","JOEP","","","","","",

"1836","07/11/08","MISC","1836.1","","336.00","180.48","155.52","46.29","","20.16","","","","","","2388","ALLIED GLASS PRODUCTS","BRIANT","","","","","","DEFAULT","ALLIED GLASS PRODUCTS","GRIMES","IA",
"1836","","","Invoice Totals","","336.00","180.48","155.52","46.29","0.00","20.16","0.00","0.00","","","","2388","ALLIED GLASS PRODUCTS","BRIANT","","","","","",

"1837","08/29/08","AWNING","1837.1","3833","4589.31","2715.29","1874.02","40.83","","366.52","2924.63","4589.31","36.27","","","58950","IOWA SUBWAY DEVELOPMENT INC.","BRIANT","","","","","","DEFAULT","SUBWAY","Ames","IA",
"1837","08/29/08","MISC","1837.2","3834","646.72","101.36","545.36","84.33","","","377.46","646.72","41.63","","","58950","IOWA SUBWAY DEVELOPMENT INC.","BRIANT","","","","","","DEFAULT","SUBWAY","Ames","IA",
"1837","","","Invoice Totals","","5236.03","2816.65","2419.38","46.21","0.00","366.52","3302.09","5236.03","36.94","","","58950","IOWA SUBWAY DEVELOPMENT INC.","BRIANT","","","","","",

"1838","09/24/08","ELMSTT","1838.1","4046A","9159.32","4942.76","4216.56","46.04","","","6769.90","9159.32","26.09","","","49480","GLENWOOD RESOURCE CENTER","JOEP","","","","","","DEFAULT","GLENWOOD RESOURCE CENTER","GLENWOOD","IA",
"1838","","","Invoice Totals","","9159.32","4942.76","4216.56","46.04","0.00","0.00","6769.90","9159.32","26.09","","","49480","GLENWOOD RESOURCE CENTER","JOEP","","","","","",

"1842","07/23/08","MISC","1842.1","4036","756.00","241.17","514.83","68.10","","","399.52","672.54","40.60","756.00","47.15","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","11","CHARLEY´S GRILLED SUBS","BEACHWOOD","OH",
"1842","07/23/08","MISC","1842.2","4043","209.00","150.00","59.00","28.23","","","150.00","208.50","28.06","209.00","28.23","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","11","CHARLEY´S GRILLED SUBS","BEACHWOOD","OH",
"1842","07/23/08","FRT","1842.3","4087","40.00","0.00","40.00","100.00","","","0.00","","","40.00","100.00","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","11","CHARLEY´S GRILLED SUBS","BEACHWOOD","OH",
"1842","","","Invoice Totals","","1005.00","391.17","613.83","61.08","0.00","0.00","549.52","881.04","37.63","1005.00","45.32","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1843","07/10/08","REPFCE","1843.1","","1273.35","880.62","392.73","30.84","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"1843","","","Invoice Totals","","1273.35","880.62","392.73","30.84","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"1844","08/25/08","01","1844.1","","19758.00","12884.37","6873.63","34.79","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"1844","","","Invoice Totals","","19758.00","12884.37","6873.63","34.79","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1846","08/25/08","MONMNT","1846.1","3585","2145.00","2151.94","-6.94","-0.32","87.00","128.70","1467.92","2445.50","39.97","2145.00","31.57","65750","LADCO DEVELOPMENT","","","","","","","2","JORDAN CREEK I","WEST DES MOINES","IA",
"1846","","","Invoice Totals","","2145.00","2151.94","-6.94","-0.32","87.00","128.70","1467.92","2445.50","39.97","2145.00","31.57","65750","LADCO DEVELOPMENT","","","","","","",

"1847","07/31/08","CHANNL","1847.1","4069","3927.87","4489.74","-561.87","-14.30","188.44","608.34","2449.17","3927.87","37.65","","","48230","GATEWAY MARKET","BOBR","","","","","","DEFAULT","GATEWAY MARKET","WEST DES MOINES","IA",
"1847","07/31/08","CHANNL","1847.2","4069A","6211.07","4088.83","2122.24","34.17","","","3788.79","6211.07","39.00","","","48230","GATEWAY MARKET","BOBR","","","","","","DEFAULT","GATEWAY MARKET","WEST DES MOINES","IA",
"1847","","","Invoice Totals","","10138.94","8578.57","1560.37","15.39","188.44","608.34","6237.96","10138.94","38.48","","","48230","GATEWAY MARKET","BOBR","","","","","",

"1848","07/29/08","PYLON","1848.1","4016","1241.96","845.15","396.81","31.95","35.00","74.52","746.15","1241.96","39.92","","","2389","DES MOINES MARATHON","BOBR","","","","","","DEFAULT","DES MOINES MARATHON","DES MOINES","IA",
"1848","","","Invoice Totals","","1241.96","845.15","396.81","31.95","35.00","74.52","746.15","1241.96","39.92","","","2389","DES MOINES MARATHON","BOBR","","","","","",

"1849","07/17/08","PYLON","1849.1","","8992.00","6371.91","2620.09","29.14","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","86","CONOCO TRAVEL PLAZA","RAPID CITY","SD",
"1849","07/17/08","PYLON","1849.2","","719.00","0.00","719.00","100.00","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","86","CONOCO TRAVEL PLAZA","RAPID CITY","SD",
"1849","","","Invoice Totals","","9711.00","6371.91","3339.09","34.38","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1850","08/25/08","CHANNL","1850.1","","827.71","587.79","239.92","28.99","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","KUM & GO HEADQUARTERS","WEST DES MOINES","IA",
"1850","","","Invoice Totals","","827.71","587.79","239.92","28.99","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"1851","07/15/08","REPFCE","1851.1","4126","1438.69","762.22","676.47","47.02","","86.32","841.53","1438.69","41.51","","","121900","WEST GRAND MEDICAL ASSOCIATES","","","","","","","DEFAULT","WEST GRAND MEDICAL ASSOCIATES","West Des Moines","IA",
"1851","","","Invoice Totals","","1438.69","762.22","676.47","47.02","0.00","86.32","841.53","1438.69","41.51","","","121900","WEST GRAND MEDICAL ASSOCIATES","","","","","","",

"1852","07/28/08","PYLON","1852.1","","10635.00","4959.23","5675.77","53.37","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE #1258","SLIDELL","LA",
"1852","","","Invoice Totals","","10635.00","4959.23","5675.77","53.37","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"1853","08/29/08","BLDG","1853.1","4144","4918.00","2867.29","2050.71","41.70","","","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1853","","","Invoice Totals","","4918.00","2867.29","2050.71","41.70","0.00","0.00","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1854","08/29/08","MISC","1854.1","4140","354.00","209.76","144.24","40.75","","","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1854","","","Invoice Totals","","354.00","209.76","144.24","40.75","0.00","0.00","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1855","09/29/08","BLDG","1855.1","4145","4918.00","2520.72","2397.28","48.75","","","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1855","","","Invoice Totals","","4918.00","2520.72","2397.28","48.75","0.00","0.00","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1856","09/29/08","MISC","1856.1","4141","354.00","183.69","170.31","48.11","","","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1856","","","Invoice Totals","","354.00","183.69","170.31","48.11","0.00","0.00","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1857","10/30/08","BLDG","1857.1","4146","4918.00","2309.79","2608.21","53.03","","","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1857","","","Invoice Totals","","4918.00","2309.79","2608.21","53.03","0.00","0.00","3696.11","6247.39","40.84","2975.00","-24.24","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1858","10/30/08","MISC","1858.1","4142","354.00","254.76","99.24","28.03","","","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","","DEFAULT","RYKO MANUFACTURING","Grimes","IA",
"1858","","","Invoice Totals","","354.00","254.76","99.24","28.03","0.00","0.00","221.21","384.36","42.45","354.00","37.51","95950","NATIONAL CARWASH SOLUTIONS","BRIANT","","","","","",

"1861","07/23/08","INSTL","1861.1","","850.00","638.22","211.78","24.92","","51.00","","","","","","2391","SIREN TAN","BOBR","","","","","","DEFAULT","SIREN TAN","WEST DES MOINES","IA",
"1861","","","Invoice Totals","","850.00","638.22","211.78","24.92","0.00","51.00","0.00","0.00","","","","2391","SIREN TAN","BOBR","","","","","",

"1862","07/11/08","MISC","301-0170","","156.98","78.49","78.49","50.00","15.08","9.81","","","","","","106000","SUPER WASH","HOUSE","","","","","","3","SUPER WASH","HAVANA","IL",
"1862","","","Invoice Totals","","156.98","78.49","78.49","50.00","15.08","9.81","0.00","0.00","","","","106000","SUPER WASH","HOUSE","","","","","",

