"","Eagle Sign Company"
"","OPEN WORK ORDERS AS OF 12/31/09"

"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Due Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs"
"""63018""","""221-0190 STANDARD CAT SCALE SP""","1","","380.98","91.00","81.91","","","","0.00","553.89","395.73","127.20","0.00","","","","0.00","522.93","30.96","","","0.00","","11/23/09","","","C","0.00","0.00","553.89","","","8.000","6.500"
"""63019""","""221-0190 STANDARD CAT SCALE SP""","1","","370.11","147.25","132.54","","","","0.00","649.90","395.73","127.20","0.00","","","","0.00","522.93","126.97","","","0.00","","11/24/09","","","C","0.00","0.00","649.90","","","8.000","9.750"
"""63020""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2206.29","273.14","245.85","","","","0.00","2725.28","3912.72","318.00","0.00","","","","0.00","4230.72","-1505.44","","","0.00","","11/20/09","","","C","0.00","0.00","2725.28","","","20.000","28.500"
"""63021""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2076.26","256.03","230.44","","","","0.00","2562.73","3912.72","318.00","0.00","","","","0.00","4230.72","-1667.99","","","0.00","","11/23/09","","","C","0.00","0.00","2562.73","","","20.000","34.500"
"""63022""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2002.32","134.20","120.78","","","","0.00","2257.30","3912.72","318.00","0.00","","","","0.00","4230.72","-1973.42","","","0.00","","11/24/09","","","C","0.00","0.00","2257.30","","","20.000","34.000"
"""63023""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","2003.61","107.06","96.37","","","","0.00","2207.04","3912.72","318.00","0.00","","","","0.00","4230.72","-2023.68","","","0.00","","11/25/09","","","C","0.00","0.00","2207.04","","","20.000","30.500"
"""63024""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","1070.31","85.44","76.91","","","","0.00","1232.66","3912.72","318.00","0.00","","","","0.00","4230.72","-2998.06","","","0.00","","11/26/09","","","C","0.00","0.00","1232.66","","","20.000","37.500"
"""63025""","""210-0190 CAT SCALE INSTRUCTION""","72","","1064.00","73.50","66.15","","414.00","","0.00","1617.65","1064.00","286.20","0.00","","","","0.00","1350.20","267.45","","","0.00","","11/20/09","","","C","0.00","0.00","1617.65","","","18.000","4.500"
"""63026""","""210-0180 CAT SCALE GUARANTEE F""","72","","1684.16","30.00","27.00","","511.20","","0.00","2252.36","1477.44","286.20","0.00","","","","0.00","1763.64","488.72","","","0.00","","11/20/09","","","C","0.00","0.00","2252.36","","","18.000","2.000"
"""63041""","""202-1330 6"" X 7"" X .032"" HAND""","200","","0.00","9.50","8.55","","","","0.00","18.05","280.00","0.00","0.00","","","","0.00","280.00","-261.95","","","0.00","","12/30/09","","","C","0.00","0.00","18.05","","","0.000","0.500"
"""63042""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","0.00","11.81","10.63","","","","0.00","22.44","736.99","127.20","0.00","","","","0.00","864.19","-841.75","","","0.00","","12/30/09","","","C","0.00","0.00","22.44","","","8.000","7.250"
"""63043""","""221-0300 5'-4 1/2"" X 20' STAND""","1","","0.00","7.88","7.09","","","","0.00","14.97","736.99","127.20","0.00","","","","0.00","864.19","-849.22","","","0.00","","12/31/09","","","C","0.00","0.00","14.97","","","8.000","8.750"
"""63050""","""221-0200 5'-4 1/2"" X 20' STAND""","1","","0.37","0.00","0.00","","","","0.00","0.37","3913.23","318.00","0.00","","","","0.00","4231.23","-4230.86","","","0.00","","01/14/10","","","C","0.00","0.00","0.37","","","20.000","31.750"
"""SC1396.1""","""@service / TACO JOHNÇS""","1","","0.00","106.25","191.25","","","","0.00","297.50","0.00","0.00","0.00","","","","0.00","0.00","297.50","","","420.00","100.00","06/27/08","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","297.50","","","0.000","7.000"
"""SC1527.1""","""@service / TACO JOHN'S""","1","","0.00","108.76","195.76","","","","0.00","304.52","0.00","0.00","0.00","","","","0.00","0.00","304.52","","","450.00","100.00","12/11/08","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","304.52","","","0.000","7.500"
"""SC1666.1""","""@warranty / TACO JOHNÇS""","1","","0.00","0.00","0.00","","165.31","","0.00","165.31","0.00","0.00","0.00","","","","0.00","0.00","165.31","","","1.00","100.00","06/15/09","106750","TACO JOHN'S","C","0.00","0.00","165.31","","","0.000",""
"""SC1682.1""","""@service / TACO JOHN'S""","1","","0.00","42.00","75.60","","","","0.00","117.60","0.00","0.00","0.00","","","","0.00","0.00","117.60","","","1.00","100.00","06/24/09","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","117.60","","","0.000","3.000"
"""SC1695.1""","""@ / TACO JOHN'S""","1","","79.23","85.00","153.00","","","","0.00","317.23","0.00","0.00","0.00","","","","0.00","0.00","317.23","","","0.00","","07/20/09","110100","TACO JOHN'S OF IOWA","C","0.00","0.00","317.23","","","0.000","5.750"
"""SC1774.1""","""@T&M / CHARLEYÇS GRILLED SUBS""","1","","0.00","0.00","0.00","","364.50","","0.00","364.50","0.00","0.00","0.00","","","","0.00","0.00","364.50","0.00","","0.00","","11/09/09","2668","CHARLEY'S GRILLED SUBS","C","0.00","0.00","364.50","01/13/10","SC1774","0.000",""
"""SC1774.2""","""@1 / CHARLEYÇS GRILLED SUBS""","1","","0.00","4.25","3.83","","303.35","","0.00","311.43","0.00","0.00","0.00","","","","0.00","0.00","311.43","0.00","","0.00","","11/18/09","2668","CHARLEY'S GRILLED SUBS","C","0.00","0.00","311.43","01/13/10","SC1774","0.000","0.250"
"""SC1792.1""","""@ / NATIONWIDE""","1","","0.00","11.63","20.93","","80.00","","0.00","112.56","0.00","0.00","0.00","","","","0.00","0.00","112.56","","","0.00","","11/16/09","2139","CRE NATIONWIDE","C","0.00","0.00","112.56","","","0.000","0.750"
"""SC1793.1""","""@ / NATIONWIDE""","1","","0.00","3.88","6.98","","80.00","","0.00","90.86","0.00","0.00","0.00","","","","0.00","0.00","90.86","","","0.00","","11/13/09","2139","CRE NATIONWIDE","C","0.00","0.00","90.86","","","0.000","0.250"
"""SC1794.1""","""@ / NATIONWIDE""","1","","0.00","7.75","13.95","","80.00","","0.00","101.70","0.00","0.00","0.00","","","","0.00","0.00","101.70","","","0.00","","11/16/09","2139","CRE NATIONWIDE","C","0.00","0.00","101.70","","","0.000","0.500"
"""SC1795.1""","""@ / NATIONWIDE""","1","","0.00","50.50","90.90","","79.70","","0.00","221.10","0.00","0.00","0.00","","","","0.00","0.00","221.10","","","0.00","","11/16/09","2139","CRE NATIONWIDE","C","0.00","0.00","221.10","","","0.000","3.500"
"""SC1803.1""","""@ / JERRY BURKHARDT""","1","","0.00","0.00","0.00","","406.00","","0.00","406.00","0.00","0.00","0.00","","","","0.00","0.00","406.00","507.50","20.00","507.50","100.00","11/25/09","2728","JERRY BURKHARDT","C","0.00","0.00","406.00","04/05/10","SC1803","0.000",""
"""SC1820.1""","""@ / Kum & Go #194""","1","","1.14","49.88","89.78","","","","0.00","140.80","0.00","0.00","0.00","","","","0.00","0.00","140.80","283.32","50.30","283.32","100.00","12/10/09","77950","NAGLE SIGNS, INC.","C","0.00","0.00","140.80","01/13/10","SC1820","0.000","5.500"
"""SC1821.1""","""@ / Kum & Go #2731""","1","","0.00","70.00","126.00","","","","0.00","196.00","0.00","0.00","0.00","","","","0.00","0.00","196.00","450.00","56.44","450.00","100.00","12/11/09","77950","NAGLE SIGNS, INC.","C","0.00","0.00","196.00","01/18/10","SC1821","0.000","9.000"
"""SC1825.1""","""@ / NATIONWIDE SERVICES COMPAN""","1","","90.34","121.13","218.03","","","","0.00","429.50","0.00","0.00","0.00","","","","0.00","0.00","429.50","1337.70","67.89","1337.70","100.00","12/16/09","79000","NATIONWIDE SERVICES COMPANY","C","0.00","0.00","429.50","01/25/10","SC1825","0.000","14.500"
"""SC1825.2""","""@Service / NATIONWIDE SERVICES""","1","","315.60","14.25","25.65","","","","0.00","355.50","0.00","0.00","0.00","","","","0.00","0.00","355.50","968.42","63.29","968.42","100.00","12/16/09","79000","NATIONWIDE SERVICES COMPANY","C","0.00","0.00","355.50","01/25/10","SC1825","0.000","3.500"
"""SC1825.3""","""@ / NATIONWIDE SERVICES COMPAN""","1","","215.40","0.00","0.00","","","","0.00","215.40","0.00","0.00","0.00","","","","0.00","0.00","215.40","751.96","71.35","751.96","100.00","12/16/09","79000","NATIONWIDE SERVICES COMPANY","C","0.00","0.00","215.40","03/24/10","SC1825-2","0.000","5.000"
"""SC1825.4""","""@ / NATIONWIDE SERVICES COMPAN""","1","","255.12","42.75","76.95","","","","0.00","374.82","0.00","0.00","0.00","","","","0.00","0.00","374.82","964.12","61.12","964.12","100.00","12/16/09","79000","NATIONWIDE SERVICES COMPANY","C","0.00","0.00","374.82","01/25/10","SC1825","0.000","4.500"
"""SC1830.1""","""@T&M / CAT #1350""","1","","0.00","31.25","48.60","","","","0.00","79.85","0.00","0.00","0.00","","","","0.00","0.00","79.85","0.00","","0.00","","12/16/09","18600","CAT SCALE","C","0.00","0.00","79.85","01/13/10","SC1830","0.000","2.250"
"""SC1831.1""","""@T&M / CAT #1337""","1","","0.00","0.00","0.00","","329.03","","0.00","329.03","0.00","0.00","0.00","","","","0.00","0.00","329.03","0.00","","0.00","","12/18/09","18600","CAT SCALE","C","0.00","0.00","329.03","01/13/10","SC1831","0.000",""
"""SC1832.1""","""@service / TACO JOHNÇS""","1","","0.00","0.00","0.00","","661.45","","0.00","661.45","0.00","0.00","0.00","","","","0.00","0.00","661.45","826.81","20.00","826.81","100.00","12/23/09","108530","TACO JOHN'S","C","0.00","0.00","661.45","01/13/10","SC1832","0.000",""
"""SC1836.1""","""@warranty / GIT N GO""","1","","93.15","34.88","62.78","","","","5.59","196.40","0.00","0.00","0.00","","","","0.00","0.00","196.40","0.00","","0.00","","01/01/10","49300","GIT N GO CONVENIENCE STORES","C","0.00","0.00","196.40","01/13/10","SC1836","0.000","2.250"
"""SC1839.1""","""@Service / DAHLÇS""","1","","12.36","15.50","27.90","","","","0.00","55.76","0.00","0.00","0.00","","","","0.00","0.00","55.76","146.96","62.06","146.96","100.00","12/31/09","2753","DAHL'S","C","0.00","0.00","55.76","01/12/10","SC1839","0.000","1.750"

"","","","","76241.50","25621.90","25931.59","0.00","11029.02","0.00","152.09","138976.10","88193.60","37918.95","0.00","0.00","24104.65","0.00","0.00","150217.20","-11241.10","160306.35","13.31","166207.74","9.62","","","","","0.00","0.00","138976.10"
