"15 FEB 2026","18:22:34","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/22 through 12/31/22", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"10691-1","04/25/22","INT","4236","EASTER SEALS CAMP SUNNYSIDE","510.99","121.83","389.16","76.16","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10691-1","04/25/22","INT","4236","EASTER SEALS CAMP SUNNYSIDE","1397.33","516.67","880.66","63.02","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10692","05/26/22","INT","3287","LAKESIDE CASINO","461.85","237.18","224.67","48.65","","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"10692","05/26/22","INT","3287","LAKESIDE CASINO","438.64","185.13","253.51","57.79","","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"10710-1","07/18/22","INT","5969","MCFADDEN COMPANIES","2769.93","1403.74","1366.19","49.32","","JEFF","","","","","","1","FAT CHARLIE´S TAVERN","URBANDALE","IA",
"10821","10/07/22","INT","5995","PAWS & PINTS","2894.49","2257.74","636.75","22.00","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10821","10/07/22","INT","5995","PAWS & PINTS","3841.72","2125.72","1716.00","44.67","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10821","10/07/22","INT","5995","PAWS & PINTS","8383.38","4517.47","3865.91","46.11","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10821","10/07/22","INT","5995","PAWS & PINTS","3745.91","1967.19","1778.72","47.48","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10821","10/07/22","INT","5995","PAWS & PINTS","3664.48","2302.70","1361.78","37.16","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10821-2","10/14/22","INT","5995","PAWS & PINTS","3775.65","3206.28","569.37","15.08","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10852","10/24/22","INT","5995","PAWS & PINTS","2633.17","1339.18","1293.99","49.14","95.00","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10852","10/24/22","INT","5995","PAWS & PINTS","2687.20","809.17","1878.03","69.89","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10852-3","12/19/22","INT","5995","PAWS & PINTS","7770.66","4478.01","3292.65","42.37","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"10933-1","10/27/22","INT","6031","ENVOY MORTGAGE","1436.31","466.03","970.28","67.55","","JEFF","","","","","","DEFAULT","ENVOY MORTGAGE","ALTOONA","IA",
"","","INT","","Product Totals","61397.47","34565.45","26832.02","43.70","95.00","JEFF",

"10045-2","02/17/22","MISC","5771","BLINK SIGNS","200.00","0.00","200.00","100.00","","JEFF","","","","","","1","LIFE STORAGE","URBANDALE","IA",
"10045-3","05/25/22","MISC","5771","BLINK SIGNS","200.00","0.00","200.00","100.00","","JEFF","","","","","","1","LIFE STORAGE","URBANDALE","IA",
"10045-3","05/25/22","MISC","5771","BLINK SIGNS","325.00","0.00","325.00","100.00","","JEFF","","","","","","1","LIFE STORAGE","URBANDALE","IA",
"10413","01/04/22","MISC","5880","CITY OF INDIANOLA","308.50","143.67","164.83","53.43","","JEFF","","","","","","DEFAULT","CITY OF INDIANOLA","INDIANOLA","IA",
"10573","01/05/22","MISC","3287","LAKESIDE CASINO","3062.50","2450.00","612.50","20.00","25.00","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"10622","02/28/22","MISC","3287","LAKESIDE CASINO","5600.00","3500.00","2100.00","37.50","140.91","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"10656","03/14/22","MISC","5935","BEISSER LUMBER COMPANY","572.44","322.35","250.09","43.69","","JEFF","","","","","","DEFAULT","BEISSER LUMBER COMPANY","GRIMES","IA",
"10681","03/28/22","MISC","5189","THE CONCRETE COMPANY","304.82","89.46","215.36","70.65","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"10740","05/10/22","MISC","5263","HAZ-MAT RESPONSE INC.","37.74","21.12","16.62","44.04","","JEFF","","","","","","DEFAULT","HAZ-MAT Response Inc.","GRIMES","IA",
"10851","08/09/22","MISC","5988","PERFORMANCE CONTRACTING INC.","376.84","209.90","166.94","44.30","","JEFF","","","","","","DEFAULT","PERFORMANCE CONTRACTING INC.","GRIMES","IA",
"10851","08/09/22","MISC","5988","PERFORMANCE CONTRACTING INC.","268.68","98.92","169.76","63.18","","JEFF","","","","","","DEFAULT","PERFORMANCE CONTRACTING INC.","GRIMES","IA",
"10851","08/09/22","MISC","5988","PERFORMANCE CONTRACTING INC.","1276.54","624.77","651.77","51.06","","JEFF","","","","","","DEFAULT","PERFORMANCE CONTRACTING INC.","GRIMES","IA",
"10934-1","10/11/22","MISC","6037","RUGGLES SIGN","700.00","146.09","553.91","79.13","","JEFF","","","","","","1","ARULA # 2007- RUGGLES SIGN","WEST DES MOINES","IA",
"SC7376","12/06/22","MISC","5898","MCKEE AUTO & RV","0.00","362.44","-362.44","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"","","MISC","","Product Totals","13233.06","7968.72","5264.34","39.78","165.91","JEFF",

"10024","08/17/22","MONMNT","5763","CHRISTIAN LIFE ASSEMBLY OF GOD","22371.63","15363.46","7008.17","31.33","","JEFF","","","","","","DEFAULT","CHRISTIAN LIFE ASSEMBLY OF GOD","NORWALK","IA",
"10372","12/30/22","MONMNT","4170","KNAPP PROPERTIES","6362.88","4356.67","2006.21","31.53","","JEFF","","","","","","3","THE PRESERVE","WEST DES MOINES","IA",
"10441","04/20/22","MONMNT","5889","HOPE DEVELOPMENT AND REALTY","14009.73","9227.86","4781.87","34.13","185.00","JEFF","","","","","","1","HOPE PLAZA","GRIMES","IA",
"10441","04/20/22","MONMNT","5889","HOPE DEVELOPMENT AND REALTY","13713.70","6950.60","6763.10","49.32","","JEFF","","","","","","1","HOPE PLAZA","GRIMES","IA",
"10472","01/31/22","MONMNT","2141","PRIDE NEON  INC.","1919.42","587.59","1331.83","69.39","","JEFF","","","","","","5","POET BIOREFINING - PRIDE NEON INC.","SHELL ROCK","IA",
"10473","01/31/22","MONMNT","2141","PRIDE NEON  INC.","1477.16","869.19","607.97","41.16","","JEFF","","","","","","2","POET BIOREFINING - PRIDE NEON INC.","MENLO","IA",
"10473","01/31/22","MONMNT","2141","PRIDE NEON  INC.","0.00","0.00","0.00","","","JEFF","","","","","","2","POET BIOREFINING - PRIDE NEON INC.","MENLO","IA",
"10474","02/09/22","MONMNT","2141","PRIDE NEON  INC.","1565.61","956.96","608.65","38.88","","JEFF","","","","","","6","POET BIOREFINING - PRIDE NEON INC.","IOWA FALLS","IA",
"10475","02/01/22","MONMNT","2141","PRIDE NEON  INC.","1919.42","941.80","977.62","50.93","","JEFF","","","","","","4","POET BIOREFINING - PRIDE NEON INC.","ARTHUR","IA",
"10476","02/09/22","MONMNT","2141","PRIDE NEON  INC.","2007.87","425.34","1582.53","78.82","","JEFF","","","","","","3","POET BIOREFINING - PRIDE NEON INC.","FAIRBANK","IA",
"10484-2","10/13/22","MONMNT","5898","MCKEE AUTO & RV","10207.90","4876.68","5331.22","52.23","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10494","01/19/22","MONMNT","2535","ATLAS SIGN INDUSTRIES","603.99","323.22","280.77","46.49","","JEFF","","","","","","82","US CELLULAR - ATLAS SIGNS","WAUKEE","IA",
"10595","05/05/22","MONMNT","5935","BEISSER LUMBER COMPANY","0.00","0.00","0.00","","200.00","JEFF","","","","","","DEFAULT","BEISSER LUMBER COMPANY","GRIMES","IA",
"10595","05/05/22","MONMNT","5935","BEISSER LUMBER COMPANY","4888.79","2605.44","2283.35","46.71","","JEFF","","","","","","DEFAULT","BEISSER LUMBER COMPANY","GRIMES","IA",
"10614","07/27/22","MONMNT","2460","DOWNING INC.","18260.51","11200.20","7060.31","38.66","953.06","JEFF","","","","","","17","PAWS & PINTS","DES MOINES","IA",
"10732","05/12/22","MONMNT","5459","TSS","1521.07","1211.48","309.59","20.35","","JEFF","","","","","","DEFAULT","NATIONAL CARWASH SOLUTIONS, INC.","GRIMES","IA",
"10770-2","08/18/22","MONMNT","5988","PERFORMANCE CONTRACTING INC.","566.27","244.57","321.70","56.81","","JEFF","","","","","","DEFAULT","PERFORMANCE CONTRACTING INC.","GRIMES","IA",
"10892-1","09/26/22","MONMNT","2983","SHERIDAN PARK UNITED METHODIST CHURCH","1429.99","647.84","782.15","54.70","198.56","JEFF","","","","","","DEFAULT","SHERIDAN PARK UNITED METHODIST CHURCH","DES MOINES","IA",
"","","MONMNT","","Product Totals","102825.94","60788.90","42037.04","40.88","1536.62","JEFF",

"10544","02/24/22","NEON","5914","THOMAS REST HAVEN","1240.74","448.66","792.08","63.84","","JEFF","","","","","","DEFAULT","THOMAS REST HAVEN","COON RAPIDS","IA",
"","","NEON","","Product Totals","1240.74","448.66","792.08","63.84","0.00","JEFF",

"10045-3","05/25/22","OUTS","5771","BLINK SIGNS","6417.30","763.42","5653.88","88.10","","JEFF","","","","","","1","LIFE STORAGE","URBANDALE","IA",
"10045-3","05/25/22","OUTS","5771","BLINK SIGNS","3053.85","5120.00","-2066.15","-67.66","","JEFF","","","","","","1","LIFE STORAGE","URBANDALE","IA",
"10614","07/27/22","OUTS","2460","DOWNING INC.","2227.36","1873.61","353.75","15.88","","JEFF","","","","","","17","PAWS & PINTS","DES MOINES","IA",
"10614","07/27/22","OUTS","2460","DOWNING INC.","2119.41","1272.94","846.47","39.94","","JEFF","","","","","","17","PAWS & PINTS","DES MOINES","IA",
"10614","07/27/22","OUTS","2460","DOWNING INC.","3588.40","2327.82","1260.58","35.13","","JEFF","","","","","","17","PAWS & PINTS","DES MOINES","IA",
"10615","03/22/22","OUTS","4170","KNAPP PROPERTIES","1244.50","950.00","294.50","23.66","","JEFF","","","","","","3","THE PRESERVE","WEST DES MOINES","IA",
"10781","09/20/22","OUTS","3461","AURORA SIGN CO.","12132.64","9494.44","2638.20","21.74","","JEFF","","","","","","11","CHAMPION XPRESS CARWASH","MARSHALLTOWN","IA",
"10802","10/29/22","OUTS","3461","AURORA SIGN CO.","9124.71","5864.69","3260.02","35.73","400.00","JEFF","","","","","","13","CHAMPION XPRESS CARWASH","OTTUMWA","IA",
"10830","10/07/22","OUTS","6010","FARMERS BANK OF NORTHERN MISSOURI","5134.00","3235.66","1898.34","36.98","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","JAMESPORT","MO",
"10840","11/09/22","OUTS","6014","NEW OPPORTUNITIES","5970.13","3991.16","1978.97","33.15","","JEFF","","","","","","DEFAULT","NEW OPPORTUNITIES","CARROLL","IA",
"10870-1","10/07/22","OUTS","5115","APEX SIGN GROUP","1454.10","1050.00","404.10","27.79","","JEFF","","","","","","7","PETCO - APEX SIGN GROUP","WEST DES MOINES","IA",
"10870-1","10/07/22","OUTS","5115","APEX SIGN GROUP","4041.35","3025.00","1016.35","25.15","","JEFF","","","","","","7","PETCO - APEX SIGN GROUP","WEST DES MOINES","IA",
"10871","09/26/22","OUTS","5115","APEX SIGN GROUP","1454.10","1050.00","404.10","27.79","","JEFF","","","","","","6","PETCO - APEX SIGN GROUP","DES MOINES","IA",
"10871","09/26/22","OUTS","5115","APEX SIGN GROUP","4663.60","3548.79","1114.81","23.90","","JEFF","","","","","","6","PETCO - APEX SIGN GROUP","DES MOINES","IA",
"","","OUTS","","Product Totals","62625.45","43567.53","19057.92","30.43","400.00","JEFF",

"10811","10/21/22","PLCUT","6006","VAN WALL EQUIPMENT","7138.81","4807.09","2331.72","32.66","","JEFF","","","","","","DEFAULT","VAN WALL EQUIPMENT","MASON CITY","IA",
"","","PLCUT","","Product Totals","7138.81","4807.09","2331.72","32.66","0.00","JEFF",

"10024","08/17/22","PRMT","5763","CHRISTIAN LIFE ASSEMBLY OF GOD","0.00","93.61","-93.61","","273.59","JEFF","","","","","","DEFAULT","CHRISTIAN LIFE ASSEMBLY OF GOD","NORWALK","IA",
"10413","01/04/22","PRMT","5880","CITY OF INDIANOLA","135.00","118.09","16.91","12.53","","JEFF","","","","","","DEFAULT","CITY OF INDIANOLA","INDIANOLA","IA",
"10437","03/03/22","PRMT","5791","VAN WALL EQUIPMENT","0.00","42.94","-42.94","","","JEFF","","","","","","7","VAN WALL EQUIPMENT","DENISON","IA",
"10441","04/20/22","PRMT","5889","HOPE DEVELOPMENT AND REALTY","0.00","85.88","-85.88","","","JEFF","","","","","","1","HOPE PLAZA","GRIMES","IA",
"10484","06/18/22","PRMT","5898","MCKEE AUTO & RV","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10493","02/03/22","PRMT","2535","ATLAS SIGN INDUSTRIES","0.00","42.96","-42.96","","","JEFF","","","","","","81","US CELLULAR - ATLAS SIGNS","PERRY","IA",
"10494","01/19/22","PRMT","2535","ATLAS SIGN INDUSTRIES","0.00","32.21","-32.21","","","JEFF","","","","","","82","US CELLULAR - ATLAS SIGNS","WAUKEE","IA",
"10513","04/04/22","PRMT","2535","ATLAS SIGN INDUSTRIES","0.00","32.21","-32.21","","","JEFF","","","","","","85","US CELLULAR - ATLAS SIGNS","NEWTON","IA",
"10516","01/19/22","PRMT","5906","WHOLISTIC HEALTH CENTER","0.00","75.15","-75.15","","","JEFF","","","","","","DEFAULT","WHOLISTIC HEALTH CENTER","ALTOONA","IA",
"10548","06/24/22","PRMT","5258","PATTISONID","150.00","85.88","64.12","42.75","","JEFF","","","","","","11","ATHLETICO PHYSICAL THERAPY","CARLISLE","IA",
"10594","06/09/22","PRMT","5903","ANTHOLOGIC","0.00","0.00","0.00","","","JEFF","","","","","","1","ANTHOLOGIC","DES MOINES","IA",
"10595","05/05/22","PRMT","5935","BEISSER LUMBER COMPANY","0.00","64.42","-64.42","","","JEFF","","","","","","DEFAULT","BEISSER LUMBER COMPANY","GRIMES","IA",
"10597-1","03/14/22","PRMT","5936","WHISTLE STOP CAR WASH","0.00","21.48","-21.48","","","JEFF","","","","","","DEFAULT","WHISTLE STOP CAR WASH","BOONE","IA",
"10599","03/31/22","PRMT","5937","HACIENDA VIEJA","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","HACIENDA VIEJA","GRIMES","IA",
"10614","07/27/22","PRMT","2460","DOWNING INC.","0.00","150.30","-150.30","","","JEFF","","","","","","17","PAWS & PINTS","DES MOINES","IA",
"10634","05/12/22","PRMT","5945","INDIGO SIGNS","0.00","0.00","0.00","","","JEFF","","","","","","1","TITAN MACHINERY - INDIGO SIGNS","GREENFIELD","IA",
"10641","05/16/22","PRMT","5949","CUSTOM EYEZ SIGNS LLC","0.00","128.82","-128.82","","","JEFF","","","","","","1","BOSS´ PIZZA - CUSTOM EYEZ SIGNS","DES MOINES","IA",
"10643","03/22/22","PRMT","5951","MASSAGE HEIGHTS","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","MASSAGE HEIGHTS","JOHNSTON","IA",
"10672","05/06/22","PRMT","5959","IN HOME PET CARE","0.00","42.94","-42.94","","","JEFF","","","","","","DEFAULT","IN HOME PET CARE","DES MOINES","IA",
"10680","04/27/22","PRMT","5962","ADEL TIRE & SERVICE","0.00","42.94","-42.94","","","JEFF","","","","","","DEFAULT","ADEL TIRE & SERVICE","ADEL","IA",
"10705","05/25/22","PRMT","3798","PACIFIC NEON","0.00","85.88","-85.88","","","JEFF","","","","","","3","BOOT BARN","WEST DES MOINES","IA",
"10710-1","07/18/22","PRMT","5969","MCFADDEN COMPANIES","0.00","107.42","-107.42","","","JEFF","","","","","","1","FAT CHARLIE´S TAVERN","URBANDALE","IA",
"10714","06/07/22","PRMT","5971","LINZ ELECTRIC","0.00","75.15","-75.15","","197.00","JEFF","","","","","","DEFAULT","LINZ ELECTRIC","GRIMES","IA",
"10720","06/05/22","PRMT","5972","R&S PARTNERS","0.00","42.94","-42.94","","","JEFF","","","","","","1","HARP´S APPLIANCE","DES MOINES","IA",
"10729-1","07/19/22","PRMT","5945","INDIGO SIGNS","0.00","0.00","0.00","","","JEFF","","","","","","2","TITAN MACHINERY - INDIGO SIGNS","AVOCA","IA",
"10741","05/19/22","PRMT","2395","ARCHITECTURAL GRAPHICS  INC.","150.00","42.94","107.06","71.37","541.88","JEFF","","","","","","20","KOHL´S - AGI","URBANDALE","IA",
"10754","08/05/22","PRMT","5984","CORNERSTONE DENTAL","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","CORNERSTONE DENTAL","HARLAN","IA",
"10765","06/13/22","PRMT","3461","AURORA SIGN CO.","175.00","0.00","175.00","100.00","195.58","JEFF","","","","","","11","CHAMPION XPRESS CARWASH","MARSHALLTOWN","IA",
"10766","07/06/22","PRMT","5989","LIMB LAB","0.00","75.15","-75.15","","","JEFF","","","","","","DEFAULT","LIMB LAB","DES MOINES","IA",
"10770-1","07/26/22","PRMT","5988","PERFORMANCE CONTRACTING INC.","0.00","75.15","-75.15","","","JEFF","","","","","","DEFAULT","PERFORMANCE CONTRACTING INC.","GRIMES","IA",
"10776-1","10/05/22","PRMT","3461","AURORA SIGN CO.","0.00","128.84","-128.84","","","JEFF","","","","","","12","CHAMPION XPRESS CARWASH","URBANDALE","IA",
"10782","07/11/22","PRMT","5996","DOUGH MAMA'S PIZZERIA","0.00","21.48","-21.48","","","JEFF","","","","","","DEFAULT","DOUGH MAMA´S PIZZERIA","DES MOINES","IA",
"10796","07/26/22","PRMT","6001","1ST STREET TAVERN","0.00","75.15","-75.15","","","JEFF","","","","","","DEFAULT","1ST STREET TAVERN","GRIMES","IA",
"10800","08/09/22","PRMT","5115","APEX SIGN GROUP","150.00","0.00","150.00","100.00","135.00","JEFF","","","","","","6","PETCO - APEX SIGN GROUP","DES MOINES","IA",
"10801","10/06/22","PRMT","5898","MCKEE AUTO & RV","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10802","10/29/22","PRMT","3461","AURORA SIGN CO.","0.00","0.00","0.00","","","JEFF","","","","","","13","CHAMPION XPRESS CARWASH","OTTUMWA","IA",
"10807","06/28/22","PRMT","3205","STRATUS","150.00","42.94","107.06","71.37","75.00","JEFF","","","","","","41","FARMERS INSURANCE - AARON HOWARD AGENCY - MC ICON","URBANDALE","OH",
"10811","10/21/22","PRMT","6006","VAN WALL EQUIPMENT","0.00","42.94","-42.94","","","JEFF","","","","","","DEFAULT","VAN WALL EQUIPMENT","MASON CITY","IA",
"10830","10/07/22","PRMT","6010","FARMERS BANK OF NORTHERN MISSOURI","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","JAMESPORT","MO",
"10840","11/09/22","PRMT","6014","NEW OPPORTUNITIES","150.00","0.00","150.00","100.00","","JEFF","","","","","","DEFAULT","NEW OPPORTUNITIES","CARROLL","IA",
"10846","07/31/22","PRMT","5891","R&R REALTY GROUP","0.00","42.94","-42.94","","","JEFF","","","","","","3","R&R REALTY - LIMB LAB","DES MOINES","IA",
"10855-1","08/14/22","PRMT","5115","APEX SIGN GROUP","150.00","42.94","107.06","71.37","269.40","JEFF","","","","","","7","PETCO - APEX SIGN GROUP","WEST DES MOINES","IA",
"10861","10/26/22","PRMT","6018","COUNTRY LANDSCAPES","0.00","45.36","-45.36","","","JEFF","","","","","","1","BROOK RIDGE- COUNTRY LANDSCAPES","ALTOONA","IA",
"10862","10/24/22","PRMT","6019","BEST PROPERTIES","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","VICTORIA CLEANERS","URBANDALE","IA",
"10866-1","11/09/22","PRMT","5163","CHANDLER SIGNS LLC","0.00","0.00","0.00","","","JEFF","","","","","","2","CINEMARK - CHANDLER SIGNS","ALTOONA","IA",
"10890-1","10/27/22","PRMT","5325","WHO CHANNEL 13","0.00","68.03","-68.03","","","JEFF","","","","","","DEFAULT","WHO CHANNEL 13","DES MOINES,","IA",
"10892-1","09/26/22","PRMT","2983","SHERIDAN PARK UNITED METHODIST CHURCH","0.00","22.68","-22.68","","","JEFF","","","","","","DEFAULT","SHERIDAN PARK UNITED METHODIST CHURCH","DES MOINES","IA",
"10916-1","10/27/22","PRMT","6031","ENVOY MORTGAGE","0.00","45.36","-45.36","","","JEFF","","","","","","DEFAULT","ENVOY MORTGAGE","ALTOONA","IA",
"10928-1","11/28/22","PRMT","6036","CONSTRUCTION & AGGREGATE PRODUCTS","0.00","68.04","-68.04","","","JEFF","","","","","","DEFAULT","CONSTRUCTION & AGGREGATE PRODUCTS","DES MOINES","IA",
"10951-1","11/21/22","PRMT","6039","SERVICE REPS.  INC.","0.00","79.39","-79.39","","","JEFF","","","","","","DEFAULT","SERVICE REPS., INC.","GRIMES","IA",
"10953-1","11/03/22","PRMT","5258","PATTISONID","150.00","45.36","104.64","69.76","229.16","JEFF","","","","","","13","ATHLETICO PHYSICAL THERAPY","JOHNSTON","IA",
"","","PRMT","","Product Totals","1360.00","2335.91","-975.91","-71.76","1916.61","JEFF",

"10484","06/18/22","PYLON","5898","MCKEE AUTO & RV","77371.32","54964.14","22407.18","28.96","215.00","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10484","06/18/22","PYLON","5898","MCKEE AUTO & RV","836.69","613.54","223.15","26.67","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10484","06/18/22","PYLON","5898","MCKEE AUTO & RV","327.40","75.08","252.32","77.07","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"10781","09/20/22","PYLON","3461","AURORA SIGN CO.","2042.40","825.73","1216.67","59.57","","JEFF","","","","","","11","CHAMPION XPRESS CARWASH","MARSHALLTOWN","IA",
"10830","10/07/22","PYLON","6010","FARMERS BANK OF NORTHERN MISSOURI","13001.00","6377.56","6623.44","50.95","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","JAMESPORT","MO",
"","","PYLON","","Product Totals","93578.81","62856.05","30722.76","32.83","215.00","JEFF",

"10668-1","04/19/22","REPFCE","5955","PIONEER HIBRED INTERNATIONAL INC.","993.14","1155.96","-162.82","-16.39","","JEFF","","","","","","DEFAULT","CORTEVA","FREMONT","IA",
"10680","04/27/22","REPFCE","5962","ADEL TIRE & SERVICE","2398.77","1350.66","1048.11","43.69","","JEFF","","","","","","DEFAULT","ADEL TIRE & SERVICE","ADEL","IA",
"10754","08/05/22","REPFCE","5984","CORNERSTONE DENTAL","2041.43","1261.51","779.92","38.20","","JEFF","","","","","","DEFAULT","CORNERSTONE DENTAL","HARLAN","IA",
"","","REPFCE","","Product Totals","5433.34","3768.13","1665.21","30.65","0.00","JEFF",

"SC6978","02/15/22","SRVCE","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","270.00","319.09","-49.09","-18.18","","JEFF","","","","","","1","PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES","IA",
"SC6998","03/03/22","SRVCE","2330","MAID-RITE - OVERTURF ENTERPRISES","476.28","905.12","-428.84","-90.04","","JEFF","","","","","","DEFAULT","MAID-RITE OVERTURF ENTERPRISES","NORWALK","IA",
"SC6999","01/06/22","SRVCE","5928","SUBWAY","0.00","91.18","-91.18","","","JEFF","","","","","","DEFAULT","SUBWAY","OSCEOLA","IA",
"SC7000","01/07/22","SRVCE","2535","ATLAS SIGN INDUSTRIES","90.00","60.78","29.22","32.47","","JEFF","","","","","","46","US CELLULAR - ATLAS SIGNS","DES MOINES","IA",
"SC7010","01/28/22","SRVCE","5189","THE CONCRETE COMPANY","167.50","95.59","71.91","42.93","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"SC7017","01/18/22","SRVCE","3287","LAKESIDE CASINO","1312.50","1050.00","262.50","20.00","77.77","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC7024","01/28/22","SRVCE","5871","AD LIGHT GROUP","0.00","91.18","-91.18","","","JEFF","","","","","","1","10TH ST. LOFTS","DES MOINES","IA",
"SC7039","02/15/22","SRVCE","5562","MOM'S MEALS","202.50","199.00","3.50","1.73","","JEFF","","","","","","DEFAULT","MOM´S MEALS","DES MOINES","IA",
"SC7040","02/24/22","SRVCE","5823","LUMINEO SIGNS.","225.00","151.95","73.05","32.47","","JEFF","","","","","","1","MORTON BUILDINGS","JEFFERSON","IA",
"SC7051","03/05/22","SRVCE","2535","ATLAS SIGN INDUSTRIES","519.22","334.08","185.14","35.66","","JEFF","","","","","","83","US CELLULAR - ATLAS SIGNS","DES MOINES","IA",
"SC7052","02/18/22","SRVCE","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","548.40","301.81","246.59","44.97","","JEFF","","","","","","1","PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES","IA",
"SC7066","03/08/22","SRVCE","5791","VAN WALL EQUIPMENT","0.00","548.95","-548.95","","","JEFF","","","","","","7","VAN WALL EQUIPMENT","DENISON","IA",
"SC7084","03/22/22","SRVCE","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","180.00","121.55","58.45","32.47","","JEFF","","","","","","1","PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES","IA",
"SC7107","04/09/22","SRVCE","5964","GRUMPY GOAT","321.68","211.89","109.79","34.13","","JEFF","","","","","","DEFAULT","GRUMPY GOAT","WEST DES MOINES","IA",
"SC7116","04/14/22","SRVCE","5880","CITY OF INDIANOLA","0.00","106.37","-106.37","","","JEFF","","","","","","DEFAULT","CITY OF INDIANOLA","INDIANOLA","IA",
"SC7119","04/14/22","SRVCE","5115","APEX SIGN GROUP","250.00","0.00","250.00","100.00","","JEFF","","","","","","7","PETCO - APEX SIGN GROUP","WEST DES MOINES","IA",
"SC7123","04/22/22","SRVCE","3461","AURORA SIGN CO.","250.00","71.77","178.23","71.29","","JEFF","","","","","","10","FOAM CAR WASH - AURORA SIGN","URBANDALE","IA",
"SC7142","05/13/22","SRVCE","5962","ADEL TIRE & SERVICE","474.12","242.80","231.32","48.79","","JEFF","","","","","","DEFAULT","ADEL TIRE & SERVICE","ADEL","IA",
"SC7171","05/25/22","SRVCE","3798","PACIFIC NEON","0.00","10.62","-10.62","","","JEFF","","","","","","1","BOOT BARN - PACIFIC NEON","WEST DES MOINES","IA",
"SC7203","06/20/22","SRVCE","5971","LINZ ELECTRIC","0.00","45.59","-45.59","","","JEFF","","","","","","DEFAULT","LINZ ELECTRIC","GRIMES","IA",
"SC7207","06/20/22","SRVCE","5898","MCKEE AUTO & RV","0.00","275.47","-275.47","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"SC7212","07/09/22","SRVCE","5898","MCKEE AUTO & RV","392.50","247.54","144.96","36.93","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"SC7234","07/14/22","SRVCE","5898","MCKEE AUTO & RV","0.00","30.40","-30.40","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
