"15 FEB 2026","18:14:32","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/14 through 12/31/14", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 

"5470","02/23/14","PYLON","5470.1","15662","1162.00","521.82","640.18","55.09","160.51","","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","249","CAT #1461","JOPLIN","MO",
"5470","","","Invoice Totals","","1162.00","521.82","640.18","55.09","160.51","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5471","05/30/14","PRMT","5471.1","15352","0.00","0.00","0.00","","60.00","","60.00","60.00","","","","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","05/30/14","PRMT","5471.2","15351","125.00","0.00","125.00","100.00","","","77.20","124.29","37.89","125.00","38.24","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","05/30/14","INSTL","5471.3","15353","1306.76","522.16","784.60","60.04","","","930.21","1306.76","28.82","","","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","05/30/14","INSTL","5471.4","15354","532.03","556.11","-24.08","-4.53","","","363.27","532.03","31.72","","","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","05/30/14","INSTL","5471.5","15355","146.42","0.00","146.42","100.00","","","114.40","146.42","21.87","","","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","05/30/14","MISC","5471.6","","250.00","0.00","250.00","100.00","","","","","","","","112460","THE INSITE GROUP","JOEP","","","","","","10","STATE FARM","CARROLL","IA",
"5471","","","Invoice Totals","","2360.21","1078.27","1281.94","54.31","60.00","0.00","1545.08","2169.50","28.78","125.00","-1136.06","112460","THE INSITE GROUP","JOEP","","","","","",

"5472","02/25/14","PRMT","5472.1","","120.00","0.00","120.00","100.00","63.00","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5472","","","Invoice Totals","","120.00","0.00","120.00","100.00","63.00","0.00","0.00","0.00","","","","3582","EVERBRITE LLC","RICHT","","","","","",

"5473","03/17/14","SRVCE","5473.1","","635.00","294.31","340.69","53.65","","","","","","","","2561","NORTH AMERICAN SIGNS","RICHT","","","","","","4","RADIOSHACK","ALTOONA","IA",
"5473","","","Invoice Totals","","635.00","294.31","340.69","53.65","0.00","0.00","0.00","0.00","","","","2561","NORTH AMERICAN SIGNS","RICHT","","","","","",

"5474","05/22/14","INSTL","5474.1","14234","11187.37","3993.71","7193.66","64.30","444.25","","7268.74","11187.37","35.03","","","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","JOEP","","","","","","6","PARK FAIR MALL","DES MOINES","IA",
"5474","05/22/14","INSTL","5474.2","14235","5988.38","3117.23","2871.15","47.95","","","3982.84","5988.38","33.49","","","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","JOEP","","","","","","6","PARK FAIR MALL","DES MOINES","IA",
"5474","","","Invoice Totals","","17175.75","7110.94","10064.81","58.60","444.25","0.00","11251.58","17175.75","34.49","","","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","JOEP","","","","","",

"5475","05/05/14","MONMNT","5475.1","15593","5445.90","4115.31","1330.59","24.43","81.00","326.75","3775.09","5445.90","30.68","","","4030","ANKENY FAMILY DENTAL CENTER","RYANW","","","","","","DEFAULT","ANKENY FAMILY DENTAL CENTER","ANKENY","IA",
"5475","","","Invoice Totals","","5445.90","4115.31","1330.59","24.43","81.00","326.75","3775.09","5445.90","30.68","","","4030","ANKENY FAMILY DENTAL CENTER","RYANW","","","","","",

"5477","03/19/14","PRMT","5477.1","15177","135.87","101.33","34.54","25.42","193.00","394.08","270.20","328.87","17.84","","","3973","BURLINGTON TRAILWAYS","JOEP","","","","","","DEFAULT","BURLINGTON TRAILWAYS","DES MOINES","IA",
"5477","03/19/14","BLDG","5477.2","15614","3610.03","2014.96","1595.07","44.18","","","2327.65","3610.03","35.52","","","3973","BURLINGTON TRAILWAYS","JOEP","","","","","","DEFAULT","BURLINGTON TRAILWAYS","DES MOINES","IA",
"5477","03/19/14","REPFCE","5477.3","15615","2822.18","1076.24","1745.94","61.86","","","1764.77","2822.18","37.47","","","3973","BURLINGTON TRAILWAYS","JOEP","","","","","","DEFAULT","BURLINGTON TRAILWAYS","DES MOINES","IA",
"5477","","","Invoice Totals","","6568.08","3192.53","3375.55","51.39","193.00","394.08","4362.62","6761.08","35.47","","","3973","BURLINGTON TRAILWAYS","JOEP","","","","","",

"5478","03/17/14","BLDG","5478.1","15518","3694.33","1685.24","2009.09","54.38","143.50","277.83","2337.30","3694.33","36.73","","","4031","THE PICKER KNOWS","MIKEE","","","","","","DEFAULT","THE PICKER KNOWS","DES MOINES","IA",
"5478","03/17/14","REPFCE","5478.2","15627","936.18","656.12","280.06","29.92","","","602.82","985.45","38.83","936.18","35.61","4031","THE PICKER KNOWS","MIKEE","","","","","","DEFAULT","THE PICKER KNOWS","DES MOINES","IA",
"5478","","","Invoice Totals","","4630.51","2341.36","2289.15","49.44","143.50","277.83","2940.12","4679.78","37.17","936.18","-214.05","4031","THE PICKER KNOWS","MIKEE","","","","","",

"5479","02/27/14","MISC","5479.1","","305.04","242.48","62.56","20.51","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","02/27/14","MISC","5479.2","","298.31","237.10","61.21","20.52","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","02/27/14","MISC","5479.3","","439.54","350.08","89.46","20.35","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5479","","","Invoice Totals","","1042.89","829.66","213.23","20.45","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5480","03/20/14","MISC","5480.1","","123.56","88.11","35.45","28.69","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5480","","","Invoice Totals","","123.56","88.11","35.45","28.69","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5481","03/31/14","SURVEY","5481.1","","300.00","23.60","276.40","92.13","","18.00","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","KENT","","","","","","9","WELLS FARGO-JOHNSTON # 103730","JOHNSTON","IA",
"5481","","","Invoice Totals","","300.00","23.60","276.40","92.13","0.00","18.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","KENT","","","","","",

"5482","03/31/14","SURVEY","5482.1","","300.00","0.00","300.00","100.00","","18.00","","","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","KENT","","","","","","8","WELLS FARGO - URBANDALE 100680","URBANDALE","IA",
"5482","","","Invoice Totals","","300.00","0.00","300.00","100.00","0.00","18.00","0.00","0.00","","","","4018","SIGNTECH ELECTRICAL ADVERTISING  INC.","KENT","","","","","",

"5483","02/28/14","MISC","5483.1","","194.08","153.71","40.37","20.80","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5483","","","Invoice Totals","","194.08","153.71","40.37","20.80","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5484","03/17/14","REPFCE","5484.1","15566","1428.92","605.67","823.25","57.61","96.00","86.34","910.06","1428.92","36.31","","","4032","SARA LEE BAKERY OUTLET","KENT","","","","","","DEFAULT","SARA LEE BAKERY OUTLET","DES MOINES","IA",
"5484","03/17/14","SRVCE","5484.2","","291.42","255.61","35.81","12.29","","","","","","","","4032","SARA LEE BAKERY OUTLET","KENT","","","","","","DEFAULT","SARA LEE BAKERY OUTLET","DES MOINES","IA",
"5484","","","Invoice Totals","","1720.34","861.28","859.06","49.94","96.00","86.34","910.06","1428.92","36.31","","","4032","SARA LEE BAKERY OUTLET","KENT","","","","","",

"5485","02/28/14","PYLON","5485.1","15710","1162.00","521.82","640.18","55.09","199.09","","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","54","CAT #292","JACKSONVILLE","FL",
"5485","","","Invoice Totals","","1162.00","521.82","640.18","55.09","199.09","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5486","03/05/14","PYLON","5486.1","15735","1162.00","530.26","631.74","54.37","1018.83","","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","393","CAT #549","FRANKLIN","OH",
"5486","","","Invoice Totals","","1162.00","530.26","631.74","54.37","1018.83","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5487","03/13/14","MISC","5487.1","","217.61","172.54","45.07","20.71","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5487","","","Invoice Totals","","217.61","172.54","45.07","20.71","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5488","03/27/14","PYLON","5488.1","15734","11509.00","7900.14","3608.86","31.36","1608.40","","0.00","0.00","","11509.00","100.00","18600","CAT SCALE","MIKEE","","","","","","338","CAT #639","WILDWOOD","FL",
"5488","","","Invoice Totals","","11509.00","7900.14","3608.86","31.36","1608.40","0.00","0.00","0.00","","11509.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5489","03/17/14","REPFCE","5489.1","15668","440.17","266.99","173.18","39.34","","26.41","257.62","440.17","41.47","","","3093","K & E DISTRIBUTING","JOEP","","","","","","DEFAULT","K & E DISTRIBUTING","DALLAS CENTER","IA",
"5489","","","Invoice Totals","","440.17","266.99","173.18","39.34","0.00","26.41","257.62","440.17","41.47","","","3093","K & E DISTRIBUTING","JOEP","","","","","",

"5490","03/18/14","CHANNL","5490.1","15373","2405.69","1521.81","883.88","36.74","","144.34","1566.15","2405.69","34.90","","","4033","COYLIE'S CUPCAKES  COOCKIES & MORE!","RYANW","","","","","","DEFAULT","COYLIEÇS CUPCAKES, COOCKIES & MORE!","DES MOINES","IA",
"5490","","","Invoice Totals","","2405.69","1521.81","883.88","36.74","0.00","144.34","1566.15","2405.69","34.90","","","4033","COYLIE'S CUPCAKES  COOCKIES & MORE!","RYANW","","","","","",

"5491","05/27/14","BLDG","5491.1","15363","2104.29","979.41","1124.88","53.46","","","1303.42","2104.29","38.06","","","4035","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","JOEP","","","","","","DEFAULT","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","AMES","IA",
"5491","","","Invoice Totals","","2104.29","979.41","1124.88","53.46","0.00","0.00","1303.42","2104.29","38.06","","","4035","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","JOEP","","","","","",

"5492","03/17/14","NEON","5492.1","","260.00","160.00","100.00","38.46","","15.60","","","","","","4036","BETSY SMITH","RICHT","","","","","","DEFAULT","BETSY SMITH","INDIANOLA","IA",
"5492","","","Invoice Totals","","260.00","160.00","100.00","38.46","0.00","15.60","0.00","0.00","","","","4036","BETSY SMITH","RICHT","","","","","",

"5493","03/24/14","REPFCE","5493.1","15690","1344.33","613.58","730.75","54.36","205.50","150.91","823.92","1344.33","38.71","","","2501","IOWA VETERINARY SPECIALTIES","JOEP","","","","","","DEFAULT","IOWA VETERINARY SPECIALTIES","DES MOINES","",
"5493","03/24/14","REPFCE","5493.2","15691","1170.82","446.15","724.67","61.89","","","725.99","1170.82","37.99","","","2501","IOWA VETERINARY SPECIALTIES","JOEP","","","","","","DEFAULT","IOWA VETERINARY SPECIALTIES","DES MOINES","",
"5493","","","Invoice Totals","","2515.15","1059.73","1455.42","57.87","205.50","150.91","1549.91","2515.15","38.38","","","2501","IOWA VETERINARY SPECIALTIES","JOEP","","","","","",

"5494","03/17/14","MISC","205-0180","","71.65","23.80","47.85","66.78","","","","","","","","2906","AMERICAN MARKING","","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"5494","","","Invoice Totals","","71.65","23.80","47.85","66.78","0.00","0.00","0.00","0.00","","","","2906","AMERICAN MARKING","","","","","","",

"5495","03/13/14","SURVEY","5495.1","","200.00","0.00","200.00","100.00","","","","","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"5495","","","Invoice Totals","","200.00","0.00","200.00","100.00","0.00","0.00","0.00","0.00","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5496","03/13/14","SURVEY","5496.1","","200.00","0.00","200.00","100.00","","","","","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","5","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5496","","","Invoice Totals","","200.00","0.00","200.00","100.00","0.00","0.00","0.00","0.00","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5497","03/13/14","SURVEY","5497.1","","200.00","0.00","200.00","100.00","","","","","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","3","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5497","","","Invoice Totals","","200.00","0.00","200.00","100.00","0.00","0.00","0.00","0.00","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5498","03/17/14","REPFCE","5498.1","","183.99","154.08","29.91","16.26","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"5498","","","Invoice Totals","","183.99","154.08","29.91","16.26","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5499","04/07/14","SURVEY","5499.1","","0.00","276.68","-276.68","","122.80","","","","","","","2798","ANCHOR SIGN CO","JOEP","","","","","","23","PARTY CITY CORP - ANCHOR SIGN","WEST DES MOINES","IA",
"5499","04/07/14","PRMT","5499.2","15563","127.30","794.57","-667.27","-524.17","","","161.40","182.63","11.62","","","2798","ANCHOR SIGN CO","JOEP","","","","","","23","PARTY CITY CORP - ANCHOR SIGN","WEST DES MOINES","IA",
"5499","04/07/14","INSTL","5499.3","15565","385.72","0.00","385.72","100.00","","","248.10","385.72","35.68","","","2798","ANCHOR SIGN CO","JOEP","","","","","","23","PARTY CITY CORP - ANCHOR SIGN","WEST DES MOINES","IA",
"5499","04/07/14","INSTL","5499.4","15568","417.20","265.98","151.22","36.25","","","301.95","417.20","27.62","","","2798","ANCHOR SIGN CO","JOEP","","","","","","23","PARTY CITY CORP - ANCHOR SIGN","WEST DES MOINES","IA",
"5499","04/07/14","INSTL","5499.5","15567","2728.78","3358.39","-629.61","-23.07","","","2109.00","2728.78","22.71","","","2798","ANCHOR SIGN CO","JOEP","","","","","","23","PARTY CITY CORP - ANCHOR SIGN","WEST DES MOINES","IA",
"5499","","","Invoice Totals","","3659.00","4695.62","-1036.62","-28.33","122.80","0.00","2820.45","3714.33","24.07","","","2798","ANCHOR SIGN CO","JOEP","","","","","",

"5500","03/20/14","MISC","5500.1","15780","82.50","53.45","29.05","35.21","11.88","","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","394","CAT #542","GOSHEN","CA",
"5500","","","Invoice Totals","","82.50","53.45","29.05","35.21","11.88","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"5501","03/17/14","INSTL","5501.2","","1705.00","1376.80","328.20","19.25","","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5501","","","Invoice Totals","","1705.00","1376.80","328.20","19.25","0.00","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5502","03/17/14","SURVEY","5502.1","","0.00","32.72","-32.72","","","","","","","","","4039","IOWA FAMILY CHIROPRACTIC","JOEP","","","","","","DEFAULT","IOWA FAMILY CHIROPRACTIC","DES MOINES","IA",
"5502","","","Invoice Totals","","0.00","32.72","-32.72","","0.00","0.00","0.00","0.00","","","","4039","IOWA FAMILY CHIROPRACTIC","JOEP","","","","","",

"5503","03/13/14","SURVEY","5503.1","","200.00","0.00","200.00","100.00","","","","","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","6","CENTRAL BANK - AVERY BROTHER SIGNS","DES MOINES","IA",
"5503","","","Invoice Totals","","200.00","0.00","200.00","100.00","0.00","0.00","0.00","0.00","","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5504","06/17/14","INSTL","5504.2","15589","1621.86","924.54","697.32","43.00","106.56","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","5","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5504","06/17/14","INSTL","5504.3","15591","917.64","335.46","582.18","63.44","","","655.15","917.64","28.60","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","5","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5504","06/17/14","MONMNT","5504.4","15851","4311.01","2416.84","1894.17","43.94","","","2718.81","4311.01","36.93","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","5","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5504","","","Invoice Totals","","6850.51","3676.84","3173.67","46.33","106.56","0.00","4008.36","6039.58","33.63","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5505","06/11/14","INSTL","5505.1","15556","810.93","534.84","276.09","34.05","108.58","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","3","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5505","06/11/14","INSTL","5505.2","15558","917.64","468.73","448.91","48.92","","","655.15","917.64","28.60","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","3","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5505","06/11/14","MONMNT","5505.4","15849A","4367.36","2258.33","2109.03","48.29","","","2751.50","4367.36","37.00","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","3","CENTRAL BANK - AVERY BROTHERS SIGN","WEST DES MOINES","IA",
"5505","","","Invoice Totals","","6095.93","3261.90","2834.03","46.49","108.58","0.00","4041.05","6095.93","33.71","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5506","06/18/14","INSTL","5506.1","15585","810.93","975.27","-164.34","-20.27","150.00","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","2","CENTRAL BANK - AVERY BROTHERS SIGN","URBADALE","IA",
"5506","06/18/14","INSTL","5506.2","15587","810.93","0.00","810.93","100.00","","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","2","CENTRAL BANK - AVERY BROTHERS SIGN","URBADALE","IA",
"5506","","","Invoice Totals","","1621.86","975.27","646.59","39.87","150.00","0.00","1268.80","1621.86","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5507","06/17/14","INSTL","5507.1","15554","1621.86","1189.74","432.12","26.64","201.00","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"5507","06/17/14","INSTL","5507.3","15560","917.64","211.94","705.70","76.90","","","655.15","917.64","28.60","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"5507","06/17/14","MONMNT","5507.4","15850","4352.78","2511.22","1841.56","42.31","","","2743.44","4352.78","36.97","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","7","CENTRAL BANK - AVERY BROTHERS SIGN","ANKENY","IA",
"5507","","","Invoice Totals","","6892.28","3912.90","2979.38","43.23","201.00","0.00","4032.99","6081.35","33.68","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5508","06/23/14","INSTL","5508.1","15580","810.93","554.13","256.80","31.67","47.00","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","4","CENTRAL BANK - AVERY BROTHERS SIGN","DES MOINES","IA",
"5508","","","Invoice Totals","","810.93","554.13","256.80","31.67","47.00","0.00","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5509","06/25/14","INSTL","5509.1","15583","1065.93","1060.24","5.69","0.53","104.00","","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","","1","CENTRAL BANK - AVERY BROTHERS SIGN","DES MOINES","IA",
"5509","","","Invoice Totals","","1065.93","1060.24","5.69","0.53","104.00","0.00","634.40","810.93","21.77","","","3984","AVERY BROTHERS SIGN CO.","RYANW","","","","","",

"5510","03/17/14","MISC","5510.1","","1162.00","521.82","640.18","55.09","147.01","","","","","","","18600","CAT SCALE","MIKEE","","","","","","267","CAT #789","ST. LOUIS","MO",
"5510","03/17/14","OUTS","5510.2","","0.00","0.00","0.00","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","267","CAT #789","ST. LOUIS","MO",
"5510","","","Invoice Totals","","1162.00","521.82","640.18","55.09","147.01","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"5511","03/17/14","MISC","5511.1","","1162.00","513.37","648.63","55.82","168.26","","","","","","","18600","CAT SCALE","MIKEE","","","","","","340","CAT #1650","WILLISTON","ND",
"5511","03/17/14","OUTS","5511.2","","0.00","8.45","-8.45","","","","","","","","","18600","CAT SCALE","MIKEE","","","","","","340","CAT #1650","WILLISTON","ND",
"5511","","","Invoice Totals","","1162.00","521.82","640.18","55.09","168.26","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"5513","03/28/14","MISC","5513.1","","208.01","145.02","62.99","30.28","","12.48","","","","","","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","RICHT","","","","","","1","MOTEL 6 #1408","WEST DES MOINES","IA",
"5513","","","Invoice Totals","","208.01","145.02","62.99","30.28","0.00","12.48","0.00","0.00","","","","1500","ACCOR NORTH AMERICAN/ G6 HOSPITALITY LLC","RICHT","","","","","",

"5514","03/21/14","MISC","5514.1","15819","55.50","35.45","20.05","36.13","15.22","","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","31","CAT #87","MANNING","SC",
"5514","","","Invoice Totals","","55.50","35.45","20.05","36.13","15.22","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"5515","03/20/14","PYLON","5515.1","15820","1162.00","521.82","640.18","55.09","164.54","","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","","49","CAT #876","COOKEVILLE","TN",
"5515","","","Invoice Totals","","1162.00","521.82","640.18","55.09","164.54","0.00","0.00","0.00","","1162.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"5516","03/31/14","INSTL","5516.1","","68.75","54.51","14.24","20.71","106.56","","","","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","","78","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"5516","","","Invoice Totals","","68.75","54.51","14.24","20.71","106.56","0.00","0.00","0.00","","","","77950","NAGLE SIGNS  INC.","HOUSE","","","","","",

"5517","03/18/14","MISC","5517.1","","88.86","14.76","74.10","83.39","","5.33","","","","","","84700","DAVE FEGLEY","RICHT","","","","","","DEFAULT","PARK AVE CAR WASH","Des Moines","IA",
"5517","","","Invoice Totals","","88.86","14.76","74.10","83.39","0.00","5.33","0.00","0.00","","","","84700","DAVE FEGLEY","RICHT","","","","","",

"5518","03/21/14","VINYL","5518.1","","0.00","36.59","-36.59","","","","","","","","","4042","CHERRYBERRY","KENT","","","","","","DEFAULT","CHERRYBERRY","GEORGETOWN","TX",
"5518","","","Invoice Totals","","0.00","36.59","-36.59","","0.00","0.00","0.00","0.00","","","","4042","CHERRYBERRY","KENT","","","","","",

"5519","04/29/14","RTLT","5519.1","13577A","5945.76","2851.30","3094.46","52.04","","356.75","3770.51","5945.76","36.58","","","3162","EFCO- CONSTRUCTION PRODUCTS","MIKEE","","","","","","DEFAULT","EFCO","DES MOINES","IA",
"5519","","","Invoice Totals","","5945.76","2851.30","3094.46","52.04","0.00","356.75","3770.51","5945.76","36.58","","","3162","EFCO- CONSTRUCTION PRODUCTS","MIKEE","","","","","",

"5520","03/31/14","VINYL","5520.1","14973","217.21","124.72","92.49","42.58","35.00","25.60","143.22","217.21","34.06","","","4003","EXPRESS COIN LAUNDRY","KENT","","","","","","DEFAULT","EXPRESS COIN LAUNDRY","DES MOINES","IA",
"5520","03/31/14","VINYL","5520.2","15699","209.41","110.67","98.74","47.15","","","146.05","209.41","30.26","","","4003","EXPRESS COIN LAUNDRY","KENT","","","","","","DEFAULT","EXPRESS COIN LAUNDRY","DES MOINES","IA",
"5520","","","Invoice Totals","","426.62","235.39","191.23","44.82","35.00","25.60","289.27","426.62","32.19","","","4003","EXPRESS COIN LAUNDRY","KENT","","","","","",

"5521","03/24/14","MISC","5521.1","","0.00","187.07","-187.07","","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","INSTL","5521.2","","400.00","72.62","327.38","81.85","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","INSTL","5521.3","","800.00","338.59","461.41","57.68","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","VINYL","5521.4","","60.00","66.50","-6.50","-10.83","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","VINYL","5521.5","","60.00","21.45","38.55","64.25","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","VINYL","5521.6","","60.00","42.90","17.10","28.50","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","03/24/14","MISC","5521.7","","449.94","210.34","239.60","53.25","","","","","","","","3582","EVERBRITE LLC","RICHT","","","","","","2","STATE FARM-EVERBRITE","ANKENY","IA",
"5521","","","Invoice Totals","","1829.94","939.47","890.47","48.66","0.00","0.00","0.00","0.00","","","","3582","EVERBRITE LLC","RICHT","","","","","",

"5522","03/28/14","BANNER","5522.1","15832","240.00","144.82","95.18","39.66","","14.40","240.00","240.00","","","","3843","THE DUERSON CORPORATION","KENT","","","","","","DEFAULT","THE DUERSON CORPORATION","ALTOONA","IA",
