"15 FEB 2026","18:19:48","","","GROSS MARGIN BY SALESPERSON", 
"","","","","PERIOD: 01/01/11 through 12/31/11", 
 
"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State", 
"3219","01/19/11","REPFCE","85300","PERFORMANCE TIRE & SERVICE","1141.50","603.17","538.33","47.16","","BRIANT","","","","","","DEFAULT","Performance Tire & Service","Carroll","IA",
"3231","04/30/11","REPFCE","42300","FAREWAY STORES  INC.","7231.62","5932.15","1299.47","17.97","35.00","BRIANT","","","","","","20","FAREWAY STORES, INC.","NEBRASKA CITY","NE",
"3231","04/30/11","REPFCE","42300","FAREWAY STORES  INC.","1975.27","1777.90","197.37","9.99","","BRIANT","","","","","","20","FAREWAY STORES, INC.","NEBRASKA CITY","NE",
"3257","01/19/11","REPFCE","3079","TAX DOCTOR","736.09","184.47","551.62","74.94","","BRIANT","","","","","","DEFAULT","TAX DOCTOR","DES MOINES","IA",
"3326","02/28/11","REPFCE","3095","CROWN FAMILY DENTAL","1388.65","380.02","1008.63","72.63","","BRIANT","","","","","","DEFAULT","CROWN FAMILY DENTAL","DES MOINES","IA",
"3328","03/09/11","REPFCE","73650","MERCURY INSURANCE","1137.02","662.58","474.44","41.73","","BRIANT","","","","","","40","REINAS INSURANCE AGENCY","PASADENA","CA",
"3342","07/06/11","REPFCE","49300","GIT N GO CONVENIENCE STORES","6775.00","4540.38","2234.62","32.98","","BRIANT","","","","","","14","GIT N GO #26","DES MOINES","IA",
"3343","03/22/11","REPFCE","49300","GIT N GO CONVENIENCE STORES","1737.50","860.78","876.72","50.46","","BRIANT","","","","","","25","GIT N GO","NEWTON","IA",
"3344","07/12/11","REPFCE","49300","GIT N GO CONVENIENCE STORES","8257.00","6370.22","1886.78","22.85","","BRIANT","","","","","","26","GIT N GO #32","DES MOINES","IA",
"3368","03/16/11","REPFCE","2236","TACO JOHN'S","502.20","537.48","-35.28","-7.03","","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","MANKATO","MN",
"3432","04/30/11","REPFCE","73650","MERCURY INSURANCE","966.87","489.24","477.63","49.40","","BRIANT","","","","","","41","MITCHELL & MITCHELL INSURANCE","SACRAMENTO","CA",
"3458","05/10/11","REPFCE","73650","MERCURY INSURANCE","708.28","315.93","392.35","55.39","","BRIANT","","","","","","42","BILL BRIAN INSURANCE","INDIO","CA",
"3467","05/31/11","REPFCE","3172","ROCK VALLEY PHYSICAL THERAPY","485.50","133.42","352.08","72.52","","BRIANT","","","","","","DEFAULT","ROCK VALLEY PHYSICAL THERAPY","ANKENY","IA",
"3486","06/22/11","REPFCE","2209","HUBBELL REALTY","2650.17","1338.63","1311.54","49.49","","BRIANT","","","","","","DEFAULT","HUBBELL REALTY","WEST DES MOINES","IA",
"3530","07/28/11","REPFCE","3180","PRECISION SIGNS  LTD.","1830.17","403.54","1426.63","77.95","262.00","BRIANT","","","","","","1","EZ PAWN #H0009","DES MOINES","IA",
"3531","07/05/11","REPFCE","3180","PRECISION SIGNS  LTD.","1253.48","363.16","890.32","71.03","185.50","BRIANT","","","","","","2","EZ PAWN #H0011","DES MOINES","IA",
"3531","07/05/11","REPFCE","3180","PRECISION SIGNS  LTD.","2442.63","1807.20","635.43","26.01","","BRIANT","","","","","","2","EZ PAWN #H0011","DES MOINES","IA",
"3533","07/20/11","REPFCE","3180","PRECISION SIGNS  LTD.","1989.91","939.36","1050.55","52.79","145.00","BRIANT","","","","","","4","EZ PAWN #H0003","AMES","IA",
"3534","07/12/11","REPFCE","3180","PRECISION SIGNS  LTD.","1820.13","1173.19","646.94","35.54","108.50","BRIANT","","","","","","3","EZ PAWN #H0004","WATERLOO","IA",
"3534","07/12/11","REPFCE","3180","PRECISION SIGNS  LTD.","1081.83","1197.86","-116.03","-10.73","","BRIANT","","","","","","3","EZ PAWN #H0004","WATERLOO","IA",
"3535","07/12/11","REPFCE","3180","PRECISION SIGNS  LTD.","1324.73","1058.13","266.60","20.12","50.00","BRIANT","","","","","","6","EZ PAWN #H0002","CEDAR RAPIDS","IA",
"3535","07/12/11","REPFCE","3180","PRECISION SIGNS  LTD.","2226.01","1298.13","927.88","41.68","","BRIANT","","","","","","6","EZ PAWN #H0002","CEDAR RAPIDS","IA",
"3583","07/14/11","REPFCE","73650","MERCURY INSURANCE","1150.20","720.89","429.31","37.32","","BRIANT","","","","","","43","RUSSELL & KAUFMANN INSURANCE","HEMET","CA",
"3608","08/10/11","REPFCE","3180","PRECISION SIGNS  LTD.","2126.38","983.51","1142.87","53.75","","BRIANT","","","","","","2","EZ PAWN #H0011","DES MOINES","IA",
"3609","08/16/11","REPFCE","3180","PRECISION SIGNS  LTD.","2226.01","1927.70","298.31","13.40","","BRIANT","","","","","","6","EZ PAWN #H0002","CEDAR RAPIDS","IA",
"3646","09/07/11","REPFCE","3228","ACCUQUEST HEARING CENTERS","786.73","637.29","149.44","19.00","20.00","BRIANT","","","","","","DEFAULT","ACCUQUEST HEARING CENTERS","URBANDALE","IA",
"3656","08/31/11","REPFCE","106700","TACO JOHN'S","818.15","285.33","532.82","65.12","112.54","BRIANT","","","","","","DEFAULT","TACO JOHNÇS","Butte","MT",
"3708","10/18/11","REPFCE","49300","GIT N GO CONVENIENCE STORES","4585.36","2891.60","1693.76","36.94","","BRIANT","","","","","","28","GIT N GO #34","MARSHALLTOWN","IA",
"3797","11/30/11","REPFCE","3131","LEYDENS CELLULAR","1342.41","609.71","732.70","54.58","","BRIANT","","","","","","DEFAULT","LEYDENS CELLULAR","ANKENY","IA",
"3813","12/14/11","REPFCE","3267","CHILDREN'S DENTAL CENTER","7703.48","3572.26","4131.22","53.63","125.00","BRIANT","","","","","","DEFAULT","CHILDRENÇS DENTAL CENTER","URBANDALE","IA",
"3823","12/11/11","REPFCE","3287","LAKESIDE CASINO","455.84","265.73","190.11","41.71","","BRIANT","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC2089","03/04/11","REPFCE","2530","NAPA AUTO & TRUCK PARTS","0.00","0.00","0.00","","","BRIANT","","","","","","1","NAPA AUTO & TRUCK PARTS","DES MOINES","IA",
"","","REPFCE","","Product Totals","72623.19","45278.61","27344.58","37.65","1043.54","BRIANT",

"3330","03/16/11","RTLT","3069","ALTOONA SMILES PC FAMILY DENTISTRY","799.11","233.70","565.41","70.75","","BRIANT","","","","","","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA",
"3552","06/30/11","RTLT","2460","DOWNING INC.","1469.75","465.72","1004.03","68.31","","BRIANT","","","","","","2","ANKENY ORTHODONTICS","ANKENY","IA",
"3552-2","07/14/11","RTLT","2460","DOWNING INC.","753.13","289.68","463.45","61.54","","BRIANT","","","","","","2","ANKENY ORTHODONTICS","ANKENY","IA",
"3588","08/02/11","RTLT","62050","K & V HOMES","1668.70","488.64","1180.06","70.72","75.00","BRIANT","","","","","","DEFAULT","K & V HOMES","Grimes","IA",
"3764","11/17/11","RTLT","3267","CHILDREN'S DENTAL CENTER","3220.82","2091.20","1129.62","35.07","75.00","BRIANT","","","","","","DEFAULT","CHILDRENÇS DENTAL CENTER","URBANDALE","IA",
"","","RTLT","","Product Totals","7911.51","3568.94","4342.57","54.89","150.00","BRIANT",

"3494","05/31/11","SRVCE","3180","PRECISION SIGNS  LTD.","200.00","91.84","108.16","54.08","","BRIANT","","","","","","1","EZ PAWN #H0009","DES MOINES","IA",
"3675","10/13/11","SRVCE","3062","GRX HOLDINGS  LLC.","673.60","417.93","255.67","37.96","","BRIANT","","RICHT","","","","2","MEDICAP PHARMACY","AMES","IA",
"SC2089","03/04/11","SRVCE","2530","NAPA AUTO & TRUCK PARTS","0.00","45.50","-45.50","","","BRIANT","","","","","","1","NAPA AUTO & TRUCK PARTS","DES MOINES","IA",
"SC2152","04/18/11","SRVCE","1800","ACME ELECTRIC","0.00","50.00","-50.00","","","BRIANT","","","","","","1","ACME ELECTRIC","DES MOINES","IA",
"SC2174","01/31/11","SRVCE","3009","SPENCER DREAM CENTER","0.00","955.79","-955.79","","","BRIANT","","","","","","DEFAULT","SPENCER DREAM CENTER","SPENCER","IA",
"SC2222","04/11/11","SRVCE","3008","KIRK GROSS COMPANY","0.00","0.74","-0.74","","","BRIANT","","","","","","1","SOUTH STORY BANK & TRUST","SLATER","IA",
"SC2259","05/16/11","SRVCE","2983","SHERIDAN PARK UNITED METHODIST CHURCH","0.00","100.80","-100.80","","","BRIANT","","","","","","DEFAULT","SHERIDAN PARK UNITED METHODIST CHURCH","DES MOINES","IA",
"SC2271","06/07/11","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","74.09","-74.09","","","BRIANT","","","","","","9","TACO JOHNÇS","DES MOINES","IA",
"SC2318","09/07/11","SRVCE","3082","ALL CREATURES SMALL","0.00","241.98","-241.98","","","BRIANT","","","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA",
"SC2328","09/29/11","SRVCE","3082","ALL CREATURES SMALL","0.00","186.61","-186.61","","","BRIANT","","","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA",
"SC2382","12/05/11","SRVCE","110100","TACO JOHN'S OF IOWA","0.00","0.00","0.00","","","BRIANT","","","","","","4","TACO JOHN'S","ALTOONA","IA",
"SC2416","12/14/11","SRVCE","3082","ALL CREATURES SMALL","0.00","37.80","-37.80","","","BRIANT","","","","","","DEFAULT","ALL CREATURES SMALL","INDIANOLA","IA",
"","","SRVCE","","Product Totals","873.60","2203.08","-1329.48","-152.18","0.00","BRIANT",

"3428","09/12/11","SURVEY","3153","LEDERMAN BAIL BONDS","0.00","36.40","-36.40","","","BRIANT","","","","","","DEFAULT","LEDERMAN BAIL BONDS","DES MOINES","IA",
"3495","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","200.00","91.00","109.00","54.50","","BRIANT","","","","","","2","EZ PAWN #H0011","DES MOINES","IA",
"3496","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","200.00","130.00","70.00","35.00","","BRIANT","","","","","","3","EZ PAWN #H0004","WATERLOO","IA",
"3497","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","290.00","236.60","53.40","18.41","","BRIANT","","","","","","4","EZ PAWN #H0003","AMES","IA",
"3499","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","290.00","130.00","160.00","55.17","","BRIANT","","","","","","6","EZ PAWN #H0002","CEDAR RAPIDS","IA",
"3500","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","290.00","130.00","160.00","55.17","","BRIANT","","","","","","7","EZ PAWN #H0007","CEDAR RAPIDS","IA",
"3501","05/31/11","SURVEY","3180","PRECISION SIGNS  LTD.","290.00","130.00","160.00","55.17","","BRIANT","","","","","","8","EZ PAWN #H0005","MASON CITY","IA",
"3525","06/13/11","SURVEY","33600","DALE TRAVIS ASSOCIATES  INC.","150.00","72.80","77.20","51.47","","BRIANT","","","","","","1","UBS","WEST DES MOINES","IA",
"3587","07/12/11","SURVEY","3036","PINNACLE SIGN GROUP","150.00","91.00","59.00","39.33","","BRIANT","","","","","","5","ORANGE LEAF","WEST DES MOINES","IA",
"3718","09/30/11","SURVEY","3036","PINNACLE SIGN GROUP","150.00","54.60","95.40","63.60","","BRIANT","","","","","","6","ORANGE LEAF","URBANDALE","IA",
"3734","10/25/11","SURVEY","3036","PINNACLE SIGN GROUP","190.00","140.00","50.00","26.32","","BRIANT","","","","","","7","ORANGE LEAF","CEDAR RAPIDS","IA",
"3879","12/30/11","SURVEY","3036","PINNACLE SIGN GROUP","200.00","150.00","50.00","25.00","","BRIANT","","","","","","8","ORANGE LEAF","CEDAR RAPIDS","IA",
"3899","12/28/11","SURVEY","3309","GABLE SIGNS  INC.","200.00","51.80","148.20","74.10","","BRIANT","","","","","","2","STARBUCKS","DES MOINES","IA",
"3900","12/28/11","SURVEY","3309","GABLE SIGNS  INC.","200.00","78.40","121.60","60.80","","BRIANT","","","","","","3","STARBUCKS","CLIVE","IA",
"3901","12/28/11","SURVEY","3309","GABLE SIGNS  INC.","200.00","25.20","174.80","87.40","","BRIANT","","","","","","4","STARBUCKS","WEST DES MOINES","IA",
"3902","12/28/11","SURVEY","3309","GABLE SIGNS  INC.","200.00","0.00","200.00","100.00","","BRIANT","","","","","","5","STARBUCKS","AMES","IA",
"","","SURVEY","","Product Totals","3200.00","1547.80","1652.20","51.63","0.00","BRIANT",

"3213","01/31/11","VINYL","3062","GRX HOLDINGS  LLC.","126.45","66.40","60.05","47.49","","BRIANT","","","","","","1","MEDICAP PHARMACY","ALTOONA","IA",
"3213","01/31/11","VINYL","3062","GRX HOLDINGS  LLC.","110.85","20.00","90.85","81.96","","BRIANT","","","","","","1","MEDICAP PHARMACY","ALTOONA","IA",
"3230","02/28/11","VINYL","110100","TACO JOHN'S OF IOWA","48.88","37.02","11.86","24.26","","BRIANT","","","","","","16","TACO JOHNÇS","WEST DES MOINES","IA",
"3306","02/24/11","VINYL","3094","ME 'N MOMMY TO BE","168.10","173.12","-5.02","-2.99","","BRIANT","","","","","","DEFAULT","ME ÇN MOMMY TO BE","ANKENY","IA",
"3306","02/24/11","VINYL","3094","ME 'N MOMMY TO BE","553.50","252.97","300.53","54.30","","BRIANT","","","","","","DEFAULT","ME ÇN MOMMY TO BE","ANKENY","IA",
"3326","02/28/11","VINYL","3095","CROWN FAMILY DENTAL","93.40","24.03","69.37","74.27","","BRIANT","","","","","","DEFAULT","CROWN FAMILY DENTAL","DES MOINES","IA",
"3330","03/16/11","VINYL","3069","ALTOONA SMILES PC FAMILY DENTISTRY","92.00","149.17","-57.17","-62.14","","BRIANT","","","","","","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA",
"3400","04/24/11","VINYL","3095","CROWN FAMILY DENTAL","707.33","699.64","7.69","1.09","","BRIANT","","","","","","DEFAULT","CROWN FAMILY DENTAL","DES MOINES","IA",
"3407","04/29/11","VINYL","42300","FAREWAY STORES  INC.","799.34","428.75","370.59","46.36","","BRIANT","","","","","","15","FAREWAY STORES INC.","DUBUQUE","IA",
"3455","05/31/11","VINYL","110100","TACO JOHN'S OF IOWA","48.88","30.11","18.77","38.40","","BRIANT","","","","","","1","TACO JOHNÇS","DES MOINES","IA",
"3532","07/27/11","VINYL","3180","PRECISION SIGNS  LTD.","862.34","682.07","180.27","20.90","","BRIANT","","","","","","8","EZ PAWN #H0005","MASON CITY","IA",
"3605","07/27/11","VINYL","3214","NEWTON FURNITURE","104.81","54.48","50.33","48.02","","BRIANT","","","","","","DEFAULT","NEWTON FURNITURE","NEWTON","IA",
"3632","08/18/11","VINYL","2460","DOWNING INC.","148.85","34.19","114.66","77.03","","BRIANT","","","","","","2","ANKENY ORTHODONTICS","ANKENY","IA",
"3730","10/18/11","VINYL","73650","MERCURY INSURANCE","73.34","14.61","58.73","80.08","","BRIANT","","","","","","45","BROWNELL WILLIAMS & FIX","UPLAND","CA",
"","","VINYL","","Product Totals","3938.07","2666.56","1271.51","32.29","0.00","BRIANT",

"3815","11/09/11","WARMFG","3030","SUCCESS BANK","0.00","58.11","-58.11","","","BRIANT","","","","","","DEFAULT","SUCCESS BANK","BLOOMFIELD","IA",
"SC2001","11/23/11","WARMFG","2793","GREENBRIAR","0.00","357.47","-357.47","","","BRIANT","","","","","","DEFAULT","GREENBRIAR","JOHNSTON","IA",
"","","WARMFG","","Product Totals","0.00","415.58","-415.58","","0.00","BRIANT",

"","","","","Salesperson BRIANT Totals","577131.67","354015.88","223115.79","38.66","6419.90","BRIANT",

"3303","02/07/11","01","77950","NAGLE SIGNS  INC.","61.41","40.94","20.47","33.33","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3834","12/11/11","01","77950","NAGLE SIGNS  INC.","95.75","0.00","95.75","100.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","01","","Product Totals","157.16","40.94","116.22","73.95","0.00","HOUSE",

"3258","02/07/11","ALUM","77950","NAGLE SIGNS  INC.","591.30","384.50","206.80","34.97","","HOUSE","","","","","","DEFAULT","Kum & Go #2035","West Des Moines","IA",
"3628","07/27/11","ALUM","2906","AMERICAN MARKING","152.64","83.40","69.24","45.36","","HOUSE","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"3897","12/21/11","ALUM","77950","NAGLE SIGNS  INC.","60.78","36.90","23.88","39.29","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","ALUM","","Product Totals","804.72","504.80","299.92","37.27","0.00","HOUSE",

"3331","03/21/11","AWNING","77950","NAGLE SIGNS  INC.","1558.69","1099.35","459.34","29.47","","HOUSE","","","","","","DEFAULT","Kum & Go","Urbandale","IA",
"3665","08/22/11","AWNING","77950","NAGLE SIGNS  INC.","1685.43","1011.77","673.66","39.97","","HOUSE","","","","","","13","ASPEN DENTAL","DES MOINES","IA",
"3769","10/26/11","AWNING","77950","NAGLE SIGNS  INC.","1471.68","1177.25","294.43","20.01","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","AWNING","","Product Totals","4715.80","3288.37","1427.43","30.27","0.00","HOUSE",

"3378","04/19/11","BANNER","3127","JAMES AUTHUR ALBERT FOUNDATION","0.00","274.86","-274.86","","","HOUSE","","","","","","DEFAULT","JAMES AUTHUR ALBERT FOUNDATION","URBANDALE","IA",
"3413","04/20/11","BANNER","3127","JAMES AUTHUR ALBERT FOUNDATION","100.00","73.15","26.85","26.85","","HOUSE","","","","","","DEFAULT","JAMES AUTHUR ALBERT FOUNDATION","URBANDALE","IA",
"3461","05/16/11","BANNER","3165","CLIVE JAYCEE'S","0.00","102.87","-102.87","","","HOUSE","","","","","","DEFAULT","CLIVE JAYCEEÇS","CLIVE","IA",
"","","BANNER","","Product Totals","100.00","450.88","-350.88","-350.88","0.00","HOUSE",

"3695","09/30/11","BLDG","77950","NAGLE SIGNS  INC.","14825.00","4375.20","10449.80","70.49","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3757","10/12/11","BLDG","77950","NAGLE SIGNS  INC.","75.00","0.00","75.00","100.00","","HOUSE","","","","","","18","TASTY TACO","DES MOINES","IA",
"3768","10/26/11","BLDG","77950","NAGLE SIGNS  INC.","616.30","480.84","135.46","21.98","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3768","10/26/11","BLDG","77950","NAGLE SIGNS  INC.","233.20","104.95","128.25","55.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","BLDG","","Product Totals","15749.50","4960.99","10788.51","68.50","0.00","HOUSE",

"3666","08/24/11","CHANNL","77950","NAGLE SIGNS  INC.","1448.56","907.07","541.49","37.38","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3810","11/09/11","CHANNL","77950","NAGLE SIGNS  INC.","146.25","113.40","32.85","22.46","","HOUSE","","","","","","23","PREOWNED SOLUTIONS","URBANDALE","IA",
"3887","12/20/11","CHANNL","77950","NAGLE SIGNS  INC.","2814.45","1816.73","997.72","35.45","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"","","CHANNL","","Product Totals","4409.26","2837.20","1572.06","35.65","0.00","HOUSE",

"3781","10/25/11","DRCT","77950","NAGLE SIGNS  INC.","130.00","54.60","75.40","58.00","","HOUSE","","","","","","22","VERIDIAN CREDIT UNION","WEST DES MOINES","IA",
"","","DRCT","","Product Totals","130.00","54.60","75.40","58.00","0.00","HOUSE",

"3256","01/12/11","INSTL","77950","NAGLE SIGNS  INC.","901.14","641.76","259.38","28.78","","HOUSE","","","","","","DEFAULT","Kum & Go #66","West Des Moines, IA","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","455.00","365.40","89.60","19.69","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","480.00","390.60","89.40","18.63","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","422.50","282.10","140.40","33.23","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3300","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #576","West Des Moines","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","292.50","195.30","97.20","33.23","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","358.75","258.30","100.45","28.00","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3301","02/08/11","INSTL","77950","NAGLE SIGNS  INC.","502.50","453.60","48.90","9.73","","HOUSE","","","","","","DEFAULT","Kum & Go #574","Urbandale","IA",
"3445","05/13/11","INSTL","77950","NAGLE SIGNS  INC.","168.75","155.40","13.35","7.91","","HOUSE","","","","","","DEFAULT","Kum & Go","Urbandale","IA",
"3479","05/13/11","INSTL","77950","NAGLE SIGNS  INC.","60.00","50.40","9.60","16.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3549","11/10/11","INSTL","77950","NAGLE SIGNS  INC.","2798.96","1519.43","1279.53","45.71","","HOUSE","","","","","","DEFAULT","Flowerama","Des Moines","IA",
"3581","06/30/11","INSTL","77950","NAGLE SIGNS  INC.","260.00","145.60","114.40","44.00","","HOUSE","","","","","","DEFAULT","Tasty Tacos","Des Moines","IA",
"3596","07/20/11","INSTL","77950","NAGLE SIGNS  INC.","731.25","462.00","269.25","36.82","","HOUSE","","","","","","DEFAULT","Hot Topic #244","Des Moines","IA",
"3598","07/12/11","INSTL","77950","NAGLE SIGNS  INC.","677.03","527.98","149.05","22.02","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3624","07/29/11","INSTL","77950","NAGLE SIGNS  INC.","75.00","50.40","24.60","32.80","","HOUSE","","","","","","DEFAULT","Tasty Taco","Des Moines","IA",
"3638","07/29/11","INSTL","77950","NAGLE SIGNS  INC.","187.50","136.50","51.00","27.20","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"3658","08/31/11","INSTL","77950","NAGLE SIGNS  INC.","720.00","436.80","283.20","39.33","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"3665","08/22/11","INSTL","77950","NAGLE SIGNS  INC.","529.32","384.67","144.65","27.33","","HOUSE","","","","","","13","ASPEN DENTAL","DES MOINES","IA",
"3665","08/22/11","INSTL","77950","NAGLE SIGNS  INC.","406.24","294.38","111.86","27.54","","HOUSE","","","","","","13","ASPEN DENTAL","DES MOINES","IA",
"3665","08/22/11","INSTL","77950","NAGLE SIGNS  INC.","0.00","0.00","0.00","","","HOUSE","","","","","","13","ASPEN DENTAL","DES MOINES","IA",
"3698","09/13/11","INSTL","77950","NAGLE SIGNS  INC.","187.50","91.00","96.50","51.47","","HOUSE","","","","","","DEFAULT","Kum & Go ","Pleasant Hill","IA",
"3720","09/29/11","INSTL","77950","NAGLE SIGNS  INC.","227.50","155.40","72.10","31.69","","HOUSE","","","","","","18","TASTY TACO","DES MOINES","IA",
"3725","09/30/11","INSTL","77950","NAGLE SIGNS  INC.","1337.50","1032.37","305.13","22.81","","HOUSE","","","","","","12","NAGLE SIGNS, INC.","MARSHALLTOWN","IA",
"3738","10/05/11","INSTL","77950","NAGLE SIGNS  INC.","1500.00","884.93","615.07","41.00","","HOUSE","","","","","","21","KUM & GO","WEST DES MOINES","IA",
"3754","12/05/11","INSTL","2537","ICON IDENTITY SOLUTIONS","2218.06","443.34","1774.72","80.01","","HOUSE","","","","","","6","SYSCO","ANKENY","IA",
"","","INSTL","","Product Totals","15497.00","9357.66","6139.34","39.62","0.00","HOUSE",

"3090","01/05/11","MISC","77950","NAGLE SIGNS  INC.","1098.19","788.86","309.33","28.17","","HOUSE","","","","","","DEFAULT","Bonanza","Des Moines","IA",
"3290","02/07/11","MISC","77950","NAGLE SIGNS  INC.","237.50","178.50","59.00","24.84","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3314","02/11/11","MISC","2906","AMERICAN MARKING","98.00","50.77","47.23","48.19","","HOUSE","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"3315","02/28/11","MISC","77950","NAGLE SIGNS  INC.","656.13","524.90","131.23","20.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3325","02/21/11","MISC","2906","AMERICAN MARKING","98.00","50.77","47.23","48.19","","HOUSE","","","","","","DEFAULT","AMERICAN MARKING","DES MOINES","IA",
"3356","03/02/11","MISC","3118","SAYLOR REALITY","81.12","20.72","60.40","74.46","","HOUSE","","","","","","DEFAULT","SAYLOR REALITY","OSCEOLA","IA",
"3356","03/02/11","MISC","3118","SAYLOR REALITY","2.00","1.06","0.94","47.00","","HOUSE","","","","","","DEFAULT","SAYLOR REALITY","OSCEOLA","IA",
"3359","03/03/11","MISC","3118","SAYLOR REALITY","3.52","2.49","1.03","29.26","","HOUSE","","","","","","DEFAULT","SAYLOR REALITY","OSCEOLA","IA",
"3365","03/29/11","MISC","77950","NAGLE SIGNS  INC.","210.63","186.50","24.13","11.46","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3365","03/29/11","MISC","77950","NAGLE SIGNS  INC.","376.00","187.64","188.36","50.10","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3379","03/22/11","MISC","3128","PREMIER ELECTRIC OF IOWA LLC","140.00","83.79","56.21","40.15","","HOUSE","","","","","","DEFAULT","PREMIER ELECTRIC OF IOWA LLC","JOHNSTON","IA",
"3394","04/12/11","MISC","77950","NAGLE SIGNS  INC.","1062.50","647.97","414.53","39.01","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Marshalltown","IA",
"3405","04/12/11","MISC","77950","NAGLE SIGNS  INC.","936.00","936.00","0.00","0.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
"3405","04/12/11","MISC","77950","NAGLE SIGNS  INC.","326.40","326.40","0.00","0.00","","HOUSE","","","","","","DEFAULT","NAGLE SIGNS, INC.","Waterloo","IA",
