"","Eagle Sign Company" 
"","CLOSED WORK ORDERS 01/01/11 - 12/31/11" 
 
"Work Order","Quote/Part/Description","Qty Mfg","Qty Comp","Act Material","Act Labor","Act Burden","Act CNCRT","Act OUT1","Act ","Act UTax","Act Total","Est Material","Est Labor","Est Burden","Est CNCRT","Est OUT1","Est ","Est UTax","Est Total","Var Cost","Act Billing","Act GM %","Est Billing","Est GM %","Close Date","Cust No","Customer Name","C/F","STD Comp $","Est COGS","Net WIP","Invoice Date","Invoice Nbr","Est Hrs","Act Hrs" 
"""3351.1""","""@8661A / DAIRY QUEEN (DQ)""","1","1","0.00","188.50","339.30","","","","0.00","527.80","0.00","720.70","0.00","","","","0.00","720.70","-192.90","1140.17","53.71","1140.17","36.79","03/03/11","3116","DAIRY QUEEN (DQ)","F","0.00","0.00","0.00","03/02/11","3351","14.000","14.500"
"""3352.1""","""@8784 / CAT #604""","1","1","520.30","4.25","3.83","","","","0.00","528.38","0.00","0.00","0.00","","","","0.00","0.00","528.38","1162.00","54.53","1162.00","100.00","03/03/11","18600","CAT SCALE","F","0.00","0.00","0.00","03/02/11","3352","0.000","0.250"
"""3353.1""","""@8673 / J & S CUSTOM CYCLE""","1","1","398.47","439.39","510.66","","","","0.00","1348.52","433.96","850.30","0.00","","35.00","","0.00","1319.26","29.26","2099.26","35.76","2099.26","37.16","03/11/11","3117","J & S CUSTOM CYCLE","F","0.00","0.00","0.00","03/09/11","3353","22.000","27.750"
"""3354.1""","""@8783 / TACO JOHN´S""","1","1","3.57","58.50","105.30","","","","0.00","167.37","11.60","500.40","0.00","","","","0.00","512.00","-344.63","809.83","79.33","809.83","36.78","03/28/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","03/22/11","3354","8.000","4.500"
"""3354.2""","""@8797 / TACO JOHN´S""","1","1","39.87","98.00","129.15","","","","0.00","267.02","46.05","356.60","0.00","","","","0.00","402.65","-135.63","645.57","58.64","645.57","37.63","03/28/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","03/22/11","3354","7.500","7.000"
"""3355.1""","""@8796 / TACO JOHN´S""","1","1","35.04","120.75","143.11","","","","0.00","298.90","5.80","250.20","0.00","","","","0.00","256.00","42.90","405.26","26.24","404.91","36.78","03/11/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","03/09/11","3355","4.000","8.250"
"""3357.1""","""@8242 / AERIAL""","1","1","0.00","32.50","58.50","","","","0.00","91.00","0.00","478.80","0.00","","","","0.00","478.80","-387.80","746.93","87.82","746.93","35.90","03/17/11","3034","ORD SIGN & GRAPHICS","F","0.00","0.00","0.00","03/16/11","3357","9.000","2.500"
"""3358.1""","""@8584 / WEIGHT WATCHERS""","1","1","0.00","32.50","58.50","","","","0.00","91.00","9.28","386.40","0.00","","","","0.00","395.68","-304.68","620.64","85.34","620.64","36.25","03/11/11","2798","ANCHOR SIGN CO","F","0.00","0.00","0.00","03/08/11","3358","5.000","2.500"
"""3360.1""","""@8798 / TACO JOHN´S""","1","1","58.54","83.25","143.10","","","","0.00","284.89","40.02","366.25","0.00","","","","0.00","406.27","-121.38","654.77","56.49","654.77","37.95","03/11/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","03/09/11","3360","8.500","5.750"
"""3361.1""","""@8737 / DREES CO.""","1","1","601.45","369.13","507.73","","","","0.00","1478.31","440.88","693.20","0.00","","","","0.00","1134.08","344.23","2178.50","32.14","1927.20","41.15","03/28/11","37100","DREES CO.","F","0.00","0.00","0.00","03/25/11","3361","19.000","22.500"
"""3362.1""","""@8757 / FLUXX""","1","1","297.87","60.13","54.13","","","","0.00","412.13","44.44","167.20","0.00","","100.00","","0.00","311.64","100.49","548.76","24.90","548.76","43.21","03/16/11","3120","FLUXX","F","0.00","0.00","0.00","03/15/11","3362","5.500","3.750"
"""3363.1""","""@8571A / BOB BROWN""","1","1","3717.36","1371.94","1693.12","","4146.78","","0.00","10929.20","533.31","2942.00","0.00","","6116.98","","0.00","9592.29","1336.91","14319.04","23.67","14319.04","33.01","06/23/11","2885","BOB BROWN BUICK GMC","F","0.00","0.00","0.00","06/07/11","3363","67.000","88.250"
"""3364.1""","""@8810 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","1170.00","","0.00","1170.00","0.00","0.00","0.00","","895.00","","0.00","895.00","275.00","1472.45","20.54","1172.45","23.66","04/05/11","3121","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","04/05/11","3364","0.000",""
"""3364.2""","""@8705 / CHARLEY´S GRILLED SUBS""","1","1","77.97","79.20","71.29","","","","5.36","233.82","95.16","182.40","0.00","","","","0.00","277.56","-43.74","463.88","49.59","463.88","40.17","04/05/11","3121","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","04/05/11","3364","6.000","4.750"
"""3364.3""","""@8770 / CHARLEY´S GRILLED SUBS""","1","1","277.24","53.95","48.57","","2872.00","","19.06","3270.82","437.27","1474.40","0.00","","200.00","","0.00","2111.67","1159.15","3491.37","6.32","3491.37","39.52","04/05/11","3121","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","04/05/11","3364","48.500","3.250"
"""3364.4""","""@8746 / CHARLEY´S GRILLED SUBS""","1","1","2056.04","0.00","0.00","","","","141.35","2197.39","71.22","121.60","0.00","","2037.60","","0.00","2230.42","-33.03","2841.98","22.68","2841.98","21.52","04/05/11","3121","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","04/05/11","3364","4.000",""
"""3364.5""","""@8800 / CHARLEY´S GRILLED SUBS""","1","1","0.00","12.75","11.48","","89.25","","0.00","113.48","0.00","0.00","0.00","","199.86","","0.00","199.86","-86.38","289.81","60.84","269.81","25.93","04/05/11","3121","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","04/05/11","3364","0.000","0.750"
"""3365.2""","""@Signage / NAGLE SIGNS, INC.""","1","1","147.26","21.25","19.13","","","","0.00","187.64","0.00","0.00","0.00","","","","0.00","0.00","187.64","376.00","50.10","376.00","100.00","03/31/11","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","03/29/11","3365","0.000","1.250"
"""3366.1""","""@8830 / CAT #615""","1","1","5365.93","12.44","11.21","","999.16","","0.00","6388.74","0.00","0.00","0.00","","","","0.00","0.00","6388.74","9839.00","35.07","9839.00","100.00","03/22/11","18600","CAT SCALE","F","0.00","0.00","0.00","03/09/11","3366","0.000","0.750"
"""3367.1""","""@8808 / TAX DOCTOR""","1","1","0.00","48.51","75.83","","110.48","","0.00","234.82","70.35","258.40","0.00","","","","0.00","328.75","-93.93","531.31","55.80","531.31","38.12","03/31/11","3051","TAX DOCTOR","F","0.00","0.00","0.00","03/21/11","3367","7.000","3.500"
"""3368.1""","""@8792 / TACO JOHN´S""","1","1","275.83","90.19","81.18","","90.28","","0.00","537.48","109.64","136.80","0.00","","88.25","","0.00","334.69","202.79","502.20","-7.03","502.20","33.36","03/28/11","2236","TACO JOHN'S","F","0.00","0.00","0.00","03/16/11","3368","4.500","5.250"
"""3369.1""","""@8837 / CAT SCALE""","1","1","26829.65","52.81","47.54","","1937.34","","0.00","28867.34","0.00","0.00","0.00","","","","0.00","0.00","28867.34","49195.00","41.32","49195.00","100.00","04/17/11","18600","CAT SCALE","F","0.00","0.00","0.00","04/06/11","3369","0.000","3.250"
"""3370.1""","""@8727 / ACCU-MOLD LLC""","1","1","458.52","317.25","398.48","","","","0.00","1174.25","237.27","962.40","0.00","","284.68","","0.00","1484.35","-310.10","2351.91","50.07","2351.91","36.89","04/30/11","3122","ACCU-MOLD LLC","F","0.00","0.00","0.00","04/24/11","3370","24.500","23.250"
"""3371.1""","""@8665 / SCHINDLER ELEVATOR COR""","1","1","0.00","39.00","70.20","","","","0.00","109.20","5.80","306.90","0.00","","","","0.00","312.70","-203.50","418.75","73.92","417.86","25.17","03/22/11","2546","COLITE INTERNATIONAL","F","0.00","0.00","0.00","03/21/11","3371","4.500","3.000"
"""3372.1""","""@8854 / BEALE AFB""","1","1","1562.25","12.75","11.48","","","","0.00","1586.48","48.95","91.20","0.00","","1369.04","","0.00","1509.19","77.29","2144.40","26.02","2060.30","26.75","03/31/11","2463","TRIMARK FOODCRAFT","F","0.00","0.00","0.00","03/30/11","3372","3.000","0.750"
"""3374.1""","""@8878 / NASJRB AFB MAIN STORE""","1","1","792.74","460.27","414.26","","","","0.00","1667.27","0.00","0.00","0.00","","","","0.00","0.00","1667.27","3243.86","48.60","3243.86","100.00","03/22/11","2463","TRIMARK FOODCRAFT","F","0.00","0.00","0.00","03/21/11","3374","0.000","28.000"
"""3375.1""","""@8773 / GIT ´N GO""","1","1","0.00","19.50","35.10","","","","0.00","54.60","5.80","124.95","0.00","","","","0.00","130.75","-76.15","265.43","79.43","205.43","36.35","03/22/11","49300","GIT N GO CONVENIENCE STORES","F","0.00","0.00","0.00","03/21/11","3375","1.500","1.500"
"""3375.2""","""@8772 / GIT ´N GO""","1","1","0.00","26.00","46.80","","","","0.00","72.80","5.80","124.95","0.00","","","","0.00","130.75","-57.95","190.43","61.77","205.43","36.35","03/22/11","49300","GIT N GO CONVENIENCE STORES","F","0.00","0.00","0.00","03/29/11","3375-2","1.500","2.000"
"""3377.1""","""@Install / METRO LOFTS""","1","1","0.93","170.50","306.90","","","","0.00","478.33","0.00","0.00","0.00","","","","0.00","0.00","478.33","1049.34","54.42","1049.34","100.00","03/22/11","3125","BIG PRINT INC.","F","0.00","0.00","0.00","03/21/11","3377","0.000","11.000"
"""3378.1""","""@Banner / JAMES AUTHUR ALBERT""","1","1","0.00","0.00","0.00","","274.86","","0.00","274.86","0.00","0.00","0.00","","","","0.00","0.00","274.86","0.00","","0.00","","04/21/11","3127","JAMES AUTHUR ALBERT FOUNDATION","F","0.00","0.00","0.00","04/19/11","3378","0.000",""
"""3380.1""","""@7624A / FORT DES MOINES MUSEU""","1","1","2212.72","1063.81","1253.77","","1371.78","","0.00","5902.08","1983.92","2463.60","0.00","","529.00","","0.00","4976.52","925.56","7730.02","23.65","7730.02","35.62","05/23/11","3129","FORT DES MOINES MUSEUM & EDUCATION CENTER","F","0.00","0.00","0.00","05/13/11","3380","59.000","68.750"
"""3381.1""","""@8696 / CHARLEY´S GRILLED SUBS""","1","1","813.70","391.33","352.21","","188.62","","0.00","1745.86","746.29","975.05","0.00","","157.50","","0.00","1878.84","-132.98","3243.86","46.18","3243.86","42.08","04/30/11","3130","TRI-STATE DRYWALL-ACOUSTICAL, INC.","F","0.00","0.00","0.00","04/22/11","3381","28.250","24.000"
"""3381.2""","""@8777 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","134.00","","0.00","134.00","-134.00","167.50","100.00","167.50","20.00","04/30/11","3130","TRI-STATE DRYWALL-ACOUSTICAL, INC.","F","0.00","0.00","0.00","04/22/11","3381","0.000",""
"""3381.3""","""@8801 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","500.00","","0.00","500.00","0.00","0.00","0.00","","500.00","","0.00","500.00","0.00","855.00","41.52","655.00","23.66","04/30/11","3130","TRI-STATE DRYWALL-ACOUSTICAL, INC.","F","0.00","0.00","0.00","04/22/11","3381","0.000",""
"""3382.1""","""@8846 / LEYDENS CELLULAR""","1","1","19.51","143.00","257.40","","","","0.00","419.91","26.10","562.95","0.00","","","","0.00","589.05","-169.14","1012.15","58.51","932.15","36.81","03/31/11","3131","LEYDENS CELLULAR","F","0.00","0.00","0.00","03/30/11","3382","9.000","11.000"
"""3383.1""","""@8900 / TOP NAIL""","1","1","255.70","54.00","97.20","","","","0.00","406.90","259.79","425.60","0.00","","","","0.00","685.39","-278.49","1031.11","60.54","1090.72","37.16","03/22/11","3126","TOP NAIL","F","0.00","0.00","0.00","03/22/11","3383","8.000","3.000"
"""3384.1""","""@8903 / CAT #448""","1","1","3745.17","16.25","14.63","","679.63","","0.00","4455.68","0.00","0.00","0.00","","","","0.00","0.00","4455.68","6640.00","32.90","6640.00","100.00","03/31/11","18600","CAT SCALE","F","0.00","0.00","0.00","03/22/11","3384","0.000","1.000"
"""3385.1""","""@8914 / CAT SCALE""","1","1","26829.65","51.00","54.68","","1928.88","","0.00","28864.21","0.00","0.00","0.00","","","","0.00","0.00","28864.21","49195.00","41.33","49195.00","100.00","04/25/11","18600","CAT SCALE","F","0.00","0.00","0.00","04/20/11","3385","0.000","3.250"
"""3386.1""","""@Survey / MEDSOURCE, LLC""","1","1","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","0.00","","","","0.00","0.00","0.00","0.00","","0.00","","04/21/11","3132","MEDSOURCE, LLC","F","0.00","0.00","0.00","04/19/11","3386","0.000","1.500"
"""3387.1""","""@8595 / DRAKE UNIVERSITY""","1","1","1634.44","586.38","587.15","","","","0.00","2807.97","387.63","1237.60","0.00","","1155.99","","0.00","2781.22","26.75","4307.23","34.81","4307.23","35.43","04/17/11","3133","DRAKE UNIVERSITY","F","0.00","0.00","0.00","04/13/11","3387","33.000","33.000"
"""3388.1""","""@8931A / LEYDENS CELLULAR""","1","1","4.49","22.19","19.97","","","","0.00","46.65","0.00","0.00","0.00","","","","0.00","0.00","46.65","128.98","63.83","128.98","100.00","03/31/11","3134","ACE SIGNS","F","0.00","0.00","0.00","03/31/11","3388","0.000","1.250"
"""3389.1""","""@8868 / ELBA INTERNATIONAL MAN""","1","1","3576.51","0.00","0.00","","","","0.00","3576.51","95.10","121.60","0.00","","3011.56","","0.00","3228.26","348.25","4562.83","21.62","4362.83","26.01","04/30/11","3135","ELBA INTERNATIONAL MANAGEMENT","F","0.00","0.00","0.00","04/22/11","3389","4.000",""
"""3390.1""","""@Install / BORDERS""","0","1","0.00","44.00","79.20","","","","0.00","123.20","0.00","0.00","0.00","","","","0.00","0.00","123.20","250.00","50.72","250.00","100.00","03/31/11","3136","LESLIE MAHAN","F","0.00","0.00","0.00","03/31/11","3390","0.000","3.000"
"""3391.1""","""@8901 / TACO JOHN´S AT ARMY AI""","1","1","164.12","4.25","3.83","","","","0.00","172.20","187.91","30.40","0.00","","126.68","","0.00","344.99","-172.79","482.48","64.31","482.48","28.50","03/29/11","3137","TACO JOHN'S AT ARMY AIR FORCE EXCHANGE SERVICE","F","0.00","0.00","0.00","03/28/11","3391","1.000","0.250"
"""3392.1""","""@8930 / FAREWAY STORES, INC.""","1","1","141.36","4.75","4.28","","","","0.00","150.39","173.49","0.00","0.00","","","","0.00","173.49","-23.10","314.02","52.11","314.02","44.75","04/05/11","42300","FAREWAY STORES, INC.","F","0.00","0.00","0.00","04/05/11","3392","0.000","0.250"
"""3393.1""","""@8568 / TACO JOHN´S""","1","1","79.26","39.00","35.12","","512.15","","0.00","665.53","0.00","0.00","0.00","","863.00","","0.00","863.00","-197.47","753.13","11.63","1130.53","23.66","05/12/11","3012","TACO JOHN'S","F","0.00","0.00","0.00","05/10/11","3393","0.000","2.500"
"""3394.1""","""@Billboard / NAGLE SIGNS, INC.""","1","1","129.36","272.95","245.66","","","","0.00","647.97","0.00","0.00","0.00","","","","0.00","0.00","647.97","1062.50","39.01","1062.50","100.00","04/17/11","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","04/12/11","3394","0.000","17.250"
"""3395.1""","""@8948 / CAT SCALE""","1","1","29985.97","43.13","47.59","","1971.18","","0.00","32047.87","0.00","0.00","0.00","","","","0.00","0.00","32047.87","50670.00","36.75","50670.00","100.00","04/30/11","18600","CAT SCALE","F","0.00","0.00","0.00","04/28/11","3395","0.000","2.750"
"""3396.1""","""@8927 / ST HOWARD""","1","1","0.00","351.88","383.30","","","","0.00","735.18","7.90","729.00","0.00","","","","0.00","736.90","-1.72","1114.15","34.01","1114.15","33.86","04/11/11","2174","ST HOWARD DEVELOPMENT","F","0.00","0.00","0.00","04/11/11","3396","16.000","21.250"
"""3397.1""","""@8911 / MAO´S EGGROLL´S""","1","1","121.47","49.50","73.13","","208.00","","0.00","452.10","165.73","333.95","0.00","","32.00","","0.00","531.68","-79.58","869.20","47.99","869.20","38.83","04/11/11","3138","MAO'S EGGROLL'S","F","0.00","0.00","0.00","04/11/11","3397","8.000","3.250"
"""3397.2""","""@8949 / MAO´S EGGROLL´S""","1","1","319.35","107.31","134.60","","265.76","","0.00","827.02","120.29","300.20","0.00","","418.50","","0.00","838.99","-11.97","1386.22","40.34","1386.22","39.48","04/11/11","3138","MAO'S EGGROLL'S","F","0.00","0.00","0.00","04/11/11","3397","7.500","7.000"
"""3397.3""","""@8987 / MAO´S EGGROLL´S""","1","1","2.90","22.00","25.66","","","","0.00","50.56","2.57","104.50","0.00","","","","0.00","107.07","-56.51","160.13","68.43","160.13","33.14","04/11/11","3138","MAO'S EGGROLL'S","F","0.00","0.00","0.00","04/11/11","3397","2.500","1.500"
"""3398.1""","""@Intercom / CAT SCALE""","1","1","520.30","4.25","3.83","","","","0.00","528.38","0.00","0.00","0.00","","","","0.00","0.00","528.38","1162.00","54.53","1162.00","100.00","03/31/11","18600","CAT SCALE","F","0.00","0.00","0.00","03/31/11","3398","0.000","0.250"
"""3399.1""","""@8826 / VERIZON WIRELESS""","1","1","923.05","814.70","841.06","","","","0.00","2578.81","1174.76","1908.30","0.00","","","","0.00","3083.06","-504.25","4908.86","47.47","4908.86","37.19","05/05/11","3140","VERIZON WIRELESS","F","0.00","0.00","0.00","05/05/11","3399","54.500","47.750"
"""3399.2""","""@8827 / VERIZON WIRELESS""","1","1","76.94","166.89","183.96","","","","0.00","427.79","124.00","613.70","0.00","","","","0.00","737.70","-309.91","1134.22","62.28","1134.22","34.96","05/05/11","3140","VERIZON WIRELESS","F","0.00","0.00","0.00","05/05/11","3399","17.000","10.000"
"""3400.1""","""@8699 / CROWN FAMILY DENTAL""","1","1","861.61","295.50","364.52","","","","0.00","1521.63","549.44","1380.80","0.00","","600.00","","0.00","2530.24","-1008.61","3973.72","61.71","3973.72","36.33","04/30/11","3095","CROWN FAMILY DENTAL","F","0.00","0.00","0.00","04/24/11","3400","30.000","19.750"
"""3400.2""","""@8822 / CROWN FAMILY DENTAL""","1","1","92.71","234.76","372.17","","","","0.00","699.64","51.02","311.60","0.00","","60.80","","0.00","423.42","276.22","707.33","1.09","707.33","40.14","04/30/11","3095","CROWN FAMILY DENTAL","F","0.00","0.00","0.00","04/24/11","3400","8.000","15.750"
"""3400.3""","""@9089 / CROWN FAMILY DENTAL""","1","1","0.00","0.00","0.00","","200.00","","0.00","200.00","0.00","0.00","0.00","","200.00","","0.00","200.00","0.00","262.00","23.66","262.00","23.66","05/31/11","3095","CROWN FAMILY DENTAL","F","0.00","0.00","0.00","05/31/11","3400-2","0.000",""
"""3402.1""","""@Banner / BORDERS""","1","1","0.00","32.50","58.50","","","","0.00","91.00","0.00","0.00","0.00","","","","0.00","0.00","91.00","250.00","63.60","250.00","100.00","04/05/11","3136","LESLIE MAHAN","F","0.00","0.00","0.00","04/05/11","3402","0.000","2.500"
"""3403.1""","""@Intercom / CAT #317""","1","1","513.37","0.00","0.00","","","","0.00","513.37","0.00","0.00","0.00","","","","0.00","0.00","513.37","1162.00","55.82","1162.00","100.00","03/31/11","18600","CAT SCALE","F","0.00","0.00","0.00","03/31/11","3403","0.000",""
"""3404.1""","""@8879 / SALLY #3408""","1","1","7.60","111.50","200.70","","","","0.00","319.80","11.60","553.00","0.00","","","","0.00","564.60","-244.80","884.74","63.85","884.74","36.18","04/11/11","3123","US-1 SIGNS","F","0.00","0.00","0.00","04/11/11","3404","7.000","8.000"
"""3406.1""","""@8785 / TACO JOHN´S""","1","1","219.89","213.31","192.00","","","","0.00","625.20","479.96","425.60","0.00","","105.00","","0.00","1010.56","-385.36","1641.06","61.90","1641.06","38.42","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","14.000","13.250"
"""3406.2""","""@8786 / TACO JOHN´S""","1","1","135.07","37.20","33.48","","","","0.00","205.75","185.08","167.20","0.00","","","","0.00","352.28","-146.53","567.17","63.72","567.17","37.89","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","5.500","2.250"
"""3406.3""","""@8787 / TACO JOHN´S""","1","1","44.79","28.45","25.61","","","","0.00","98.85","39.23","53.20","0.00","","","","0.00","92.43","6.42","127.35","22.38","123.24","25.00","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","1.750","1.750"
"""3406.4""","""@8788 / TACO JOHN´S""","1","1","16.17","24.75","31.05","","40.00","","0.00","111.97","44.78","15.20","0.00","","","","0.00","59.98","51.99","127.69","12.31","127.69","53.03","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","0.500","1.750"
"""3406.5""","""@8789 / TACO JOHN´S""","1","1","37.73","3.75","3.38","","111.89","","0.00","156.75","91.88","10.61","0.00","","","","0.00","102.49","54.26","161.51","2.95","161.51","36.54","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","0.250","0.250"
"""3406.6""","""@8790 / TACO JOHN´S""","1","1","52.28","0.00","0.00","","","","0.00","52.28","0.00","0.00","0.00","","91.75","","0.00","91.75","-39.47","133.04","60.70","133.04","31.04","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","0.000",""
"""3406.7""","""@8791 / TACO JOHN´S""","1","1","17.95","139.00","250.20","","","","0.00","407.15","29.00","739.20","0.00","","","","0.00","768.20","-361.05","1184.89","65.64","1184.89","35.17","05/23/11","110100","TACO JOHN'S OF IOWA","F","0.00","0.00","0.00","05/18/11","3406","10.500","10.500"
"""3407.1""","""@8630 / FAREWAY STORES INC.""","1","1","0.00","0.00","0.00","","428.75","","0.00","428.75","92.79","178.60","0.00","","","","0.00","271.39","157.36","799.34","46.36","474.34","42.79","04/30/11","42300","FAREWAY STORES, INC.","F","0.00","0.00","0.00","04/29/11","3407","4.000",""
"""3408.1""","""@8962 / HICKMAN MOTOR LODGE""","1","1","420.93","430.63","671.08","","2327.52","","0.00","3850.16","468.81","409.80","0.00","","6521.75","","0.00","7400.36","-3550.20","7863.98","51.04","7863.98","5.90","04/30/11","3141","HICKMAN MOTOR LODGE","F","0.00","0.00","0.00","04/24/11","3408","10.000","28.750"
"""3409.1""","""@8969 / RUNWAY BOUTIQUE""","1","1","69.81","139.00","229.95","","298.53","","0.00","737.29","114.44","744.35","0.00","","301.34","","0.00","1160.13","-422.84","1657.63","55.52","1657.63","30.01","04/30/11","3142","RUNWAY BOUTIQUE","F","0.00","0.00","0.00","04/24/11","3409","15.500","9.250"
"""3410.1""","""@8985 / BILLY GOAT´S BAR & GRI""","1","1","0.00","111.75","201.15","","","","0.00","312.90","0.00","319.20","0.00","","960.00","","0.00","1279.20","-966.30","1515.55","79.35","1515.55","15.59","04/11/11","3143","BILLY GOAT'S BAR & GRILL","F","0.00","0.00","0.00","04/11/11","3410","6.000","7.250"
"""3411.1""","""@8991 / RYKO MANUFACTURING""","1","1","288.62","197.39","177.66","","","","0.00","663.67","310.11","421.04","0.00","","25.00","","0.00","756.15","-92.48","1318.12","49.65","1305.66","42.09","04/21/11","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","04/20/11","3411","13.850","12.500"
"""3412.1""","""@FACES / NAGLE SIGNS, INC.""","1","1","599.70","193.00","173.71","","","","0.00","966.41","0.00","0.00","0.00","","","","0.00","0.00","966.41","1474.55","34.46","1474.55","100.00","04/25/11","77950","NAGLE SIGNS, INC.","F","0.00","0.00","0.00","04/22/11","3412","0.000","11.500"
"""3413.1""","""@Banner / JAMES AUTHUR ALBERT""","1","1","0.00","0.00","0.00","","73.15","","0.00","73.15","0.00","0.00","0.00","","","","0.00","0.00","73.15","100.00","26.85","100.00","100.00","04/21/11","3127","JAMES AUTHUR ALBERT FOUNDATION","F","0.00","0.00","0.00","04/20/11","3413","0.000",""
"""3414.1""","""@8848 / CHARLEY´S GRILLED SUBS""","1","1","697.35","377.70","339.96","","","","0.00","1415.01","665.86","1003.20","0.00","","270.00","","0.00","1939.06","-524.05","3145.48","55.01","3145.48","38.35","05/24/11","3146","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/04/11","3414","33.000","22.250"
"""3414.2""","""@8951 / CHARLEY´S GRILLED SUBS""","1","1","0.00","8.50","7.65","","","","0.00","16.15","0.00","0.00","0.00","","135.35","","0.00","135.35","-119.20","282.72","94.29","282.72","52.13","05/24/11","3146","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/04/11","3414","0.000","0.500"
"""3414.3""","""@8979 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","1293.59","","0.00","1293.59","0.00","0.00","0.00","","1195.00","","0.00","1195.00","98.59","1695.45","23.70","1565.45","23.66","05/24/11","3146","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/04/11","3414","0.000",""
"""3415.1""","""@8779 / BIG JOHN´S BBQ""","1","1","64.50","124.88","182.15","","151.18","","0.00","522.71","145.34","402.20","0.00","","","","0.00","547.54","-24.83","897.43","41.75","897.43","38.99","04/30/11","3147","BIG JOHN'S BBQ","F","0.00","0.00","0.00","04/19/11","3415","9.000","8.000"
"""3416.1""","""@8815 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","710.00","","0.00","710.00","0.00","0.00","0.00","","1010.00","","0.00","1010.00","-300.00","1485.00","52.19","1285.60","21.44","05/23/11","21950","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/10/11","3416","0.000",""
"""3416.2""","""@8719 / CHARLEY´S GRILLED SUBS""","1","1","1267.20","0.00","0.00","","","","0.00","1267.20","22.99","91.20","0.00","","1265.60","","0.00","1379.79","-112.59","1875.89","32.45","1875.89","26.45","05/23/11","21950","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/10/11","3416","3.000",""
"""3416.3""","""@8957 / CHARLEY´S GRILLED SUBS""","1","1","0.00","7.75","6.98","","3197.85","","0.00","3212.58","1085.28","1520.00","0.00","","250.00","","0.00","2855.28","357.30","4461.35","27.99","4461.35","36.00","05/23/11","21950","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/10/11","3416","50.000","0.500"
"""3416.4""","""@8809 / CHARLEY´S GRILLED SUBS""","1","1","0.00","12.75","11.48","","495.35","","0.00","519.58","0.00","0.00","0.00","","187.12","","0.00","187.12","332.46","233.90","-122.14","233.90","20.00","05/23/11","21950","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/10/11","3416","0.000","0.750"
"""3416.5""","""@9079 / CHARLEY´S GRILLED SUBS""","1","1","0.00","0.00","0.00","","250.00","","0.00","250.00","0.00","0.00","0.00","","","","0.00","0.00","250.00","320.00","21.88","320.00","100.00","05/23/11","21950","CHARLEY'S GRILLED SUBS","F","0.00","0.00","0.00","05/10/11","3416","0.000",""
"""3417.1""","""@9009 / SCHOOL ADMINISTRATOR´S""","1","1","5.13","14.25","18.68","","","","0.00","38.06","2.57","91.20","0.00","","","","0.00","93.77","-55.71","135.39","71.89","135.39","30.74","04/19/11","97800","SCHOOL ADMINISTRATOR'S OF IOWA","F","0.00","0.00","0.00","04/18/11","3417","2.250","1.000"
"""3419.1""","""@9006 / RYKO MANUFACTURING""","1","1","282.00","196.26","176.65","","","","0.00","654.91","310.11","421.04","0.00","","25.00","","0.00","756.15","-101.24","1318.12","50.31","1305.66","42.09","04/21/11","95950","NATIONAL CARWASH SOLUTIONS","F","0.00","0.00","0.00","04/20/11","3419","13.850","14.250"
