"15 FEB 2026","18:17:49","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/25 through 12/31/25",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",
"12119","","","Invoice Totals","","65450.49","51313.07","14137.42","21.60","0.00","0.00","42170.05","62241.65","32.25","13184.42","-219.85","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","JEFF","","","","","",

"12124-2","01/20/25","BLDG","12124.1","37586","5249.20","2401.79","2847.41","54.24","","478.30","3036.77","5249.20","42.15","","","51400","THE MUTUAL GROUP","JEFF","","","","","","DEFAULT","The Mutual Group","West Des Moines","IA",
"12124-2","01/20/25","BLDG","12124.2","37588","1583.58","1450.46","133.12","8.41","","","953.23","1583.58","39.81","","","51400","THE MUTUAL GROUP","JEFF","","","","","","DEFAULT","The Mutual Group","West Des Moines","IA",
"12124-2","","","Invoice Totals","","6832.78","3852.25","2980.53","43.62","0.00","478.30","3990.00","6832.78","41.61","","","51400","THE MUTUAL GROUP","JEFF","","","","","",

"12130","01/16/25","PYLON","12130.1","38520","86280.00","54623.87","31656.13","36.69","900.00","6039.60","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12130","","","Invoice Totals","","86280.00","54623.87","31656.13","36.69","900.00","6039.60","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12130-2","02/20/25","PYLON","12130.1","38520","86280.00","54623.87","31656.13","36.69","1031.25","6039.60","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12130-2","","","Invoice Totals","","86280.00","54623.87","31656.13","36.69","1031.25","6039.60","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12130-3","03/13/25","PYLON","12130.1","38520","150990.00","95603.72","55386.28","36.68","875.00","10569.30","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12130-3","","","Invoice Totals","","150990.00","95603.72","55386.28","36.68","875.00","10569.30","0.00","0.00","","2157.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12143","01/09/25","REPFCE","12143.1","38550","0.00","3978.19","-3978.19","","","","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","951","CAT #554","SNEAD","AL",
"12143","","","Invoice Totals","","0.00","3978.19","-3978.19","","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"12148","03/24/25","CHANNL","12148.1","38138","2201.70","1743.39","458.31","20.82","","","1332.98","2201.70","39.46","","","3205","STRATUS","JEFF","","","","","","67","US CELLULAR - STRATUS","ALGONA","IA",
"12148","03/24/25","INSTL","12148.2","38467","4292.90","2249.97","2042.93","47.59","","","2431.31","4292.90","43.36","","","3205","STRATUS","JEFF","","","","","","67","US CELLULAR - STRATUS","ALGONA","IA",
"12148","","","Invoice Totals","","6494.60","3993.36","2501.24","38.51","0.00","0.00","3764.29","6494.60","42.04","","","3205","STRATUS","JEFF","","","","","",

"12156","02/26/25","PRMT","12156.1","38412","0.00","447.76","-447.76","","225.00","1189.63","0.00","0.00","","225.00","100.00","6307","MIDWEST FAMILY MUTUAL","JOEP","","","","","","DEFAULT","MIDWEST FAMILY MUTUAL","URBANDALE","IA",
"12156","02/26/25","CHANNL","12156.2","38514","16994.62","10328.10","6666.52","39.23","","","9289.88","16994.62","45.34","","","6307","MIDWEST FAMILY MUTUAL","JOEP","","","","","","DEFAULT","MIDWEST FAMILY MUTUAL","URBANDALE","IA",
"12156","","","Invoice Totals","","16994.62","10775.86","6218.76","36.59","225.00","1189.63","9289.88","16994.62","45.34","225.00","-4028.84","6307","MIDWEST FAMILY MUTUAL","JOEP","","","","","",

"12162","04/16/25","DRCT","12162.1","38370","4686.99","3593.18","1093.81","23.34","1069.42","","2629.50","4643.33","43.37","4686.99","43.90","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","CHANNL","12162.2","38515","17993.00","7299.73","10693.27","59.43","","","10275.65","17863.64","42.48","17993.00","42.89","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","CHANNL","12162.3","38516","17093.35","6639.22","10454.13","61.16","","","0.00","0.00","","17093.35","100.00","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","CHANNL","12162.4","38517","17093.35","6621.60","10471.75","61.26","","","0.00","0.00","","17093.35","100.00","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","BLDG","12162.5","38518","3560.00","2201.46","1358.54","38.16","","","2039.44","3435.49","40.64","3560.00","42.71","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","BLDG","12162.6","38519","2800.00","1454.82","1345.18","48.04","","","1496.57","2620.81","42.90","2800.00","46.55","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","PRMT","12162.7","38542","0.00","141.86","-141.86","","","","0.00","0.00","","150.00","100.00","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","DRCT","12162.8","38581","730.00","256.56","473.44","64.85","","","388.09","721.43","46.21","730.00","46.84","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","01","12162.9","","0.00","1152.10","-1152.10","","","","","","","","","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","04/16/25","01","12162.10","","0.00","1292.98","-1292.98","","","","","","","","","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12162","","","Invoice Totals","","63956.69","30653.51","33303.18","52.07","1069.42","0.00","16829.25","29284.70","42.53","64106.69","73.75","6293","KEMIN CENTRAL WAREHOUSE","JOEP","","","","","",

"12166","01/03/25","REPFCE","12166.1","38614","3735.00","1533.68","2201.32","58.94","155.93","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","","648","CAT #1357","STEELE","AL",
"12166","","","Invoice Totals","","3735.00","1533.68","2201.32","58.94","155.93","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12167","01/03/25","REPFCE","12167.1","38615","3735.00","1500.13","2234.87","59.84","155.93","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","","1048","CAT #526","LINCOLN","AL",
"12167","","","Invoice Totals","","3735.00","1500.13","2234.87","59.84","155.93","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12169","01/22/25","CASTMT","12169.1","38569","11028.46","5045.40","5983.06","54.25","","","6831.87","10878.46","37.20","11028.46","38.05","4035","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","JEFF","","","","","","DEFAULT","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","AMES","IA",
"12169","","","Invoice Totals","","11028.46","5045.40","5983.06","54.25","0.00","0.00","6831.87","10878.46","37.20","11028.46","38.05","4035","IOWA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING","JEFF","","","","","",

"12170","03/03/25","DRCT","12170.1","38312","801.66","850.46","-48.80","-6.09","","56.12","483.44","801.66","39.70","","","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","","5","Members 1st Credit Union","Iowa Falls","IA",
"12170","","","Invoice Totals","","801.66","850.46","-48.80","-6.09","0.00","56.12","483.44","801.66","39.70","","","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","",

"12173","01/02/25","REPFCE","12173.1","38639","3735.00","1448.75","2286.25","61.21","149.38","345.49","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","","1081","CAT #1451","DODGE CITY","KS",
"12173","","","Invoice Totals","","3735.00","1448.75","2286.25","61.21","149.38","345.49","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12175","04/16/25","INSTL","12175.1","37176","6117.06","4905.99","1211.07","19.80","250.00","4074.31","2069.63","3058.53","32.33","","","6310","LIVING FAITH LUTHERAN CHURCH","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12175","04/16/25","PRMT","12175.2","37334","0.00","47.29","-47.29","","","","0.00","0.00","","150.00","100.00","6310","LIVING FAITH LUTHERAN CHURCH","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12175","04/16/25","MONMNT","12175.3","38461","52087.38","34174.92","17912.46","34.39","","","36872.50","52087.38","29.21","","","6310","LIVING FAITH LUTHERAN CHURCH","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12175","04/16/25","WARMFG","12175.4","","0.00","281.11","-281.11","","","","","","","","","6310","LIVING FAITH LUTHERAN CHURCH","JEFF","","","","","","DEFAULT","Living Faith Lutheran Church","Clive","IA",
"12175","","","Invoice Totals","","58204.44","39409.31","18795.13","32.29","250.00","4074.31","38942.13","55145.91","29.38","150.00","-25861.42","6310","LIVING FAITH LUTHERAN CHURCH","JEFF","","","","","",

"12178","01/02/25","REPFCE","12178.1","38640","3735.00","1536.31","2198.69","58.87","155.93","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","","1094","CAT #1366","MCCALLA","AL",
"12178","","","Invoice Totals","","3735.00","1536.31","2198.69","58.87","155.93","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12180","02/26/25","BLDG","12180.1","38111","4614.53","2457.58","2156.95","46.74","","841.60","2946.93","4678.53","37.01","4614.53","36.14","2209","HUBBELL REALTY","JEFF","","","","","","36","Edencrest At Adel - Hubbell Realty","Adel","IA",
"12180","02/26/25","MONMNT","12180.2","38116","7258.27","3655.24","3603.03","49.64","","","3987.74","7258.27","45.06","","","2209","HUBBELL REALTY","JEFF","","","","","","36","Edencrest At Adel - Hubbell Realty","Adel","IA",
"12180","02/26/25","PRMT","12180.3","38152","150.00","0.00","150.00","100.00","","","0.00","0.00","","150.00","100.00","2209","HUBBELL REALTY","JEFF","","","","","","36","Edencrest At Adel - Hubbell Realty","Adel","IA",
"12180","","","Invoice Totals","","12022.80","6112.82","5909.98","49.16","0.00","841.60","6934.67","11936.80","41.91","4764.53","-45.55","2209","HUBBELL REALTY","JEFF","","","","","",

"12181","01/08/25","PYLON","12181.1","38653","17369.00","11174.65","6194.35","35.66","","1346.10","0.00","0.00","","12869.00","100.00","18600","CAT SCALE","MIKEE","","","","","","572","CAT #341","HESPERIA","CA",
"12181","","","Invoice Totals","","17369.00","11174.65","6194.35","35.66","0.00","1346.10","0.00","0.00","","12869.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12183","01/15/25","PYLON","12183.1","38647","80145.00","51476.00","28669.00","35.77","3750.00","","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12183","","","Invoice Totals","","80145.00","51476.00","28669.00","35.77","3750.00","0.00","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12184","02/25/25","INSTL","12184.1","38107","603.15","176.66","426.49","70.71","296.00","462.25","388.45","603.15","35.60","","","6312","LKQ CORPORATION","JEFF","","","","","","DEFAULT","LKQ Corporation","Ankeny","IA",
"12184","02/25/25","CHANNL","12184.2","38108","3550.48","1995.30","1555.18","43.80","","","2176.97","3550.48","38.69","","","6312","LKQ CORPORATION","JEFF","","","","","","DEFAULT","LKQ Corporation","Ankeny","IA",
"12184","02/25/25","CHANNL","12184.3","38110","3550.48","2014.89","1535.59","43.25","","","2176.97","3550.48","38.69","","","6312","LKQ CORPORATION","JEFF","","","","","","DEFAULT","LKQ Corporation","Ankeny","IA",
"12184","02/25/25","PRMT","12184.4","38159","0.00","47.29","-47.29","","","","0.00","0.00","","150.00","100.00","6312","LKQ CORPORATION","JEFF","","","","","","DEFAULT","LKQ Corporation","Ankeny","IA",
"12184","","","Invoice Totals","","7704.11","4234.14","3469.97","45.04","296.00","462.25","4742.39","7704.11","38.44","150.00","-3061.59","6312","LKQ CORPORATION","JEFF","","","","","",

"12189","02/12/25","PYLON","12189.2","38659","1587.00","719.58","867.42","54.66","3750.00","","875.84","1586.76","44.80","1587.00","44.81","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12189","02/12/25","PYLON","12189.3","37288","12925.00","7852.49","5072.51","39.25","","","7509.09","12904.57","41.81","12925.00","41.90","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12189","02/12/25","PYLON","12189.4","38799","75590.00","50172.70","25417.30","33.63","","","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12189","","","Invoice Totals","","90102.00","58744.77","31357.23","34.80","3750.00","0.00","8384.93","14491.33","42.14","14512.00","42.22","18600","CAT SCALE","MIKEE","","","","","",

"12190","01/09/25","BLDG","12190.1","38491","2024.37","960.05","1064.32","52.58","240.65","178.14","1199.50","2024.37","40.75","","","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","","1","Members 1st Credit Union","Ames","IA",
"12190","01/09/25","ALUM","12190.2","38493","520.38","182.23","338.15","64.98","","","293.71","520.38","43.56","","","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","","1","Members 1st Credit Union","Ames","IA",
"12190","01/09/25","PRMT","12190.3","38582","0.00","0.00","0.00","","","","0.00","0.00","","150.00","100.00","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","","1","Members 1st Credit Union","Ames","IA",
"12190","","","Invoice Totals","","2544.75","1142.28","1402.47","55.11","240.65","178.14","1493.21","2544.75","41.32","150.00","-895.47","6178","MEMBERS 1ST CREDIT UNION","JEFF","","","","","",

"12191","02/12/25","CHNG","12191.1","38656","2687.97","1994.98","692.99","25.78","","188.16","1623.03","2687.97","39.62","","","6255","FLOWERAMA OF AMERICA INC","RICHT","","","","","","1","Flowerama #432","Des Moines","IA",
"12191","","","Invoice Totals","","2687.97","1994.98","692.99","25.78","0.00","188.16","1623.03","2687.97","39.62","","","6255","FLOWERAMA OF AMERICA INC","RICHT","","","","","",

"12192","03/31/25","INSTL","12192.1","37392B","1043.49","352.50","690.99","66.22","852.57","3435.17","688.75","1043.49","34.00","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","INSTL","12192.2","37556A","578.16","68.64","509.52","88.13","","","362.95","578.16","37.22","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","CHANNL","12192.3","37391C","3812.57","2634.11","1178.46","30.91","","","2138.56","3812.57","43.91","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","CHANNL","12192.4","38523B","6774.40","3929.31","2845.09","42.00","","","3724.83","6774.40","45.02","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","BLDG","12192.5","38524A","4984.70","1910.79","3073.91","61.67","","","3230.28","4984.70","35.20","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","CHANNL","12192.6","38525C","21578.98","16427.28","5151.70","23.87","","","11620.99","21578.98","46.15","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","BLDG","12192.7","38526B","6049.65","2517.97","3531.68","58.38","","","3402.52","6049.65","43.76","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","BLDG","12192.8","38527A","4251.90","2704.44","1547.46","36.39","","","2722.68","4251.90","35.97","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","PRMT","12192.9","38646","0.00","47.29","-47.29","","","","0.00","0.00","","150.00","100.00","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","03/31/25","WARMFG","12192.10","","0.00","486.46","-486.46","","","","","","","","","6316","BEISSER LUMBER COMPANY","JEFF","","","","","","DEFAULT","Beisser Lumber Company","Johnston","IA",
"12192","","","Invoice Totals","","49073.85","31078.79","17995.06","36.67","852.57","3435.17","27891.56","49073.85","43.16","150.00","-18494.37","6316","BEISSER LUMBER COMPANY","JEFF","","","","","",

"12193","01/31/25","PYLON","12193.2","38803","13869.00","8456.02","5412.98","39.03","","762.80","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","","1095","CAT #3288","JOHNSON CREEK","WI",
"12193","","","Invoice Totals","","13869.00","8456.02","5412.98","39.03","0.00","762.80","0.00","0.00","","","","18600","CAT SCALE","MIKEE","","","","","",

"12194","01/09/25","PYLON","12194.1","38683","4014.00","4525.04","-511.04","-12.73","3400.00","","0.00","0.00","","4014.00","100.00","18600","CAT SCALE","MIKEE","","","","","","1096","CAT #37","WILDWOOD","FL",
"12194","","","Invoice Totals","","4014.00","4525.04","-511.04","-12.73","3400.00","0.00","0.00","0.00","","4014.00","100.00","18600","CAT SCALE","MIKEE","","","","","",

"12196","05/08/25","BLDG","12196.1","38290","5784.62","2730.64","3053.98","52.79","350.00","809.84","3096.00","5625.36","44.96","5784.62","46.48","2717","LA MACCHIA GROUP","JOEP","","","","","","5","FINANCIAL PLUS CREDIT UNION","DES MOINES","IA",
