run_date,report_id,wo_number,work_dept,subcontractor,unit_of_measure,est_qty,actual_qty,variance_qty,est_cost,job_cost,cost_variance,description
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0200,LETTERS1,EA,26.0,0.0,-26.0,985.92,0.0,-985.92,"Gemini - 5"" tall, 1/2"" thick (WALKE"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0200,LETTERS2,EA,24.0,0.0,-24.0,335.52,0.0,-335.52,"Gemini - 3"" tall, 1/4"" thick (AT MA"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0200,PLATE,FT,4.0,0.0,-4.0,44.52,0.0,-44.52,"CSS - FLT 1/2 X 3"" A588 240"""
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0200,SHIPPING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,gemini
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0200,WIRE,EA,10.0,0.0,-10.0,101.8,0.0,-101.8,045 Cor-match weld wire
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.5,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.6,,PO#22842-6 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Reno Dog Park - Primary Park Signag
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.6,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.6,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.7,,PO#22842-7 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Chesterfield Park - Primary Park Si
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.7,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.7,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,,PO#22842-8 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Easttown Park - Primary Park Signag
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,0200,LETTERS1,EA,16.0,0.0,-16.0,755.52,0.0,-755.52,"Gemini - 6.5""H, 1/2"" thick (EASTTOW"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,0200,LETTERS2,EA,8.0,0.0,-8.0,470.88,0.0,-470.88,"Gemini - 10""H, 1/2"" thick (PARK)"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,0200,LETTERS3,EA,58.0,0.0,-58.0,629.88,0.0,-629.88,"Gemini - 2""H, 1/4"" thick (CITY OF D"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.8,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.9,,PO#22842-9 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,MacRae Park - Primary Park Signage:
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.9,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.9,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,,PO#24229-1 CARDMEMBE,EA,0.0,2.0,2.0,0.0,62.96,62.96,8.6 OZ quikrete
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,0200,LETTER,EA,1.0,0.0,-1.0,18.6,0.0,-18.6,"Gemini - 1/4"" alum, 2""H"
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,0200,PLATES,EA,2.0,0.0,-2.0,334.0,0.0,-334.0,CSS - quote #Q76853
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,0200,SHIPPING,EA,1.0,0.0,-1.0,100.0,0.0,-100.0,estimated CSS shipping
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,0200,TEMPLATE,EA,86.0,0.0,-86.0,219.3,0.0,-219.3,Mounting Pattern
10/23/2024,BRADYF_SO.CONTRACT_11428_20751_28019.779,11428.11,0200,WIRE,LB,5.0,0.0,-5.0,50.9,0.0,-50.9,.045 Cor-match weld wire
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,,PO#22842-1 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,Weeks School - Secondary Park Signa
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,LETTERS1,EA,30.0,0.0,-30.0,1137.6,0.0,-1137.6,"Gemini - 5"" tall, 1/2"" thick (WEEKS"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,LETTERS2,EA,53.0,0.0,-53.0,575.58,0.0,-575.58,"Gemini - 2"" tall, 1/4"" thick (City"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,PLATE,FT,4.0,0.0,-4.0,44.52,0.0,-44.52,"CSS - FLT 1/2 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,SHIPPING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,gemini
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0200,WIRE,LB,10.0,0.0,-10.0,101.8,0.0,-101.8,.045 Cor-match 810 weld wire 33 lbs
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.1,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,,PO#22842-2 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,Savage Softball Park - Secondary Pa
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,LETTERS1,EA,34.0,0.0,-34.0,1289.28,0.0,-1289.28,"Gemini - 5"" tall, 1/2"" thick (SALVA"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,LETTERS2,EA,28.0,0.0,-28.0,391.44,0.0,-391.44,"Gemini - 3"" tall, 1/4"" thick (AT EA"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,PLATE,FT,3.0,0.0,-3.0,33.39,0.0,-33.39,"CSS - FLT 1/2 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,SHIPPING,EA,1.0,0.0,-1.0,15.0,0.0,-15.0,gemini
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0200,WIRE,LB,10.0,0.0,-10.0,101.8,0.0,-101.8,.045 Cor-match weld wire
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.2,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,,PO#22719-1 NAGLE SIG,EA,0.0,1.0,1.0,0.0,300.0,300.0,Provide:City of Des Moines Park Sig
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,,PO#22842-3 IOWA CONT,EA,0.0,2.0,2.0,0.0,8000.0,8000.0,Harry Piper - Secondary Park Signag
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,2X8,FT,64.0,0.0,-64.0,1543.35,0.0,-1543.35,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,3X3,FT,16.0,0.0,-16.0,205.29,0.0,-205.29,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,3X6,FT,32.0,0.0,-32.0,687.77,0.0,-687.77,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,ALUM,EA,4.0,0.0,-4.0,1351.32,0.0,-1351.32,Ryerson - Rectangle 0.5in X 27in X
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,FLAT1,FT,14.0,0.0,-14.0,45.98,0.0,-45.98,"CSS - FLT 1/4 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,FLAT2,FT,12.0,0.0,-12.0,13.14,0.0,-13.14,"CSS - FLT 1/4 X 2"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,LETTERS1,EA,68.0,0.0,-68.0,2578.56,0.0,-2578.56,"Gemini - 5"" tall, 1/2"" thick (HARRY"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,LETTERS2,EA,44.0,0.0,-44.0,615.12,0.0,-615.12,"Gemini - 3"" tall, 1/4"" thick (AT EW"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,PLATE,FT,8.0,0.0,-8.0,89.04,0.0,-89.04,"CSS - FLT 1/2 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0200,SHIPPING,EA,2.0,0.0,-2.0,50.0,0.0,-50.0,gemini
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0600,ANCHORBOLTS,EA,16.0,0.0,-16.0,400.0,0.0,-400.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.3,0600,BASE,EA,2.0,0.0,-2.0,8000.0,0.0,-8000.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,,PO#22842-4 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,MacRae Park - Secondary Park Signag
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,LETTERS1,EA,20.0,0.0,-20.0,758.4,0.0,-758.4,"Gemini - 5"" tall, 1/2"" thick (WEEKS"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,LETTERS2,EA,54.0,0.0,-54.0,586.44,0.0,-586.44,"Gemini - 2"" tall, 1/4"" thick (City"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,PLATE,FT,4.0,0.0,-4.0,44.52,0.0,-44.52,"CSS - FLT 1/2 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,SHIPPING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,gemini
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0200,WIRE,EA,10.0,0.0,-10.0,101.8,0.0,-101.8,.045 Cor-match weld wire
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.4,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,,PO#22842-5 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,Walker Shelter - Secondary Park Sig
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,LETTERS1,EA,26.0,0.0,-26.0,985.92,0.0,-985.92,"Gemini - 5"" tall, 1/2"" thick (WALKE"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,LETTERS2,EA,24.0,0.0,-24.0,335.52,0.0,-335.52,"Gemini - 3"" tall, 1/4"" thick (AT MA"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,PLATE,FT,4.0,0.0,-4.0,44.52,0.0,-44.52,"CSS - FLT 1/2 X 3"" A588 240"""
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,SHIPPING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,gemini
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0200,WIRE,EA,10.0,0.0,-10.0,101.8,0.0,-101.8,045 Cor-match weld wire
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.5,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.6,,PO#22842-6 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Reno Dog Park - Primary Park Signag
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.6,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.6,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.7,,PO#22842-7 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Chesterfield Park - Primary Park Si
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.7,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.7,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,,PO#22842-8 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,Easttown Park - Primary Park Signag
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,0200,LETTERS1,EA,16.0,0.0,-16.0,755.52,0.0,-755.52,"Gemini - 6.5""H, 1/2"" thick (EASTTOW"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,0200,LETTERS2,EA,8.0,0.0,-8.0,470.88,0.0,-470.88,"Gemini - 10""H, 1/2"" thick (PARK)"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,0200,LETTERS3,EA,58.0,0.0,-58.0,629.88,0.0,-629.88,"Gemini - 2""H, 1/4"" thick (CITY OF D"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.8,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.9,,PO#22842-9 IOWA CONT,EA,0.0,1.0,1.0,0.0,4250.0,4250.0,MacRae Park - Primary Park Signage:
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.9,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.9,0600,BASE,EA,1.0,0.0,-1.0,4250.0,0.0,-4250.0,Iowa Contracting - quote #5050
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,,PO#24229-1 CARDMEMBE,EA,0.0,2.0,2.0,0.0,62.96,62.96,8.6 OZ quikrete
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,0200,LETTER,EA,1.0,0.0,-1.0,18.6,0.0,-18.6,"Gemini - 1/4"" alum, 2""H"
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,0200,PLATES,EA,2.0,0.0,-2.0,334.0,0.0,-334.0,CSS - quote #Q76853
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,0200,SHIPPING,EA,1.0,0.0,-1.0,100.0,0.0,-100.0,estimated CSS shipping
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,0200,TEMPLATE,EA,86.0,0.0,-86.0,219.3,0.0,-219.3,Mounting Pattern
05/24/2025,BRADYF_SO.CONTRACT_11428_20964_71220.05,11428.11,0200,WIRE,LB,5.0,0.0,-5.0,50.9,0.0,-50.9,.045 Cor-match weld wire
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,,PO#22842-1 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,Weeks School - Secondary Park Signa
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,LETTERS1,EA,30.0,0.0,-30.0,1137.6,0.0,-1137.6,"Gemini - 5"" tall, 1/2"" thick (WEEKS"
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,LETTERS2,EA,53.0,0.0,-53.0,575.58,0.0,-575.58,"Gemini - 2"" tall, 1/4"" thick (City"
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,PLATE,FT,4.0,0.0,-4.0,44.52,0.0,-44.52,"CSS - FLT 1/2 X 3"" A588 240"""
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,SHIPPING,EA,1.0,0.0,-1.0,25.0,0.0,-25.0,gemini
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0200,WIRE,LB,10.0,0.0,-10.0,101.8,0.0,-101.8,.045 Cor-match 810 weld wire 33 lbs
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0600,ANCHORBOLTS,EA,8.0,0.0,-8.0,200.0,0.0,-200.0,Stetson - quote
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.1,0600,BASE,EA,1.0,0.0,-1.0,4000.0,0.0,-4000.0,Iowa Contracting - quote #5050
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,,PO#22842-2 IOWA CONT,EA,0.0,1.0,1.0,0.0,4000.0,4000.0,Savage Softball Park - Secondary Pa
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,2X8,FT,32.0,0.0,-32.0,771.67,0.0,-771.67,CSS - REC TUBE 8 X 2 X 1/4 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,3X3,FT,8.0,0.0,-8.0,102.64,0.0,-102.64,CSS - SQ TUBE 3 X 3 X 3/16 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,3X6,FT,16.0,0.0,-16.0,343.88,0.0,-343.88,CSS - REC TUBE 6 X 3 X 1/4 A847 24´
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,ALUM,EA,2.0,0.0,-2.0,675.66,0.0,-675.66,Ryerson - Rectangle 0.5in X 27in X
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,FLAT1,FT,7.0,0.0,-7.0,22.99,0.0,-22.99,"CSS - FLT 1/4 X 3"" A588 240"""
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,FLAT2,FT,6.0,0.0,-6.0,6.57,0.0,-6.57,"CSS - FLT 1/4 X 2"" A588 240"""
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,LETTERS1,EA,34.0,0.0,-34.0,1289.28,0.0,-1289.28,"Gemini - 5"" tall, 1/2"" thick (SALVA"
05/25/2025,BRADYF_SO.CONTRACT_11428_20965_84916.39,11428.2,0200,LETTERS2,EA,28.0,0.0,-28.0,391.44,0.0,-391.44,"Gemini - 3"" tall, 1/4"" thick (AT EA"
