wo_number,customer_id,customer_name,location,total_material_cost,total_labor_cost,total_burden_cost,total_outplant_cost,total_use_tax,total_cost,quoted_price,sale_price,billing,gross_margin,gm_pct,sales_code,use_tax_code,estimator,quote_nbr,date_completed,status,sign_type,price_class_code,description,part_number,source_tier,source_file
1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2012-12-19,Fin Closed,,,,221-0200,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1000.1,77950,"NAGLE SIGNS, INC.","Waterloo, IA",282.35,107.33,196.42,0.0,0.0,586.1,,,273.0,-313.1,-114.69,PLCUT,,,,2007-05-31,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10000.1,5753,ANNA DOLCE RISTORANTE,"WEST DES MOINES, IA",735.82,1067.41,1402.82,225.0,0.0,3431.05,5521.97,,5521.97,2090.92,37.87,CHANNL,IA77O7,Adam Fasselius,30662,2020-12-31,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10000.2,5753,ANNA DOLCE RISTORANTE,"WEST DES MOINES, IA",737.4,1017.25,1205.93,225.0,0.0,3185.58,5245.87,,5245.87,2060.29,39.27,CHANNL,IA77O7,Adam Fasselius,30663,2020-12-31,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10000.3,5753,ANNA DOLCE RISTORANTE,"WEST DES MOINES, IA",0.0,31.5,29.3,0.0,0.0,60.8,135.0,,,,,PRMT,IA77O7,Adam Fasselius,30867,2020-12-31,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10001.1,18600,CAT SCALE,"MERIDIAN, MS",37142.67,88.25,82.08,2650.0,0.0,39963.0,62135.0,,62135.0,22172.0,35.68,PYLON,IC,,30897,2020-12-16,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.1,18600,CAT SCALE,"KANSAS CITY, MO",14669.02,5102.32,4745.36,2100.0,1243.2,27859.9,49323.0,,49323.0,21463.1,43.52,PYLON,MOKSCU,Adam Fasselius,30648,2021-02-22,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.2,18600,CAT SCALE,"KANSAS CITY, MO",0.0,120.13,111.72,4000.0,0.0,4231.85,5308.36,,5308.36,1076.51,20.28,INSTL,MOKSCU,Adam Fasselius,30726,2021-02-22,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10002.3,18600,CAT SCALE,"KANSAS CITY, MO",0.0,9.75,9.07,0.0,0.0,18.82,1506.0,,1506.0,1487.18,98.75,PYLON,MOKSCU,,31296,2021-02-22,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10003.1,77950,"NAGLE SIGNS, INC.","MARSHALLTOWN, IA",0.0,121.88,226.7,0.0,0.0,348.58,,,390.0,41.42,10.62,MISC,RESALE,,,2021-01-14,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10004.1,5162,JOHNSTON DENTAL,"JOHNSTON, IA",845.4,84.38,152.58,0.0,0.0,1082.36,2926.32,,2926.32,1843.96,63.01,MISC,IA77O7,Adam Fasselius,30754,2021-01-11,Fin Closed,LED,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10005.1,5756,"ANDERSON FINANCIAL, L.L.C.","DES MOINES, IA",2021.54,225.76,389.93,0.0,0.0,2637.23,3420.74,,3420.74,783.51,22.9,INT,IA77O7,Adam Fasselius,30767,2020-12-31,Fin Closed,GEMINI,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10006.1,5622,"LOVING CUP, LLC- DBA: SCOOTER'S COFFEE","URBANDALE, IA",642.98,729.76,1092.5,0.0,0.0,2465.24,3665.61,,3665.61,1200.37,32.75,REPFCE,IA77O7,Adam Fasselius,30790,2020-12-30,Fin Closed,OTHER,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10006.2,5622,"LOVING CUP, LLC- DBA: SCOOTER'S COFFEE","URBANDALE, IA",0.0,21.0,19.53,0.0,0.0,40.53,135.0,,,,,PRMT,IA77O7,Adam Fasselius,30907,2020-12-30,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10008.1,5757,PARK RIDGE APARTMENTS,"DES MOINES, IA",2821.6,242.14,410.73,0.0,0.0,3474.47,5916.47,,5916.47,2442.0,41.27,AWNING,IA77O7,Adam Fasselius,30579,2021-03-18,Fin Closed,AWNNON,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10008.2,5757,PARK RIDGE APARTMENTS,"DES MOINES, IA",0.0,106.13,162.68,0.0,0.0,268.81,135.0,,,,,PRMT,IA77O7,Adam Fasselius,30745,2021-02-25,Fin Closed,AWNNON,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10008.3,5757,PARK RIDGE APARTMENTS,"DES MOINES, IA",30.24,315.25,293.18,0.0,0.0,638.67,670.26,,670.26,31.59,4.71,AWNING,IA77O7,Adam Fasselius,30832,2021-02-25,Fin Closed,AWNREC,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10008.4,5757,PARK RIDGE APARTMENTS,"DES MOINES, IA",0.0,272.26,498.75,0.0,0.0,771.01,,,1329.0,557.99,41.99,AWNING,IA77O7,,,2021-02-25,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10009.1,4542,R & D ENGINEERING,"EARLHAM, IA",0.0,15.75,14.65,0.0,0.0,30.4,135.0,,,,,PRMT,IA61,Adam Fasselius,28525,2021-06-23,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10009.2,4542,R & D ENGINEERING,"EARLHAM, IA",0.0,0.0,0.0,2080.0,0.0,2080.0,2689.16,,2689.16,609.16,22.65,MONMNT,IA61,Adam Fasselius,28679,2021-06-23,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10009.3,4542,R & D ENGINEERING,"EARLHAM, IA",0.0,0.0,0.0,0.0,0.0,0.0,2336.36,,2336.36,2336.36,100.0,MONMNT,IA61,Adam Fasselius,30444,2021-06-23,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10009.4,4542,R & D ENGINEERING,"EARLHAM, IA",14328.26,759.44,1204.21,0.0,0.0,16291.91,19532.41,,19532.41,3240.5,16.59,MONMNT,IA61,Adam Fasselius,30486,2021-06-23,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1001.1,77950,"NAGLE SIGNS, INC.","Waterloo, IA",177.02,77.64,142.08,0.0,0.0,396.74,,,490.5,93.76,19.12,PLCUT,,,,2007-05-31,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10010.1,3178,SOUTH WATER SIGNS,"URBANDALE, IA",0.0,168.25,312.72,0.0,0.0,480.97,325.0,,625.0,144.03,23.04,INSTL,IA77O7,Adam Fasselius,30728,2020-12-15,Fin Closed,ILLUM,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10011.1,77950,"NAGLE SIGNS, INC.","MARSHALLTOWN, IA",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,SRVCE,RESALE,,,2020-12-23,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10011.2,77950,"NAGLE SIGNS, INC.","MARSHALLTOWN, IA",0.0,56.25,104.63,0.0,0.0,160.88,,,180.0,19.12,10.62,SRVCE,RESALE,,,2020-12-23,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10012.1,4068,"GRL PROPERTIES, LLC","WEST DES MOINES, IA",28.94,112.25,199.24,0.0,0.0,340.43,739.09,,739.09,398.66,53.94,SRVCE,IA77O7,Adam Fasselius,30900,2020-12-07,Fin Closed,DIRECT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10013.1,4725,KEMIN INDUSTRIES,"DES MOINES, IA",11.79,19.5,18.14,0.0,0.0,49.43,,,,,,MISC,IAUSTX,,,2021-01-13,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10014.1,5659,CHOICE CREATIVE SOLUTIONS,"DES MOINES, IA",0.0,142.0,262.51,0.0,0.0,404.51,720.8,,360.4,-44.11,-12.24,INSTL,IA77O7,Adam Fasselius,30934,2021-10-20,Fin Closed,BANPRN,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10014.2,5659,CHOICE CREATIVE SOLUTIONS,"DES MOINES, IA",0.0,53.38,99.29,0.0,0.0,152.67,650.0,,360.4,207.73,57.64,INSTL,IA77O7,Adam Fasselius,30935,2021-11-16,Fin Closed,BANPRN,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.1,5380,AVAILA BANK,"NEVADA, IA",55.0,65.13,115.66,0.0,0.0,235.79,203.42,,203.42,-32.37,-15.91,REPFCE,IA85,Adam Fasselius,30808,2020-12-21,Fin Closed,DIRECT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.2,5380,AVAILA BANK,"NEVADA, IA",808.17,98.64,138.5,0.0,0.0,1045.31,2449.44,,2449.44,1404.13,57.32,REPFCE,IA85,Adam Fasselius,30809,2020-12-21,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.3,5380,AVAILA BANK,"NEVADA, IA",157.32,91.26,118.46,0.0,0.0,367.04,857.5,,857.5,490.46,57.2,DRCT,IA85,Adam Fasselius,30810,2020-12-21,Fin Closed,BLDILL,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.4,5380,AVAILA BANK,"NEVADA, IA",9.61,37.63,55.92,0.0,0.0,103.16,200.51,,200.51,97.35,48.55,VINYL,IA85,Adam Fasselius,30811,2020-12-21,Fin Closed,VINYL,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.5,5380,AVAILA BANK,"NEVADA, IA",1.92,7.5,6.98,0.0,0.0,16.4,77.38,,28.96,12.56,43.37,DRCT,IA85,Adam Fasselius,30841,2020-12-21,Fin Closed,DIRECT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.6,5380,AVAILA BANK,"NEVADA, IA",7.57,33.88,48.95,0.0,0.0,90.4,192.81,,192.81,102.41,53.11,VINYL,IA85,Adam Fasselius,30843,2020-12-21,Fin Closed,VINYL,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10015.7,5380,AVAILA BANK,"NEVADA, IA",0.0,15.75,14.65,0.0,0.0,30.4,135.0,,,,,PRMT,IA85,Adam Fasselius,30944,2020-12-21,Fin Closed,VINYL,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10016.1,18600,CAT SCALE,"WALCOTT, IA",1868.18,24.75,23.02,124.97,0.0,2040.92,6660.0,,6660.0,4619.08,69.36,REPFCE,IA82,,30949,2020-12-11,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10018.1,4903,RACCOON VALLEY BANK,"ADEL, IA",537.3,37.5,69.75,0.0,0.0,644.55,1350.81,,1350.81,706.26,52.28,ELMSTT,IA25O7,Adam Fasselius,30422,2020-12-23,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10019.1,18600,CAT SCALE,"MERIDIAN, MS",38794.04,96.13,89.41,2650.0,0.0,41629.58,12960.0,,64800.0,23170.42,35.76,PYLON,IC,,30951,2021-01-05,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1002.1,77950,"NAGLE SIGNS, INC.","Waterloo, IA",196.69,44.33,81.13,0.0,0.0,322.15,,,547.0,224.85,41.11,REPFCE,,,,2007-05-31,Fin Closed,,TM - Time & Materials,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10020.1,4928,LIVING HISTORY FARMS,"URBANDALE, IA",537.3,37.5,68.63,0.0,0.0,643.43,1294.52,,1294.52,651.09,50.3,ELMSTT,GOVT,Adam Fasselius,30421,2020-12-23,Fin Closed,POLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.1,5761,PHARM FOOD GROUP,"COLFAX, IA",3.8,53.64,98.67,0.0,0.0,156.11,289.72,,289.72,133.61,46.12,INSTL,IA50,,30706,2021-02-28,Fin Closed,GEMINI,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.2,5761,PHARM FOOD GROUP,"COLFAX, IA",0.0,216.38,348.44,0.0,0.0,564.82,698.08,,698.08,133.26,19.09,INSTL,IA50,Adam Fasselius,30707,2021-02-28,Fin Closed,GEMINI,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.3,5761,PHARM FOOD GROUP,"COLFAX, IA",119.26,174.01,270.68,0.0,0.0,563.95,383.89,,383.89,-180.06,-46.9,BLDG,IA50,Adam Fasselius,30708,2021-02-28,Fin Closed,OTHER,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.4,5761,PHARM FOOD GROUP,"COLFAX, IA",468.99,148.63,138.23,0.0,0.0,755.85,1647.36,,1647.36,891.51,54.12,AWNING,IA50,Adam Fasselius,30709,2021-02-28,Fin Closed,AWNNON,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.5,5761,PHARM FOOD GROUP,"COLFAX, IA",1.93,0.0,0.0,0.0,0.0,1.93,94.58,,94.58,92.65,97.96,VINYL,IA50,Adam Fasselius,30710,2021-02-28,Fin Closed,VINYL,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10021.6,5761,PHARM FOOD GROUP,"COLFAX, IA",0.0,10.5,9.77,0.0,0.0,20.27,135.0,,,,,PRMT,IA50,Adam Fasselius,30762,2021-02-28,Fin Closed,AWNNON,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10022.2,5563,WILLHAM & FOSTER ORTHODONTICS,"DES MOINES, IA",619.09,197.0,363.15,0.0,0.0,1179.24,1451.05,,1451.05,271.81,18.73,RTLT,IA77O7,Adam Fasselius,30889,2021-02-19,Fin Closed,GEMINI,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10022.3,5563,WILLHAM & FOSTER ORTHODONTICS,"DES MOINES, IA",425.98,297.94,371.9,0.0,0.0,1095.82,2062.85,,2062.85,967.03,46.88,REPFCE,IA77O7,Adam Fasselius,30888,2021-02-19,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10022.4,5563,WILLHAM & FOSTER ORTHODONTICS,"DES MOINES, IA",0.0,31.5,29.3,0.0,0.0,60.8,135.0,,,,,MONMNT,IA77O7,,30950,2021-02-19,Fin Closed,MONDF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.1,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",0.0,131.0,223.12,0.0,0.0,354.12,250.0,,250.0,-104.12,-41.65,SURVEY,RESALE,Adam Fasselius,28792,2021-02-23,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.2,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",0.0,152.63,283.9,0.0,0.0,436.53,596.59,,596.59,160.06,26.83,INSTL,RESALE,Adam Fasselius,28785,2021-02-23,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.3,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",0.0,341.5,632.53,0.0,0.0,974.03,963.18,,963.18,-10.85,-1.13,INSTL,RESALE,Adam Fasselius,28786,2021-02-28,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.4,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",0.0,28.25,42.79,0.0,0.0,71.04,135.0,,135.0,63.96,47.38,PRMT,RESALE,Adam Fasselius,28787,2021-02-23,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.5,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",3.8,34.0,63.24,0.0,0.0,101.04,252.47,,252.47,151.43,59.98,INSTL,RESALE,Adam Fasselius,29147,2021-02-23,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10023.6,5176,ALLEN INDUSTRIES - HARMON SIGN DIVISION,"DES MOINES, IA",0.0,72.25,133.88,0.0,0.0,206.13,888.88,,,,,CHANNL,RESALE,Adam Fasselius,29194,2022-10-27,Fin Closed,CLLIT,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10024.2,5763,CHRISTIAN LIFE ASSEMBLY OF GOD,"NORWALK, IA",0.0,48.5,45.11,0.0,0.0,93.61,135.0,,,,,PRMT,IA77O7,Adam Fasselius,30369,2022-08-17,Fin Closed,MONSF,,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
