invoice_number,invoice_date,product_code,customer_id,customer_name,gross_sales,total_cost,gross_margin,gm_pct,extra_charge,Salesperson #1,Comm Rate #1,Salesperson #2,Comm Rate #2,Salesperson #3,Comm Rate #3,location_id,location_name,city,state,Unnamed: 20,source_tier,source_file,ingested_at
11607,2024-01-03,PYLON,18600.0,CAT SCALE,86261.0,55916.83,30344.17,35.18,4125.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11610,2024-02-09,PYLON,18600.0,CAT SCALE,16029.0,14364.78,1664.22,10.38,5520.0,MIKEE,,,,,,83,CAT #482,BROOKS,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11624,2023-12-31,PYLON,18600.0,CAT SCALE,0.0,2403.65,-2403.65,,,MIKEE,,,,,,993,CAT #2921,SAN ANTONIO,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11633,2024-01-17,PYLON,18600.0,CAT SCALE,80087.0,51902.75,28184.25,35.19,4062.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11634,2023-12-21,PYLON,18600.0,CAT SCALE,1721.0,1069.66,651.34,37.85,208.9,MIKEE,,,,,,995,CAT #205,INVER GROVE HEIGHTS,MN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11653,2024-02-15,PYLON,18600.0,CAT SCALE,80477.0,52818.09,27658.91,34.37,4125.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11658,2024-02-09,PYLON,18600.0,CAT SCALE,13963.0,8499.49,5463.51,39.13,,MIKEE,,,,,,1004,CAT #3314,OSSEO,WI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11659,2024-02-12,PYLON,18600.0,CAT SCALE,18710.0,12108.72,6601.28,35.28,,MIKEE,,,,,,1005,CAT #3165,SHAFTER,CA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11661,2024-01-16,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,227.28,MIKEE,,,,,,234,CAT #1424,BRUNSWICK,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11669,2024-02-13,PYLON,18600.0,CAT SCALE,5588.0,3465.87,2122.13,37.98,,MIKEE,,,,,,994,CAT #TBD,GARLAND,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11670,2024-02-06,PYLON,18600.0,CAT SCALE,3735.0,1521.73,2213.27,59.26,152.26,MIKEE,,,,,,1008,CAT #1421,FT. PIERCE,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11677,2024-01-29,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,203.21,MIKEE,,,,,,1009,CAT #1475,KENLY,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11679,2024-01-30,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,831.17,MIKEE,,,,,,444,CAT #1090,LINCOLN,AL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11685,2024-02-10,PYLON,18600.0,CAT SCALE,13010.0,10374.93,2635.07,20.25,3437.0,MIKEE,,,,,,1009,CAT #1475,KENLY,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11686,2024-01-31,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,831.17,MIKEE,,,,,,743,CAT #225,HAMMOND,LA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11692,2024-02-12,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,844.47,MIKEE,,,,,,836,CAT #3205,HARDEEVILLE,SC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11697,2024-03-27,PYLON,18600.0,CAT SCALE,80145.0,52045.22,28099.78,35.06,4158.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11698,2024-02-19,PYLON,18600.0,CAT SCALE,3735.0,1662.55,2072.45,55.49,149.96,MIKEE,,,,,,1012,CAT #1394,COTTONDALE,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11704,2024-02-14,PYLON,18600.0,CAT SCALE,2280.0,1074.96,1205.04,52.85,,MIKEE,,,,,,618,CAT #2047,EL PASO,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11716,2024-02-27,PYLON,18600.0,CAT SCALE,3735.0,1576.25,2158.75,57.8,145.26,MIKEE,,,,,,192,CAT #1110,FRIERSON,LA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11717,2024-02-22,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,229.05,MIKEE,,,,,,983,CAT #1670,MORRIS,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11720,2024-02-25,PYLON,18600.0,CAT SCALE,13010.0,8505.38,4504.62,34.62,1125.0,MIKEE,,,,,,1014,CAT #3456,MICHIGAN CITY,IN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11735,2024-03-07,PYLON,18600.0,CAT SCALE,3735.0,1758.78,1976.22,52.91,149.96,MIKEE,,,,,,1017,CAT #88,RICHMOND HILL,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11736,2024-03-04,PYLON,18600.0,CAT SCALE,1651.0,1074.96,576.04,34.89,244.28,MIKEE,,,,,,174,CAT #1353,LAUREL,MT,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11745,2024-03-12,PYLON,18600.0,CAT SCALE,12869.0,8426.86,4442.14,34.52,1437.5,MIKEE,,,,,,1021,CAT #1848,NOWATA,OK,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11753,2024-03-13,PYLON,18600.0,CAT SCALE,2146.0,3341.91,-1195.91,-55.73,2031.0,MIKEE,,,,,,474,CAT #22,KNOXVILLE,TN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11760,2024-03-20,PYLON,18600.0,CAT SCALE,2005.0,3055.67,-1050.67,-52.4,2375.0,MIKEE,,,,,,1024,CAT #773,CANTON,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11763,2024-05-08,PYLON,18600.0,CAT SCALE,80145.0,51523.28,28621.72,35.71,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11770,2024-04-16,PYLON,18600.0,CAT SCALE,10864.0,8884.05,1979.95,18.22,2750.0,MIKEE,,,,,,1026,CAT #1430,TEMPLE,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11772,2024-04-02,PYLON,18600.0,CAT SCALE,3735.0,1572.76,2162.24,57.89,133.78,MIKEE,,,,,,1027,CAT #1469,OLIVE BRANCH,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11775,2024-03-26,PYLON,18600.0,CAT SCALE,1887.36,1083.17,804.19,42.61,,MIKEE,,,,,,1028,CAT #2149,SINTON,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11785,2024-05-23,PYLON,18600.0,CAT SCALE,86280.0,54684.26,31595.74,36.62,1031.0,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11785-2,2024-07-31,PYLON,18600.0,CAT SCALE,129420.0,82017.62,47402.38,36.63,1031.0,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11788,2024-04-24,PYLON,18600.0,CAT SCALE,16657.0,12029.86,4627.14,27.78,2434.34,MIKEE,,,,,,86,CAT #175,RAPID CITY,SD,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11790,2024-04-10,PYLON,18600.0,CAT SCALE,1651.0,1145.4,505.6,30.62,510.84,MIKEE,,,,,,655,CAT #3202,KAMLOOPS,BC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11792,2024-04-25,PYLON,18600.0,CAT SCALE,12869.0,10113.56,2755.44,21.41,3187.0,MIKEE,,,,,,250,CAT #405,KANNAPOLIS,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11795,2024-04-08,PYLON,18600.0,CAT SCALE,1651.0,1087.02,563.98,34.16,203.21,MIKEE,,,,,,120,CAT #148,SEYMOUR,IN,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11800,2024-04-24,PYLON,18600.0,CAT SCALE,10864.0,9093.91,1770.09,16.29,3095.0,MIKEE,,,,,,414,CAT #1262,BILLINGS,MT,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11804,2024-05-23,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,,MIKEE,,,,,,1030,CAT #253,CHARLOTTE,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11804,2024-05-23,PYLON,18600.0,CAT SCALE,4019.12,2184.78,1834.34,45.64,,MIKEE,,,,,,1030,CAT #253,CHARLOTTE,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11808,2024-04-29,PYLON,18600.0,CAT SCALE,2146.0,5686.98,-3540.98,-165.0,5160.0,MIKEE,,,,,,1031,CAT #965,ROSEBURG,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11837,2024-06-05,PYLON,18600.0,CAT SCALE,80145.0,51431.62,28713.38,35.83,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11839,2024-07-10,PYLON,18600.0,CAT SCALE,10864.0,9900.03,963.97,8.87,4312.0,MIKEE,,,,,,1034,CAT #3116,HENDERSON,NV,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11843,2024-06-21,PYLON,18600.0,CAT SCALE,67962.0,45260.26,22701.74,33.4,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11843,2024-06-21,PYLON,18600.0,CAT SCALE,17620.32,9473.3,8147.02,46.24,,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11866,2024-05-24,PYLON,18600.0,CAT SCALE,3735.0,1564.22,2170.78,58.12,146.41,MIKEE,,,,,,1007,CAT #1384,OCALA,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11871,2024-07-17,PYLON,18600.0,CAT SCALE,80145.0,51388.43,28756.57,35.88,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11872,2024-06-25,PYLON,18600.0,CAT SCALE,75409.33,38616.75,36792.58,48.79,7187.0,MIKEE,,,,,,1038,CAT #3509,SALT LAKE CITY,UT,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11876,2024-05-24,PYLON,18600.0,CAT SCALE,1651.0,1077.37,573.63,34.74,255.69,MIKEE,,,,,,969,CAT #3246,BIGGS JUNCTION,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11898,2024-06-30,PYLON,18600.0,CAT SCALE,2005.0,1535.61,469.39,23.41,1688.0,MIKEE,,,,,,1044,CAT #700,WADDY,KY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11902,2024-07-12,PYLON,18600.0,CAT SCALE,15551.0,10200.03,5350.97,34.41,,MIKEE,,,,,,1045,CAT #1148,OAKLAND,CA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11903,2024-07-17,PYLON,18600.0,CAT SCALE,13894.0,8602.84,5291.16,38.08,,MIKEE,,,,,,130,CAT #2038,LA PORTE,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11907,2024-06-18,PYLON,18600.0,CAT SCALE,1788.3,1127.07,661.23,36.98,,MIKEE,,,,,,373,CAT #765,PERCIVAL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11909,2024-06-18,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,227.28,MIKEE,,,,,,492,CAT #636,TALLULAH,LA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11915,2024-07-03,PYLON,18600.0,CAT SCALE,1878.28,1026.71,851.57,45.34,,MIKEE,,,,,,340,CAT #1650,WILLISTON,ND,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11917,2024-06-30,PYLON,18600.0,CAT SCALE,400.0,355.0,45.0,11.25,909.18,MIKEE,,,,,,1046,CAT #3468,BAKER CITY,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11917,2024-06-30,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,,MIKEE,,,,,,1046,CAT #3468,BAKER CITY,OR,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11920,2024-07-03,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,227.28,MIKEE,,,,,,1048,CAT #526,LINCOLN,AL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11927,2024-06-25,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,551.25,MIKEE,,,,,,1050,CAT #925,WILLIAMSBURG,KY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11934,2024-07-24,PYLON,18600.0,CAT SCALE,80145.0,51426.07,28718.93,35.83,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11953,2024-07-25,PYLON,18600.0,CAT SCALE,2005.0,1941.95,63.05,3.14,1090.0,MIKEE,,,,,,710,CAT #1445,PONTOON BEACH,IL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11964,2024-08-21,PYLON,18600.0,CAT SCALE,80145.0,51487.3,28657.7,35.76,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11968,2024-07-22,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,203.21,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11969,2024-09-09,PYLON,18600.0,CAT SCALE,0.0,781.95,-781.95,,,MIKEE,,,,,,1056,CAT #3483,DAVENPORT,FL,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11971,2024-07-24,PYLON,18600.0,CAT SCALE,4658.5,2692.88,1965.62,42.19,107.76,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11977,2024-07-29,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,223.16,MIKEE,,,,,,158,CAT #57,EATON,OH,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11982,2024-07-25,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,227.28,MIKEE,,,,,,1058,CAT #271,BRUNSWICK,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12022,2024-09-25,PYLON,18600.0,CAT SCALE,69776.0,44997.49,24778.51,35.51,3750.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12032,2024-09-25,PYLON,18600.0,CAT SCALE,15323.0,9366.68,5956.32,38.87,,MIKEE,,,,,,903,CAT #1198,HUDSON,CO,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12040,2024-10-16,PYLON,18600.0,CAT SCALE,80145.0,51366.47,28778.53,35.91,3780.0,MIKEE,,,,,,50,CAT SCALE,MERIDIAN,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12044,2024-09-16,PYLON,18600.0,CAT SCALE,1874.16,1026.71,847.45,45.22,,MIKEE,,,,,,515,CAT #2023,WICHITA FALLS,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12055,2024-09-20,PYLON,18600.0,CAT SCALE,13320.0,4061.04,9258.96,69.51,152.75,MIKEE,,,,,,DEFAULT,CAT SCALE,WALCOTT,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12059,2024-09-30,PYLON,18600.0,CAT SCALE,1651.0,1177.07,473.93,28.71,250.45,MIKEE,,,,,,1069,CAT SCALE #3198,ELLENSBURG,WA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12060,2024-09-19,PYLON,18600.0,CAT SCALE,1651.0,1046.98,604.02,36.59,227.27,MIKEE,,,,,,797,CAT #73,TROUTVILLE,VA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12074,2024-09-30,PYLON,18600.0,CAT SCALE,2482.17,1026.71,1455.46,58.64,,MIKEE,,,,,,618,CAT #2047,EL PASO,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12075,2024-10-15,PYLON,18600.0,CAT SCALE,14873.0,11829.02,3043.98,20.47,4032.0,MIKEE,,,,,,1070,CAT #3107,ELOY,AZ,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12076,2024-09-30,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,227.28,MIKEE,,,,,,1071,CAT #959,MARION,SC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12083,2024-10-03,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,227.28,MIKEE,,,,,,315,CAT #122,RISING FAWN,GA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12084,2024-10-03,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,223.17,MIKEE,,,,,,162,CAT #1347,NEW PHILADELPHIA,OH,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12088,2024-10-16,PYLON,18600.0,CAT SCALE,2005.0,3386.67,-1381.67,-68.91,2835.0,MIKEE,,,,,,1018,CAT #1114,KANONA,NY,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12095,2024-10-09,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,279.73,MIKEE,,,,,,833,CAT #248,DUNCAN,SC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12098,2024-10-18,PYLON,18600.0,CAT SCALE,2005.0,3424.7,-1419.7,-70.81,3085.0,MIKEE,,,,,,250,CAT #405,KANNAPOLIS,NC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12100,2024-10-10,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,236.37,MIKEE,,,,,,1076,CAT #1190,DILLON,SC,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12110,2024-10-24,PYLON,18600.0,CAT SCALE,2146.0,2399.84,-253.84,-11.83,1657.0,MIKEE,,,,,,1080,CAT #625,NEW ALBANY,MS,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12114,2024-10-23,PYLON,18600.0,CAT SCALE,1651.0,1026.71,624.29,37.81,572.12,MIKEE,,,,,,1083,CAT #850,BATTLE CREEK,MI,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12122,2024-10-30,PYLON,18600.0,CAT SCALE,1651.0,1036.84,614.16,37.2,232.09,MIKEE,,,,,,823,CAT #841,WILMINGTON,OH,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
12123,2024-10-30,PYLON,18600.0,CAT SCALE,1916.91,1093.88,823.03,42.94,,MIKEE,,,,,,1045,CAT #1148,OAKLAND,CA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
,,PYLON,,Product Totals,1916699.15,1255674.82,661024.33,34.49,139585.89,MIKEE,,,,,,,,,,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11557,2023-11-07,REPFCE,18600.0,CAT SCALE,3855.4,1555.27,2300.13,59.66,,MIKEE,,,,,,981,CAT #2187,NEW BOSTON,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11558,2023-11-07,REPFCE,18600.0,CAT SCALE,3855.4,1531.99,2323.41,60.26,,MIKEE,,,,,,982,CAT #2035,MOUNT VERNON,TX,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
